Round,ClientID,ClientAccuracy,ClientTrainingTime,exp,K,Z,sigma_ed,sigma_iid,timestamp
0,client17,0.1283895960154953,746.1732877418399,exp1,5,300,1000.0,10,16-05-26-164359
0,client13,0.1250720461095101,1013.151653110981,exp1,5,300,1000.0,10,16-05-26-164359
0,client1,0.1593257205002718,887.5888641923666,exp1,5,300,1000.0,10,16-05-26-164359
0,client9,0.1098398169336384,836.3587725907564,exp1,5,300,1000.0,10,16-05-26-164359
1,client5,0.1356698699830412,670.4525724053383,exp1,5,300,1000.0,10,16-05-26-164359
1,client17,0.1068068622025456,714.3586175516248,exp1,5,300,1000.0,10,16-05-26-164359
1,client13,0.1729106628242075,846.8513917177916,exp1,5,300,1000.0,10,16-05-26-164359
1,client1,0.1343121261555193,722.2116040065885,exp1,5,300,1000.0,10,16-05-26-164359
1,client9,0.1493135011441647,826.156067661941,exp1,5,300,1000.0,10,16-05-26-164359
2,client5,0.1684567552289429,802.5757744908333,exp1,5,300,1000.0,10,16-05-26-164359
2,client17,0.1842833425567238,788.9234703034163,exp1,5,300,1000.0,10,16-05-26-164359
2,client13,0.1948126801152737,892.7479945123196,exp1,5,300,1000.0,10,16-05-26-164359
2,client1,0.2028276237085372,825.4159772768617,exp1,5,300,1000.0,10,16-05-26-164359
2,client9,0.2036613272311213,895.0671479105949,exp1,5,300,1000.0,10,16-05-26-164359
3,client5,0.185415488976823,670.8848280832171,exp1,5,300,1000.0,10,16-05-26-164359
3,client17,0.18262313226342,730.9819962829351,exp1,5,300,1000.0,10,16-05-26-164359
3,client13,0.2443804034582132,908.3595890551804,exp1,5,300,1000.0,10,16-05-26-164359
3,client1,0.1283306144643828,711.1793616786599,exp1,5,300,1000.0,10,16-05-26-164359
3,client9,0.2151029748283753,832.7113762497902,exp1,5,300,1000.0,10,16-05-26-164359
4,client5,0.2300734878462408,701.3529697433114,exp1,5,300,1000.0,10,16-05-26-164359
4,client17,0.2473713337022689,774.0561030805111,exp1,5,300,1000.0,10,16-05-26-164359
4,client13,0.3020172910662824,840.3378007933497,exp1,5,300,1000.0,10,16-05-26-164359
4,client1,0.2267536704730832,839.7043691948056,exp1,5,300,1000.0,10,16-05-26-164359
4,client9,0.2797482837528604,825.3476852551103,exp1,5,300,1000.0,10,16-05-26-164359
5,client5,0.2792538157150933,683.8084813207388,exp1,5,300,1000.0,10,16-05-26-164359
5,client17,0.2235749861649142,820.4964967444539,exp1,5,300,1000.0,10,16-05-26-164359
5,client13,0.3221902017291066,918.5759155079722,exp1,5,300,1000.0,10,16-05-26-164359
5,client1,0.3686786296900489,880.6627355515957,exp1,5,300,1000.0,10,16-05-26-164359
5,client9,0.3340961098398169,721.807218156755,exp1,5,300,1000.0,10,16-05-26-164359
6,client5,0.3018654607122668,679.8228779807687,exp1,5,300,1000.0,10,16-05-26-164359
6,client17,0.2844493635860542,772.2269399091601,exp1,5,300,1000.0,10,16-05-26-164359
6,client13,0.355043227665706,814.6451152861118,exp1,5,300,1000.0,10,16-05-26-164359
6,client1,0.3713974986405655,839.5200744271278,exp1,5,300,1000.0,10,16-05-26-164359
6,client9,0.3180778032036613,801.125667989254,exp1,5,300,1000.0,10,16-05-26-164359
7,client5,0.4047484454494064,664.2074249684811,exp1,5,300,1000.0,10,16-05-26-164359
7,client17,0.3541781959048146,802.0818186923862,exp1,5,300,1000.0,10,16-05-26-164359
7,client13,0.4662824207492795,925.474531017244,exp1,5,300,1000.0,10,16-05-26-164359
7,client1,0.3675910821098423,832.2814432904124,exp1,5,300,1000.0,10,16-05-26-164359
7,client9,0.4124713958810068,697.3979705944657,exp1,5,300,1000.0,10,16-05-26-164359
8,client5,0.4471452798191068,658.180071040988,exp1,5,300,1000.0,10,16-05-26-164359
8,client17,0.3010514665190924,769.3249331787229,exp1,5,300,1000.0,10,16-05-26-164359
8,client13,0.4144092219020173,823.6170625314116,exp1,5,300,1000.0,10,16-05-26-164359
8,client1,0.3926046764545949,711.8329089134932,exp1,5,300,1000.0,10,16-05-26-164359
8,client9,0.5051487414187643,798.3216401189566,exp1,5,300,1000.0,10,16-05-26-164359
9,client5,0.5850763143018655,678.8360951468349,exp1,5,300,1000.0,10,16-05-26-164359
9,client17,0.4222468179302712,751.6716858372092,exp1,5,300,1000.0,10,16-05-26-164359
9,client13,0.461671469740634,914.8194035515188,exp1,5,300,1000.0,10,16-05-26-164359
9,client1,0.5301794453507341,870.8419529721141,exp1,5,300,1000.0,10,16-05-26-164359
9,client9,0.5354691075514875,771.419882774353,exp1,5,300,1000.0,10,16-05-26-164359
10,client5,0.5200678349349915,680.0783239305019,exp1,5,300,1000.0,10,16-05-26-164359
10,client17,0.328721638074156,711.8620509281754,exp1,5,300,1000.0,10,16-05-26-164359
10,client13,0.4501440922190202,861.6236243396997,exp1,5,300,1000.0,10,16-05-26-164359
10,client1,0.4703643284393692,905.7488283142447,exp1,5,300,1000.0,10,16-05-26-164359
10,client9,0.4622425629290618,832.5409302487969,exp1,5,300,1000.0,10,16-05-26-164359
11,client5,0.5511588468061052,684.1902760788798,exp1,5,300,1000.0,10,16-05-26-164359
11,client17,0.4654122855561704,708.6365772411227,exp1,5,300,1000.0,10,16-05-26-164359
11,client13,0.4639769452449567,899.0251664072275,exp1,5,300,1000.0,10,16-05-26-164359
11,client1,0.499184339314845,737.2731165960431,exp1,5,300,1000.0,10,16-05-26-164359
11,client9,0.551487414187643,819.9521182104945,exp1,5,300,1000.0,10,16-05-26-164359
12,client5,0.5647258338044092,711.220795288682,exp1,5,300,1000.0,10,16-05-26-164359
12,client17,0.5019369120088545,713.0392827093601,exp1,5,300,1000.0,10,16-05-26-164359
12,client13,0.4870317002881844,856.4810939133167,exp1,5,300,1000.0,10,16-05-26-164359
12,client1,0.5682436106579662,834.5839902758598,exp1,5,300,1000.0,10,16-05-26-164359
12,client9,0.6035469107551488,773.158298805356,exp1,5,300,1000.0,10,16-05-26-164359
13,client5,0.6302996042962126,712.3697875067592,exp1,5,300,1000.0,10,16-05-26-164359
13,client17,0.3065855008301051,712.5339386984706,exp1,5,300,1000.0,10,16-05-26-164359
13,client13,0.5613832853025936,836.084570735693,exp1,5,300,1000.0,10,16-05-26-164359
13,client1,0.564437194127243,730.8913432061672,exp1,5,300,1000.0,10,16-05-26-164359
13,client9,0.5835240274599542,795.7380134612322,exp1,5,300,1000.0,10,16-05-26-164359
14,client5,0.5686828716789146,687.5335946679115,exp1,5,300,1000.0,10,16-05-26-164359
14,client17,0.3696734919756502,711.2342808395624,exp1,5,300,1000.0,10,16-05-26-164359
14,client13,0.6051873198847262,841.0071209073067,exp1,5,300,1000.0,10,16-05-26-164359
14,client1,0.6128330614464382,797.7908421307802,exp1,5,300,1000.0,10,16-05-26-164359
14,client9,0.5223112128146453,819.6102725341916,exp1,5,300,1000.0,10,16-05-26-164359
15,client5,0.5890333521763709,677.8857130557299,exp1,5,300,1000.0,10,16-05-26-164359
15,client17,0.3193137797454344,722.0952613279223,exp1,5,300,1000.0,10,16-05-26-164359
15,client13,0.4962536023054755,832.3543146252632,exp1,5,300,1000.0,10,16-05-26-164359
15,client1,0.5138662316476346,767.0199796557426,exp1,5,300,1000.0,10,16-05-26-164359
15,client9,0.4994279176201373,809.1524671763182,exp1,5,300,1000.0,10,16-05-26-164359
16,client5,0.5432447710570945,727.1934757009149,exp1,5,300,1000.0,10,16-05-26-164359
16,client17,0.4050913115661317,715.5041974037886,exp1,5,300,1000.0,10,16-05-26-164359
16,client13,0.5325648414985591,820.1617347076535,exp1,5,300,1000.0,10,16-05-26-164359
16,client1,0.5823817292006526,836.5266118198633,exp1,5,300,1000.0,10,16-05-26-164359
16,client9,0.4559496567505721,830.8871537446976,exp1,5,300,1000.0,10,16-05-26-164359
17,client5,0.4816280384397965,684.70857758075,exp1,5,300,1000.0,10,16-05-26-164359
17,client17,0.4001106806862202,697.9690566658974,exp1,5,300,1000.0,10,16-05-26-164359
17,client13,0.4962536023054755,823.8336332142353,exp1,5,300,1000.0,10,16-05-26-164359
17,client1,0.5834692767808591,855.7485500350595,exp1,5,300,1000.0,10,16-05-26-164359
17,client9,0.4582379862700229,808.2278938964009,exp1,5,300,1000.0,10,16-05-26-164359
18,client5,0.5019785189372526,659.5792733132839,exp1,5,300,1000.0,10,16-05-26-164359
18,client17,0.4095185390149419,799.5540872216225,exp1,5,300,1000.0,10,16-05-26-164359
18,client13,0.5567723342939481,824.3557550013065,exp1,5,300,1000.0,10,16-05-26-164359
18,client1,0.622620989668298,857.7753650024533,exp1,5,300,1000.0,10,16-05-26-164359
18,client9,0.3935926773455377,788.6575050652027,exp1,5,300,1000.0,10,16-05-26-164359
19,client5,0.5720746184284907,679.3393800035119,exp1,5,300,1000.0,10,16-05-26-164359
19,client17,0.4521306032097399,817.630241625011,exp1,5,300,1000.0,10,16-05-26-164359
19,client13,0.5314121037463977,814.8507419973612,exp1,5,300,1000.0,10,16-05-26-164359
19,client1,0.6046764545948885,729.9910541623831,exp1,5,300,1000.0,10,16-05-26-164359
19,client9,0.3752860411899313,904.145760461688,exp1,5,300,1000.0,10,16-05-26-164359
20,client5,0.5195025438100622,701.9355557858944,exp1,5,300,1000.0,10,16-05-26-164359
20,client17,0.5755395683453237,691.825513727963,exp1,5,300,1000.0,10,16-05-26-164359
20,client13,0.4559077809798271,844.5024061948061,exp1,5,300,1000.0,10,16-05-26-164359
20,client1,0.5464926590538336,700.3635391592979,exp1,5,300,1000.0,10,16-05-26-164359
20,client9,0.4605263157894737,803.6730326712132,exp1,5,300,1000.0,10,16-05-26-164359
21,client5,0.5132843414358395,790.8777752891183,exp1,5,300,1000.0,10,16-05-26-164359
21,client17,0.6303265080243498,911.1949969083072,exp1,5,300,1000.0,10,16-05-26-164359
21,client13,0.3717579250720461,925.6783118471504,exp1,5,300,1000.0,10,16-05-26-164359
21,client1,0.5149537792278412,1032.1958139538765,exp1,5,300,1000.0,10,16-05-26-164359
21,client9,0.5125858123569794,808.4201477468014,exp1,5,300,1000.0,10,16-05-26-164359
22,client5,0.6127755794234031,689.3043015152216,exp1,5,300,1000.0,10,16-05-26-164359
22,client17,0.6059767570558937,716.5173133835196,exp1,5,300,1000.0,10,16-05-26-164359
22,client13,0.4599423631123919,851.2865426018834,exp1,5,300,1000.0,10,16-05-26-164359
22,client1,0.6144643828167482,880.006916821003,exp1,5,300,1000.0,10,16-05-26-164359
22,client9,0.5846681922196796,1106.154098175466,exp1,5,300,1000.0,10,16-05-26-164359
23,client5,0.5149802148106275,688.3757868781686,exp1,5,300,1000.0,10,16-05-26-164359
23,client17,0.6508024349750968,780.9527395293117,exp1,5,300,1000.0,10,16-05-26-164359
23,client13,0.5331412103746398,890.730656683445,exp1,5,300,1000.0,10,16-05-26-164359
23,client1,0.5758564437194127,836.8558790534735,exp1,5,300,1000.0,10,16-05-26-164359
23,client9,0.6367276887871853,780.8342482894659,exp1,5,300,1000.0,10,16-05-26-164359
24,client5,0.5409836065573771,819.0847067162395,exp1,5,300,1000.0,10,16-05-26-164359
24,client17,0.5910348644161594,818.3649769052863,exp1,5,300,1000.0,10,16-05-26-164359
24,client13,0.5659942363112392,845.1104909181595,exp1,5,300,1000.0,10,16-05-26-164359
24,client1,0.6150081566068516,801.4849023893476,exp1,5,300,1000.0,10,16-05-26-164359
24,client9,0.6098398169336384,820.5361189320683,exp1,5,300,1000.0,10,16-05-26-164359
0,client5,0.1290784201488265,1639.2179150134325,exp1,5,150,1000.0,10,09-05-26-202436
0,client17,0.1516900247320692,1479.9847537651658,exp1,5,150,1000.0,10,09-05-26-202436
0,client13,0.1642081825772335,1816.5120035409927,exp1,5,150,1000.0,10,09-05-26-202436
0,client1,0.2029842342342342,1655.1718395203352,exp1,5,150,1000.0,10,09-05-26-202436
0,client9,0.1456818842686827,1671.9622509554029,exp1,5,150,1000.0,10,09-05-26-202436
1,client5,0.1863194046937607,1436.461217701435,exp1,5,150,1000.0,10,09-05-26-202436
1,client17,0.2346798571035999,1407.2376806288958,exp1,5,150,1000.0,10,09-05-26-202436
1,client13,0.1870303367659337,1682.023825123906,exp1,5,150,1000.0,10,09-05-26-202436
1,client1,0.1587837837837837,1591.6356118395925,exp1,5,150,1000.0,10,09-05-26-202436
1,client9,0.1744693224774643,1547.1068928018212,exp1,5,150,1000.0,10,09-05-26-202436
2,client5,0.1906124785346307,1274.7592879459262,exp1,5,150,1000.0,10,09-05-26-202436
2,client17,0.3083264633140973,1379.538039676845,exp1,5,150,1000.0,10,09-05-26-202436
2,client13,0.2440857222376843,1696.1935749277472,exp1,5,150,1000.0,10,09-05-26-202436
2,client1,0.308277027027027,1618.2332979515195,exp1,5,150,1000.0,10,09-05-26-202436
2,client9,0.3012503634777551,1676.0701714083552,exp1,5,150,1000.0,10,09-05-26-202436
3,client5,0.3840870062965083,1562.0213327929378,exp1,5,150,1000.0,10,09-05-26-202436
3,client17,0.3800494641384996,1447.810678742826,exp1,5,150,1000.0,10,09-05-26-202436
3,client13,0.3192318396882828,1688.9937948435545,exp1,5,150,1000.0,10,09-05-26-202436
3,client1,0.4451013513513513,1646.2026899680495,exp1,5,150,1000.0,10,09-05-26-202436
3,client9,0.2614132015120675,1592.505244538188,exp1,5,150,1000.0,10,09-05-26-202436
4,client5,0.4522037779049799,1475.4740921780467,exp1,5,150,1000.0,10,09-05-26-202436
4,client17,0.5245946688650728,1375.4467982798817,exp1,5,150,1000.0,10,09-05-26-202436
4,client13,0.2972446423601447,1930.4209155961871,exp1,5,150,1000.0,10,09-05-26-202436
4,client1,0.5011261261261262,1587.651839479804,exp1,5,150,1000.0,10,09-05-26-202436
4,client9,0.3128816516429195,1661.8487928062675,exp1,5,150,1000.0,10,09-05-26-202436
5,client5,0.5280480824270177,1283.5742672905326,exp1,5,150,1000.0,10,09-05-26-202436
5,client17,0.4652377026655674,1409.079167060554,exp1,5,150,1000.0,10,09-05-26-202436
5,client13,0.3899248538825494,1795.5872109159827,exp1,5,150,1000.0,10,09-05-26-202436
5,client1,0.5771396396396397,1366.1681758239863,exp1,5,150,1000.0,10,09-05-26-202436
5,client9,0.4062227391683629,1582.0553032681346,exp1,5,150,1000.0,10,09-05-26-202436
6,client5,0.54779622209502,1483.5311146453023,exp1,5,150,1000.0,10,09-05-26-202436
6,client17,0.5553723550425941,1358.763192780316,exp1,5,150,1000.0,10,09-05-26-202436
6,client13,0.5555246312273866,1663.566106930375,exp1,5,150,1000.0,10,09-05-26-202436
6,client1,0.6224662162162162,1383.1145986914637,exp1,5,150,1000.0,10,09-05-26-202436
6,client9,0.531259086943879,1360.8646662905812,exp1,5,150,1000.0,10,09-05-26-202436
7,client5,0.5183171150543789,1351.2403117492795,exp1,5,150,1000.0,10,09-05-26-202436
7,client17,0.6339653751030503,1398.8895788788795,exp1,5,150,1000.0,10,09-05-26-202436
7,client13,0.241302532702477,1695.0564263388517,exp1,5,150,1000.0,10,09-05-26-202436
7,client1,0.611204954954955,1618.2866040617228,exp1,5,150,1000.0,10,09-05-26-202436
7,client9,0.5347484733934283,1358.012636192143,exp1,5,150,1000.0,10,09-05-26-202436
8,client5,0.523468803663423,1542.105001397431,exp1,5,150,1000.0,10,09-05-26-202436
8,client17,0.610332508931025,1426.166038028896,exp1,5,150,1000.0,10,09-05-26-202436
8,client13,0.2488171444475369,1756.5798377618194,exp1,5,150,1000.0,10,09-05-26-202436
8,client1,0.5867117117117117,1603.999980725348,exp1,5,150,1000.0,10,09-05-26-202436
8,client9,0.5949403896481535,1379.469733685255,exp1,5,150,1000.0,10,09-05-26-202436
9,client5,0.3955352032054951,1453.788765706122,exp1,5,150,1000.0,10,09-05-26-202436
9,client17,0.5375103050288541,1390.1608576998117,exp1,5,150,1000.0,10,09-05-26-202436
9,client13,0.3253548566657389,1655.1121035590768,exp1,5,150,1000.0,10,09-05-26-202436
9,client1,0.6067004504504504,1417.110549286008,exp1,5,150,1000.0,10,09-05-26-202436
9,client9,0.6254725210817098,1460.0156275555491,exp1,5,150,1000.0,10,09-05-26-202436
10,client5,0.5283342873497424,1405.5224768817425,exp1,5,150,1000.0,10,09-05-26-202436
10,client17,0.5408079142621599,1385.3165116161108,exp1,5,150,1000.0,10,09-05-26-202436
10,client13,0.1861953799053715,2029.1951214894648,exp1,5,150,1000.0,10,09-05-26-202436
10,client1,0.5244932432432432,1574.6814524754882,exp1,5,150,1000.0,10,09-05-26-202436
10,client9,0.5434719395173015,1583.4156144410372,exp1,5,150,1000.0,10,09-05-26-202436
11,client5,0.3554665140240412,1347.028849646449,exp1,5,150,1000.0,10,09-05-26-202436
11,client17,0.2704039571310799,1410.4811493307352,exp1,5,150,1000.0,10,09-05-26-202436
11,client13,0.2774839966601725,1727.1926384419205,exp1,5,150,1000.0,10,09-05-26-202436
11,client1,0.3916103603603603,1623.60183801502,exp1,5,150,1000.0,10,09-05-26-202436
11,client9,0.5324222157603955,1519.482832401991,exp1,5,150,1000.0,10,09-05-26-202436
12,client5,0.2790497996565541,1557.7008416876197,exp1,5,150,1000.0,10,09-05-26-202436
12,client17,0.380873866446826,1398.8494258373976,exp1,5,150,1000.0,10,09-05-26-202436
12,client13,0.2671861953799053,1674.7833909466865,exp1,5,150,1000.0,10,09-05-26-202436
12,client1,0.3291103603603603,1382.188861258328,exp1,5,150,1000.0,10,09-05-26-202436
12,client9,0.4858970630997383,1381.3062468543649,exp1,5,150,1000.0,10,09-05-26-202436
13,client5,0.2587292501431024,1658.8748693466189,exp1,5,150,1000.0,10,09-05-26-202436
13,client17,0.3478977741137675,1405.4927276447415,exp1,5,150,1000.0,10,09-05-26-202436
13,client13,0.4942944614528249,1694.0053375437856,exp1,5,150,1000.0,10,09-05-26-202436
13,client1,0.2657657657657657,1660.221502184868,exp1,5,150,1000.0,10,09-05-26-202436
13,client9,0.441698168072114,1476.8075374886394,exp1,5,150,1000.0,10,09-05-26-202436
14,client5,0.3880938752146537,1281.2976567074656,exp1,5,150,1000.0,10,09-05-26-202436
14,client17,0.3800494641384996,1384.0208807960153,exp1,5,150,1000.0,10,09-05-26-202436
14,client13,0.5460617868076816,1685.301254503429,exp1,5,150,1000.0,10,09-05-26-202436
14,client1,0.3550112612612612,1530.0412122160196,exp1,5,150,1000.0,10,09-05-26-202436
14,client9,0.360569933120093,1580.4415307939053,exp1,5,150,1000.0,10,09-05-26-202436
15,client5,0.4642243846594161,1285.404022783041,exp1,5,150,1000.0,10,09-05-26-202436
15,client17,0.4454520472657323,1381.5544778481126,exp1,5,150,1000.0,10,09-05-26-202436
15,client13,0.4411355413303646,1662.9921235144138,exp1,5,150,1000.0,10,09-05-26-202436
15,client1,0.4237049549549549,1746.3345043361187,exp1,5,150,1000.0,10,09-05-26-202436
15,client9,0.4239604536202384,1362.0829340070486,exp1,5,150,1000.0,10,09-05-26-202436
16,client5,0.5412135088723526,1390.303553082049,exp1,5,150,1000.0,10,09-05-26-202436
16,client17,0.4443528441879637,1649.5139366015792,exp1,5,150,1000.0,10,09-05-26-202436
16,client13,0.4906763150570554,1660.6007721275091,exp1,5,150,1000.0,10,09-05-26-202436
16,client1,0.5154842342342343,1764.7315664216876,exp1,5,150,1000.0,10,09-05-26-202436
16,client9,0.4480953765629543,1380.5032400414348,exp1,5,150,1000.0,10,09-05-26-202436
17,client5,0.6010303377218088,1464.881418272853,exp1,5,150,1000.0,10,09-05-26-202436
17,client17,0.601538884308876,1418.4591248631475,exp1,5,150,1000.0,10,09-05-26-202436
17,client13,0.5402170887837462,1736.7107179015877,exp1,5,150,1000.0,10,09-05-26-202436
17,client1,0.5914977477477478,1523.4487019479277,exp1,5,150,1000.0,10,09-05-26-202436
17,client9,0.6048269845885432,1580.2803169935942,exp1,5,150,1000.0,10,09-05-26-202436
18,client5,0.6674298797939324,1319.1665448248386,exp1,5,150,1000.0,10,09-05-26-202436
18,client17,0.7125583951635065,1382.235158234835,exp1,5,150,1000.0,10,09-05-26-202436
18,client13,0.6693570832173671,1744.5616610348225,exp1,5,150,1000.0,10,09-05-26-202436
18,client1,0.6765202702702703,1671.9220150262115,exp1,5,150,1000.0,10,09-05-26-202436
18,client9,0.6900261703983717,1383.3697475492954,exp1,5,150,1000.0,10,09-05-26-202436
19,client5,0.7389811104751002,1301.1154308915138,exp1,5,150,1000.0,10,09-05-26-202436
19,client17,0.7287716405605935,1575.9004531428218,exp1,5,150,1000.0,10,09-05-26-202436
19,client13,0.7016420818257724,1702.9528804123402,exp1,5,150,1000.0,10,09-05-26-202436
19,client1,0.701295045045045,1693.0589331313968,exp1,5,150,1000.0,10,09-05-26-202436
19,client9,0.7010758941552777,1634.5678223297,exp1,5,150,1000.0,10,09-05-26-202436
20,client5,0.6680022896393818,1268.0851351469755,exp1,5,150,1000.0,10,09-05-26-202436
20,client17,0.7304204451772465,1364.4775478169322,exp1,5,150,1000.0,10,09-05-26-202436
20,client13,0.6045087670470359,1747.3219223320484,exp1,5,150,1000.0,10,09-05-26-202436
20,client1,0.7387387387387387,1617.9934721440077,exp1,5,150,1000.0,10,09-05-26-202436
20,client9,0.774934574004071,1406.6164260730147,exp1,5,150,1000.0,10,09-05-26-202436
21,client5,0.7072123640526617,1303.4793082624674,exp1,5,150,1000.0,10,09-05-26-202436
21,client17,0.7743885682879912,1578.2552566379309,exp1,5,150,1000.0,10,09-05-26-202436
21,client13,0.6827163929863623,1700.56127384305,exp1,5,150,1000.0,10,09-05-26-202436
21,client1,0.7435247747747747,1586.2195827066898,exp1,5,150,1000.0,10,09-05-26-202436
21,client9,0.7365513230590288,1481.8929051980376,exp1,5,150,1000.0,10,09-05-26-202436
22,client5,0.7355466514024042,1257.9043675214052,exp1,5,150,1000.0,10,09-05-26-202436
22,client17,0.7474580928826601,1569.4751339033246,exp1,5,150,1000.0,10,09-05-26-202436
22,client13,0.6571110492624548,1700.9857464581728,exp1,5,150,1000.0,10,09-05-26-202436
22,client1,0.7880067567567568,1654.838252812624,exp1,5,150,1000.0,10,09-05-26-202436
22,client9,0.6981680721139866,1627.097813412547,exp1,5,150,1000.0,10,09-05-26-202436
23,client5,0.7793360045792788,1307.6382083818316,exp1,5,150,1000.0,10,09-05-26-202436
23,client17,0.717230008244023,1372.562735341489,exp1,5,150,1000.0,10,09-05-26-202436
23,client13,0.6971889785694406,1693.3620516210794,exp1,5,150,1000.0,10,09-05-26-202436
23,client1,0.7787162162162162,1603.947402909398,exp1,5,150,1000.0,10,09-05-26-202436
23,client9,0.7647571968595522,1435.3270875290036,exp1,5,150,1000.0,10,09-05-26-202436
24,client5,0.7464224384659416,1335.8639208599925,exp1,5,150,1000.0,10,09-05-26-202436
24,client17,0.7743885682879912,1863.4774424135685,exp1,5,150,1000.0,10,09-05-26-202436
24,client13,0.7787364319510158,1658.3551038056612,exp1,5,150,1000.0,10,09-05-26-202436
24,client1,0.7632319819819819,1620.7316247746348,exp1,5,150,1000.0,10,09-05-26-202436
24,client9,0.7554521663274207,1521.9937972724438,exp1,5,150,1000.0,10,09-05-26-202436
0,client5,0.1164005805515239,1474.3933472782371,exp1,5,150,1000.0,10,08-05-26-184420
0,client17,0.117249154453213,1553.381672129035,exp1,5,150,1000.0,10,08-05-26-184420
0,client13,0.1949080622347949,1760.3189162909985,exp1,5,150,1000.0,10,08-05-26-184420
0,client1,0.1816889394370202,1447.128971107304,exp1,5,150,1000.0,10,08-05-26-184420
0,client9,0.1360995850622406,1684.3866733834147,exp1,5,150,1000.0,10,08-05-26-184420
1,client5,0.1561683599419448,1249.6788213029504,exp1,5,150,1000.0,10,08-05-26-184420
1,client17,0.1958850056369785,1346.9741651788354,exp1,5,150,1000.0,10,08-05-26-184420
1,client13,0.1705799151343705,1680.7159949094057,exp1,5,150,1000.0,10,08-05-26-184420
1,client1,0.1816889394370202,1343.7467468902469,exp1,5,150,1000.0,10,08-05-26-184420
1,client9,0.2804979253112033,1555.1260393112898,exp1,5,150,1000.0,10,08-05-26-184420
2,client5,0.2223512336719884,1243.2129718363285,exp1,5,150,1000.0,10,08-05-26-184420
2,client17,0.2502818489289741,1357.986407354474,exp1,5,150,1000.0,10,08-05-26-184420
2,client13,0.3046676096181047,1713.2088979706168,exp1,5,150,1000.0,10,08-05-26-184420
2,client1,0.2684105771964742,1351.039994508028,exp1,5,150,1000.0,10,08-05-26-184420
2,client9,0.2799446749654218,1617.6141193136573,exp1,5,150,1000.0,10,08-05-26-184420
3,client5,0.3608127721335268,1295.6586619839072,exp1,5,150,1000.0,10,08-05-26-184420
3,client17,0.3156708004509583,1361.022504046559,exp1,5,150,1000.0,10,08-05-26-184420
3,client13,0.4718528995756718,1662.4512430280447,exp1,5,150,1000.0,10,08-05-26-184420
3,client1,0.4094398635200454,1697.983805090189,exp1,5,150,1000.0,10,08-05-26-184420
3,client9,0.2802213001383126,1647.0255265012383,exp1,5,150,1000.0,10,08-05-26-184420
4,client5,0.4969521044992743,1304.3603217229247,exp1,5,150,1000.0,10,08-05-26-184420
4,client17,0.4763246899661781,1370.9089672192931,exp1,5,150,1000.0,10,08-05-26-184420
4,client13,0.4828854314002829,1682.6043035835028,exp1,5,150,1000.0,10,08-05-26-184420
4,client1,0.5237418254193915,1427.311792038381,exp1,5,150,1000.0,10,08-05-26-184420
4,client9,0.3717842323651452,1604.9144454300404,exp1,5,150,1000.0,10,08-05-26-184420
5,client5,0.4957910014513788,1259.302506223321,exp1,5,150,1000.0,10,08-05-26-184420
5,client17,0.5972378804960541,1609.3180514872074,exp1,5,150,1000.0,10,08-05-26-184420
5,client13,0.5063649222065064,1643.027115613222,exp1,5,150,1000.0,10,08-05-26-184420
5,client1,0.5868638043787319,1398.5236007720232,exp1,5,150,1000.0,10,08-05-26-184420
5,client9,0.3748271092669433,1628.236466087401,exp1,5,150,1000.0,10,08-05-26-184420
6,client5,0.6313497822931785,1248.6628321930766,exp1,5,150,1000.0,10,08-05-26-184420
6,client17,0.6324689966178129,1508.7124155834315,exp1,5,150,1000.0,10,08-05-26-184420
6,client13,0.557001414427157,1677.112421952188,exp1,5,150,1000.0,10,08-05-26-184420
6,client1,0.5851578049473983,1534.1472961008549,exp1,5,150,1000.0,10,08-05-26-184420
6,client9,0.3208852005532503,1709.5605712383986,exp1,5,150,1000.0,10,08-05-26-184420
7,client5,0.586066763425254,1248.2604440301657,exp1,5,150,1000.0,10,08-05-26-184420
7,client17,0.6352874859075536,1352.9510227963328,exp1,5,150,1000.0,10,08-05-26-184420
7,client13,0.6231966053748232,1702.3748578503728,exp1,5,150,1000.0,10,08-05-26-184420
7,client1,0.6286607904464032,1380.6199124082923,exp1,5,150,1000.0,10,08-05-26-184420
7,client9,0.3042876901798063,1568.793230690062,exp1,5,150,1000.0,10,08-05-26-184420
8,client5,0.581422351233672,1281.1295920982957,exp1,5,150,1000.0,10,08-05-26-184420
8,client17,0.6265501691093573,1356.898163445294,exp1,5,150,1000.0,10,08-05-26-184420
8,client13,0.5756718528995757,1626.302077434957,exp1,5,150,1000.0,10,08-05-26-184420
8,client1,0.5993744668751777,1368.014340288937,exp1,5,150,1000.0,10,08-05-26-184420
8,client9,0.3258644536652835,1577.3175917565825,exp1,5,150,1000.0,10,08-05-26-184420
9,client5,0.6087082728592162,1429.2859341949224,exp1,5,150,1000.0,10,08-05-26-184420
9,client17,0.6268320180383314,1602.928017266095,exp1,5,150,1000.0,10,08-05-26-184420
9,client13,0.5932107496463932,1672.916306182742,exp1,5,150,1000.0,10,08-05-26-184420
9,client1,0.5416548194483936,1443.5600992292166,exp1,5,150,1000.0,10,08-05-26-184420
9,client9,0.2757952973720609,1398.5852021723986,exp1,5,150,1000.0,10,08-05-26-184420
10,client5,0.5718432510885341,1322.8538502007725,exp1,5,150,1000.0,10,08-05-26-184420
10,client17,0.492108229988726,1584.351644851267,exp1,5,150,1000.0,10,08-05-26-184420
