round,api-gateway_energy,client1_energy,client10_energy,client11_energy,client12_energy,client13_energy,client14_energy,client15_energy,client16_energy,client17_energy,client18_energy,client19_energy,client2_energy,client20_energy,client3_energy,client4_energy,client5_energy,client6_energy,client7_energy,client8_energy,client9_energy,hfl-train_energy,hfl-train-model_energy,linkerd-init_energy,linkerd-proxy_energy,orchestrator_energy,policy-enforcer_energy,server_energy,sidecar_energy,global_round,timestamp,api-gateway_energy_Anomaly,api-gateway_energy_Anomaly_Score,client1_energy_Anomaly,client1_energy_Anomaly_Score,client10_energy_Anomaly,client10_energy_Anomaly_Score,client11_energy_Anomaly,client11_energy_Anomaly_Score,client12_energy_Anomaly,client12_energy_Anomaly_Score,client13_energy_Anomaly,client13_energy_Anomaly_Score,client14_energy_Anomaly,client14_energy_Anomaly_Score,client15_energy_Anomaly,client15_energy_Anomaly_Score,client16_energy_Anomaly,client16_energy_Anomaly_Score,client17_energy_Anomaly,client17_energy_Anomaly_Score,client18_energy_Anomaly,client18_energy_Anomaly_Score,client19_energy_Anomaly,client19_energy_Anomaly_Score,client2_energy_Anomaly,client2_energy_Anomaly_Score,client20_energy_Anomaly,client20_energy_Anomaly_Score,client3_energy_Anomaly,client3_energy_Anomaly_Score,client4_energy_Anomaly,client4_energy_Anomaly_Score,client5_energy_Anomaly,client5_energy_Anomaly_Score,client6_energy_Anomaly,client6_energy_Anomaly_Score,client7_energy_Anomaly,client7_energy_Anomaly_Score,client8_energy_Anomaly,client8_energy_Anomaly_Score,client9_energy_Anomaly,client9_energy_Anomaly_Score,hfl-train_energy_Anomaly,hfl-train_energy_Anomaly_Score,hfl-train-model_energy_Anomaly,hfl-train-model_energy_Anomaly_Score,linkerd-init_energy_Anomaly,linkerd-init_energy_Anomaly_Score,linkerd-proxy_energy_Anomaly,linkerd-proxy_energy_Anomaly_Score,orchestrator_energy_Anomaly,orchestrator_energy_Anomaly_Score,policy-enforcer_energy_Anomaly,policy-enforcer_energy_Anomaly_Score,server_energy_Anomaly,server_energy_Anomaly_Score,sidecar_energy_Anomaly,sidecar_energy_Anomaly_Score,exp,K,Z,sigma_ed,sigma_iid
12,364.4549999999999,612.4170000000013,937.3829999999998,699.8999999999996,628.737000000001,740.1029999999992,904.839,650.4570000000003,681.3959999999988,649.6560000000009,759.2759999999998,671.9340000000011,712.8840000000018,826.1309999999976,647.0669999999991,700.0589999999993,634.7070000000003,735.0029999999988,704.1959999999999,846.8880000000008,639.0210000000006,4095.3120000000026,4106.0430000000015,0.0,15981.951000000001,135.86399999999958,182.52,600.4679999999998,18397.326,37,09-05-26-202436,0,0.0,1,0.6224273571626062,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.13672521096399115,0,0.0,0,0.0,0,0.0,0,0.0,1,0.37882112550479907,0,0.0,exp1,5,150,1000.0,10
13,419.973,699.0359999999982,725.5469999999987,668.6730000000007,669.9300000000003,626.0249999999996,698.1539999999986,828.9959999999992,665.3069999999989,766.3499999999985,696.146999999999,679.4549999999999,750.2549999999992,723.7290000000012,740.5769999999993,855.0630000000001,701.1450000000004,859.134,684.5699999999997,710.5020000000004,742.6049999999996,4275.405000000001,4256.847000000002,0.0,16176.561,190.33500000000004,227.1210000000001,499.5540000000001,18816.138,38,09-05-26-202436,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5292121021430898,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,150,1000.0,10
14,364.0559999999996,846.1139999999996,691.344000000001,845.3909999999996,837.3179999999993,777.8970000000008,764.3430000000008,700.2450000000008,785.9220000000005,595.362000000001,799.3140000000021,919.7909999999991,881.9310000000005,700.0169999999998,794.3640000000014,735.1200000000008,613.9889999999996,765.9390000000003,821.9940000000006,756.2279999999992,641.6039999999994,4208.567999999994,4197.788999999997,0.0,16806.770999999997,162.01800000000003,161.95800000000008,511.72800000000007,19028.118000000002,39,09-05-26-202436,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.19703440113298276,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1614343978830468,1,0.29915064955280024,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,150,1000.0,10
15,362.8710000000001,658.8960000000006,894.4770000000008,668.5409999999993,640.4279999999999,621.1350000000002,819.2639999999992,685.1819999999989,696.3600000000006,626.3009999999995,697.6739999999991,691.764000000001,768.594000000001,782.9910000000018,691.0470000000005,705.9689999999991,586.992000000002,684.2099999999991,713.4839999999986,830.0249999999996,625.143,3934.6200000000053,3911.0070000000014,0.0,15703.506000000001,153.32700000000025,163.0350000000003,584.3189999999995,17911.407,40,09-05-26-202436,0,0.0,0,0.0,0,0.0,0,0.0,1,0.11654811065131598,0,0.0,0,0.0,0,0.0,1,0.11961443187321441,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2784197596837046,1,0.1849791632071658,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,150,1000.0,10
16,424.4520000000002,701.1509999999998,684.4920000000002,743.2560000000012,709.3230000000003,668.8019999999997,697.3230000000003,905.4450000000016,699.393,742.8449999999993,661.1219999999994,666.9749999999985,694.3949999999986,625.4579999999987,760.9740000000002,824.3700000000008,579.1439999999984,838.0410000000011,722.0430000000015,676.9050000000007,793.7820000000011,4235.757000000001,4207.793999999998,0.0,16083.858000000002,201.19800000000032,221.7659999999996,509.5529999999999,18739.928999999996,41,09-05-26-202436,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2151218365485148,1,0.11939164063795493,1,0.18344135813305396,0,0.0,0,0.0,exp1,5,150,1000.0,10
17,357.5069999999996,780.7649999999994,719.039999999999,870.3179999999993,907.3739999999998,763.746000000001,666.366,690.6540000000005,840.1920000000009,685.1279999999988,839.9159999999993,833.2620000000006,861.5729999999985,792.1080000000002,867.0119999999988,693.5130000000008,715.710000000001,681.9539999999997,836.8529999999992,738.0600000000013,640.6949999999997,4341.050999999996,4333.557000000001,0.0,16935.752999999997,161.8469999999993,169.9290000000001,508.0139999999992,19367.544,42,09-05-26-202436,0,0.0,0,0.0,0,0.0,0,0.0,1,0.17036087582075732,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.12094638982621642,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.12165231392894504,exp1,5,150,1000.0,10
18,408.77100000000064,664.0020000000004,850.5030000000006,679.2870000000003,717.9269999999997,663.1859999999979,822.1499999999996,760.1669999999995,673.5899999999983,707.4300000000003,862.0860000000011,695.2530000000006,723.5040000000008,708.0629999999983,683.3009999999995,741.7049999999981,603.1470000000008,764.1660000000011,835.5540000000001,952.866,630.357,4088.040000000001,4066.7130000000016,0.0,16503.390000000007,241.27800000000025,234.7769999999996,594.0000000000018,18962.151,43,09-05-26-202436,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2533157557370349,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,150,1000.0,10
19,362.16899999999896,617.496000000001,737.0339999999997,751.5839999999989,837.7080000000005,612.519000000002,688.3739999999998,820.9290000000001,849.3420000000006,753.0720000000019,784.389000000001,682.7010000000009,779.3910000000014,725.5080000000016,800.2470000000012,854.4090000000015,828.1979999999985,836.2199999999993,731.4179999999997,705.1349999999984,836.0310000000009,4363.250999999998,4341.821999999998,0.0,16713.45299999999,203.31900000000087,183.2789999999996,470.60100000000057,19385.769,44,09-05-26-202436,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,150,1000.0,10
20,381.2250000000013,754.152,739.9049999999988,899.3430000000008,652.6919999999991,809.5409999999993,746.9340000000011,695.2289999999994,720.7380000000012,623.5020000000004,911.7119999999976,840.6359999999986,989.7119999999996,819.7739999999976,889.8209999999999,719.8290000000015,646.2150000000001,757.5059999999994,819.7260000000006,753.4200000000001,639.2309999999998,4276.620000000001,4332.396000000001,0.0,17074.875000000004,226.3739999999989,209.51400000000103,584.9999999999982,19786.224000000002,45,09-05-26-202436,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.15667248847167126,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,150,1000.0,10
21,441.52199999999993,626.6939999999995,868.7010000000009,643.6380000000008,619.362000000001,637.2720000000008,790.8120000000017,935.4240000000008,742.5779999999995,717.4589999999989,713.0040000000008,659.4120000000021,751.0709999999999,728.742000000002,692.8469999999979,838.2209999999977,617.6249999999982,822.8909999999996,711.8009999999995,910.4159999999991,668.1540000000005,4005.045,4066.9739999999983,0.0,16423.797,295.7579999999998,319.8060000000005,510.4140000000007,19122.522,46,09-05-26-202436,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.11207579089582703,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2137778573571696,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,150,1000.0,10
22,356.3729999999996,751.4790000000012,761.3910000000033,789.8099999999977,822.1169999999984,713.9399999999987,695.2949999999983,702.8099999999977,871.4670000000006,602.1959999999999,792.7920000000013,846.122999999996,856.7039999999979,720.3600000000006,777.8729999999996,745.4100000000035,733.7400000000016,768.1770000000033,841.0529999999999,787.4940000000024,798.4740000000002,4338.110999999997,4287.942000000001,0.0,16867.679999999997,188.90700000000007,188.8619999999992,490.7700000000005,19650.965999999997,47,09-05-26-202436,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.13160598068292217,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,150,1000.0,10
23,435.4889999999996,633.8999999999978,886.8809999999976,656.5169999999998,691.5689999999995,805.2810000000009,841.739999999998,758.4810000000034,724.1519999999982,638.112000000001,675.2009999999973,732.9750000000022,713.0880000000034,781.7489999999998,695.5260000000017,691.4819999999963,615.6749999999993,701.153999999995,726.9599999999991,860.8409999999967,704.2499999999982,4210.431000000008,4218.792000000001,0.0,16309.842000000006,182.6909999999998,227.5530000000008,594.777,18855.087,48,09-05-26-202436,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,150,1000.0,10
24,346.7130000000016,617.9670000000006,739.1009999999987,648.4830000000002,744.1140000000014,655.2029999999977,808.7760000000017,884.5379999999968,912.1200000000026,742.6139999999978,651.2100000000028,697.9290000000001,826.2569999999978,654.1440000000002,836.1570000000029,793.3379999999997,733.1160000000018,836.2950000000019,696.7230000000018,671.9130000000041,783.4890000000014,4282.397999999999,4252.580999999998,0.0,16405.029000000002,174.97200000000066,174.72899999999845,509.3729999999996,19089.34199999999,49,09-05-26-202436,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.11793389903199003,0,0.0,0,0.0,0,0.0,exp1,5,150,1000.0,10
0,371.39699999999993,750.6089999999999,707.346,830.7300000000001,811.476,658.671,672.9179999999999,855.8879999999999,862.7849999999999,651.1020000000001,898.9949999999999,776.0970000000001,896.3699999999999,716.343,826.434,710.7,707.1959999999999,739.0049999999999,913.968,652.011,737.679,4229.43,4212.3060000000005,0.0,16863.129,221.28,211.572,491.73,18967.407,50,10-05-26-170501,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,150,1000.0,10
1,425.07900000000006,597.3600000000001,851.7059999999999,695.6579999999999,680.892,741.2339999999998,910.9260000000002,710.2439999999999,695.7840000000001,620.0159999999998,692.2260000000001,642.4679999999998,758.6580000000001,816.7170000000001,677.4870000000001,680.328,573.3149999999998,771.5909999999999,807.5280000000002,909.9540000000002,635.0880000000002,3959.466,4023.354,0.0,16257.453,236.742,212.481,583.188,17906.754,51,10-05-26-170501,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,150,1000.0,10
2,355.09799999999984,606.2790000000002,683.6879999999999,650.751,855.2790000000002,687.0719999999997,669.252,871.8360000000005,825.8220000000001,749.4449999999999,702.5699999999999,683.3399999999999,749.04,764.6489999999999,721.53,841.9769999999996,749.8710000000003,890.3010000000002,820.8539999999994,749.9159999999999,778.8809999999996,4297.307999999999,4348.251,0.0,16556.43,154.46400000000006,177.24900000000002,503.61900000000014,18181.379999999997,52,10-05-26-170501,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.13188045650898106,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3007977077185531,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,150,1000.0,10
3,367.12200000000007,811.2959999999994,662.7360000000003,843.723,708.723,784.6890000000003,681.951,759.1499999999996,735.7379999999998,683.3310000000001,889.6620000000003,823.9169999999999,857.4990000000003,804.4650000000001,813.5070000000001,683.0730000000003,600.2729999999997,715.797,851.8830000000003,733.3800000000001,640.8720000000003,4240.098,4225.119000000001,0.0,16598.094,210.16199999999992,256.524,493.5539999999996,18346.377,53,10-05-26-170501,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,150,1000.0,10
4,434.5830000000001,704.1300000000001,815.4959999999996,725.6039999999998,682.4759999999997,654.7530000000002,840.3329999999992,710.1989999999996,651.471,658.5539999999996,738.4919999999997,744.8940000000002,686.3999999999996,659.2139999999999,678.1259999999997,689.1509999999998,628.0230000000001,704.3969999999995,704.2079999999996,892.5900000000006,690.9899999999998,4205.049,4207.469999999999,0.0,16136.234999999997,257.706,306.4079999999999,652.344,17734.412999999997,54,10-05-26-170501,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,150,1000.0,10
5,373.6709999999998,667.9469999999997,626.7570000000005,760.2300000000005,888.114,628.0949999999993,669.1560000000009,903.1290000000008,855.0000000000009,752.565,779.1930000000002,697.6770000000001,823.8600000000006,657.402,808.5359999999996,817.0890000000004,768.6420000000003,831.777,677.8860000000004,727.0919999999996,794.3070000000007,4323.311999999998,4355.6100000000015,0.0,16669.377,247.31099999999992,285.345,486.75900000000047,18600.534000000003,55,10-05-26-170501,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.18690701732798543,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,150,1000.0,10
6,363.05099999999993,726.8580000000002,685.326,861.7949999999992,700.9110000000001,804.1530000000002,684.219,701.954999999999,722.5559999999987,650.8590000000004,867.3149999999996,800.4090000000006,671.8739999999989,855.9480000000003,676.6320000000005,684.2430000000004,623.607,731.2470000000003,833.5560000000005,686.4419999999991,677.7029999999986,4209.378000000002,4208.000999999998,0.0,16161.519,225.1289999999999,269.664,502.3109999999997,17921.654999999995,56,10-05-26-170501,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.10696098461441172,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,150,1000.0,10
7,435.5040000000004,614.5230000000001,830.7689999999993,744.4830000000002,714.9780000000001,624.6959999999999,803.7359999999999,719.8200000000006,745.197000000001,666.4650000000001,653.1059999999998,684.6779999999999,674.8380000000006,776.405999999999,672.9449999999997,691.8149999999996,609.0120000000006,715.8510000000006,708.7259999999997,812.1300000000001,689.8590000000013,4035.675,4027.6050000000023,0.0,15970.841999999999,284.4630000000002,333.5730000000001,601.431,17803.266,57,10-05-26-170501,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.21661070833680873,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,150,1000.0,10
8,372.2609999999995,633.2520000000004,673.9560000000001,673.5660000000007,926.2199999999992,664.8360000000002,728.3279999999995,828.5550000000003,865.7909999999993,793.7039999999997,728.3430000000008,706.848,874.8600000000006,657.6810000000005,871.5029999999997,837.9989999999998,782.1539999999995,832.7549999999992,701.9639999999999,687.9840000000004,772.5929999999989,4359.4529999999995,4350.593999999999,0.0,16743.309,205.5809999999999,238.098,490.8000000000002,18754.908000000003,58,10-05-26-170501,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,150,1000.0,10
9,366.6270000000004,800.0820000000003,662.8770000000004,783.969,729.3630000000012,764.1599999999999,691.8870000000006,688.7969999999996,712.2120000000004,659.7600000000002,902.543999999999,885.2699999999995,737.414999999999,755.808,711.8610000000008,696.0959999999995,581.1059999999998,682.8030000000008,825.6060000000007,737.5139999999992,609.6360000000013,4104.071999999998,4115.729999999999,0.0,16083.476999999999,277.2840000000001,284.70899999999983,478.9470000000001,17951.390999999996,59,10-05-26-170501,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,150,1000.0,10
10,428.7269999999999,658.5119999999988,831.2669999999998,682.8239999999996,692.067,650.2170000000006,885.5190000000002,724.8900000000003,673.4189999999999,649.1819999999998,765.3510000000006,729.7230000000009,744.1530000000012,703.6139999999996,684.7919999999995,685.1370000000015,583.3919999999998,721.1849999999995,767.9759999999987,906.486,628.3199999999997,3953.193,3984.8399999999992,0.0,16124.487,340.5419999999999,334.3770000000004,565.4219999999996,18072.204000000005,60,10-05-26-170501,0,0.0,0,0.0,1,0.10906861802554002,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.11642394623363828,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2713237739535459,exp1,5,150,1000.0,10
11,378.924,776.6130000000012,673.1579999999994,849.9420000000009,846.5579999999991,627.9750000000004,734.6190000000006,857.5079999999998,953.2289999999994,761.9609999999993,879.6419999999998,818.9249999999993,800.9129999999986,692.3070000000007,823.719000000001,881.1959999999981,726.8340000000007,807.3600000000006,928.215000000002,698.7570000000014,841.2689999999993,4460.954999999997,4496.109,0.0,17500.119000000002,271.84500000000025,265.47599999999966,500.1300000000001,20133.234,61,10-05-26-170501,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.4226941795407879,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,150,1000.0,10
12,364.518,608.8439999999991,807.9120000000021,667.4159999999993,738.7890000000007,768.7350000000006,896.2379999999994,661.9860000000008,719.6849999999995,660.5010000000002,678.3150000000005,705.9899999999998,664.9380000000019,912.3449999999992,693.1319999999996,668.3790000000008,652.0829999999987,815.2529999999988,744.0059999999994,792.5550000000003,662.6760000000013,4164.633000000003,4209.357,0.0,16112.729999999992,195.88499999999976,207.61499999999972,576.2850000000008,18770.393999999997,62,10-05-26-170501,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2214424934640129,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,150,1000.0,10
13,440.0609999999997,649.4670000000006,636.0839999999989,646.8600000000006,869.9160000000011,618.7079999999987,732.9539999999997,850.4849999999988,881.7210000000014,769.2870000000003,647.2919999999995,724.5929999999989,661.2989999999991,725.5380000000005,733.5030000000006,860.762999999999,756.7140000000018,806.4269999999997,694.6080000000002,715.9380000000001,753.0029999999988,4271.73,4315.430999999999,0.0,16450.146000000015,206.15700000000007,207.44100000000023,485.72699999999895,18795.864000000005,63,10-05-26-170501,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2758622621662121,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.10373972520772468,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1715417608937646,exp1,5,150,1000.0,10
14,359.8110000000006,771.2070000000003,664.1219999999994,782.889000000001,733.1519999999982,767.844000000001,702.860999999999,692.1540000000005,704.7180000000008,603.6209999999992,897.0060000000012,839.6220000000012,817.1639999999989,806.4750000000004,831.3959999999988,713.1330000000016,597.9209999999985,719.1360000000004,821.8619999999992,690.1709999999985,714.1350000000002,4212.711,4191.0540000000055,0.0,16357.631999999994,182.1029999999996,218.2829999999999,516.9030000000002,18895.463999999996,64,10-05-26-170501,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.10029917638794983,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,150,1000.0,10
15,442.72499999999945,627.7619999999988,772.0680000000011,656.6489999999976,728.4089999999997,624.6989999999987,880.2990000000009,661.9200000000001,702.4349999999995,631.8510000000024,668.3310000000001,731.6640000000007,714.7140000000018,675.3119999999999,709.5030000000006,746.789999999999,627.4560000000001,684.0839999999989,659.9189999999999,842.616,670.9889999999996,3979.1849999999968,3989.600999999997,0.0,15822.965999999997,258.74100000000044,303.0600000000004,576.6749999999993,18127.263000000006,65,10-05-26-170501,1,0.11871163533749995,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.12302990211230203,0,0.0,0,0.0,exp1,5,150,1000.0,10
16,379.5630000000001,661.1880000000019,643.7309999999998,667.4460000000017,859.8540000000012,657.996000000001,659.8439999999991,871.1279999999988,821.2199999999993,774.3809999999994,636.9449999999997,647.1569999999992,864.2909999999993,708.878999999999,794.7569999999996,830.7570000000014,721.0290000000005,799.1850000000031,634.7070000000003,688.1550000000007,739.7970000000005,4285.485000000001,4290.293999999998,0.0,16246.857000000002,246.6719999999996,278.1449999999995,517.1610000000001,19297.193999999996,66,10-05-26-170501,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,exp1,5,150,1000.0,10
