round,api-gateway_energy,client1_energy,client10_energy,client11_energy,client12_energy,client13_energy,client14_energy,client15_energy,client16_energy,client17_energy,client18_energy,client19_energy,client2_energy,client20_energy,client3_energy,client4_energy,client5_energy,client6_energy,client7_energy,client8_energy,client9_energy,hfl-train_energy,hfl-train-model_energy,linkerd-init_energy,linkerd-proxy_energy,orchestrator_energy,policy-enforcer_energy,server_energy,sidecar_energy,timestamp,api-gateway_energy_Anomaly,api-gateway_energy_Anomaly_Score,client1_energy_Anomaly,client1_energy_Anomaly_Score,client10_energy_Anomaly,client10_energy_Anomaly_Score,client11_energy_Anomaly,client11_energy_Anomaly_Score,client12_energy_Anomaly,client12_energy_Anomaly_Score,client13_energy_Anomaly,client13_energy_Anomaly_Score,client14_energy_Anomaly,client14_energy_Anomaly_Score,client15_energy_Anomaly,client15_energy_Anomaly_Score,client16_energy_Anomaly,client16_energy_Anomaly_Score,client17_energy_Anomaly,client17_energy_Anomaly_Score,client18_energy_Anomaly,client18_energy_Anomaly_Score,client19_energy_Anomaly,client19_energy_Anomaly_Score,client2_energy_Anomaly,client2_energy_Anomaly_Score,client20_energy_Anomaly,client20_energy_Anomaly_Score,client3_energy_Anomaly,client3_energy_Anomaly_Score,client4_energy_Anomaly,client4_energy_Anomaly_Score,client5_energy_Anomaly,client5_energy_Anomaly_Score,client6_energy_Anomaly,client6_energy_Anomaly_Score,client7_energy_Anomaly,client7_energy_Anomaly_Score,client8_energy_Anomaly,client8_energy_Anomaly_Score,client9_energy_Anomaly,client9_energy_Anomaly_Score,hfl-train_energy_Anomaly,hfl-train_energy_Anomaly_Score,hfl-train-model_energy_Anomaly,hfl-train-model_energy_Anomaly_Score,linkerd-init_energy_Anomaly,linkerd-init_energy_Anomaly_Score,linkerd-proxy_energy_Anomaly,linkerd-proxy_energy_Anomaly_Score,orchestrator_energy_Anomaly,orchestrator_energy_Anomaly_Score,policy-enforcer_energy_Anomaly,policy-enforcer_energy_Anomaly_Score,server_energy_Anomaly,server_energy_Anomaly_Score,sidecar_energy_Anomaly,sidecar_energy_Anomaly_Score,exp,K,Z,sigma_ed,sigma_iid
11,426.41100000000006,599.7749999999996,885.8430000000008,749.9279999999999,645.9809999999998,677.0519999999997,871.3829999999998,684.4379999999983,752.0550000000003,639.9480000000003,775.253999999999,825.3689999999988,733.9800000000014,698.7240000000002,688.0410000000011,727.8870000000006,660.1140000000005,763.0259999999998,665.0999999999985,823.7939999999999,663.2220000000007,3908.7750000000005,4061.3070000000034,0.0,16332.414000000002,311.598,305.09100000000035,588.4079999999994,18575.204999999994,09-05-26-104246,0,0.002098844906511993,0,0.000989765222878608,0,0.0067837662704992585,0,0.0017332885788180485,0,0.0016846884947688545,0,0.00877582472467564,0,0.0008021954532514697,0,0.0014180360012446824,0,0.002473016311497933,0,0.01015145807621426,0,0.013609424989758506,0,0.007511371902176961,0,0.007789684398699426,0,0.007912764674325834,0,0.00356890261489351,0,0.006486670555456098,0,0.0046930029469249845,0,0.002180177634880154,0,0.004915556027370815,0,0.006189973668418558,0,0.006071615746915809,0,0.0011365258708927184,0,0.0026789208226950523,0,0.0,0,0.001586266115798235,0,0.015471647809738837,0,0.05459152953789709,0,0.0028882115667377695,0,0.0026873543527744237,exp1,5,360,1000.0,10
12,368.1899999999996,597.9120000000003,778.5389999999989,750.8309999999983,818.8649999999998,606.3210000000017,652.2780000000002,862.4910000000018,816.9810000000016,772.866,857.4750000000022,765.1679999999997,896.7089999999989,670.7369999999974,909.887999999999,912.3180000000012,772.2749999999996,897.5010000000002,701.3729999999996,693.4710000000014,744.7169999999987,4077.4980000000014,4222.889999999998,0.0,17006.825999999997,273.0,209.8829999999998,510.85799999999927,19479.339000000007,09-05-26-104246,0,0.003339923450990351,1,0.011603272871808873,0,0.002512734521180754,0,0.003739027455959859,0,0.001894540229680608,0,0.004438134167457697,0,0.0013214687282160076,0,0.008592235544784,0,0.0013383263825362812,0,0.00013566866445657855,0,0.013624746715536762,0,0.005612410136833446,0,0.013393619448291594,0,0.0020065823075454403,0,0.005961889493033473,0,0.0037950671220956522,0,0.004301488805065701,0,0.005106278560054411,0,0.0057964463949611855,0,0.006120370585800422,0,0.0007074799125642295,0,0.00038621807175881484,0,6.635031473911646e-06,0,0.0,0,0.001751283041879631,0,0.00681056000605329,0,0.05560119605575242,0,0.0013190507349900016,0,0.00242731367129842,exp1,5,360,1000.0,10
13,357.15300000000025,817.9169999999995,673.1369999999988,883.6650000000009,652.1219999999994,754.0799999999999,688.5540000000001,686.4869999999992,717.1919999999973,622.1460000000006,665.2739999999994,865.0590000000011,796.8209999999981,814.0830000000005,656.5589999999993,680.918999999998,691.2360000000008,680.8289999999997,823.2660000000014,727.985999999999,622.5570000000007,4189.0470000000005,4382.183999999999,0.0,16130.180999999997,244.134,166.67699999999968,602.9490000000005,18647.564999999995,09-05-26-104246,0,0.0018491365448942698,0,0.0013190170120868094,0,0.013956248105056662,0,0.005885176458811842,0,0.0024415335739658983,0,0.004564577829491462,0,0.010038623971743849,0,0.006327565889614112,0,0.001054410671478323,0,0.0007985916683430905,0,0.00757882531466722,0,0.014095294884540782,0,0.018016267034561606,0,0.0033692405664805525,0,0.0024046233695288743,0,0.0010382431685512228,0,0.00743325346273313,0,0.0056454230539838834,0,0.0003159464834848469,0,0.009607250407834056,0,5.601344493741389e-05,0,0.0023234711943276865,0,0.00250219668466789,0,0.0,0,0.0017582175086400809,0,0.0206756867271172,0,0.039518532125152744,0,0.0007026143801398266,0,0.0027644892838516177,exp1,5,360,1000.0,10
14,440.9189999999999,683.3790000000008,970.2030000000012,650.4240000000009,647.112000000001,604.628999999999,807.6659999999993,707.7299999999996,677.0820000000003,609.3239999999987,687.3690000000006,720.6899999999987,746.2950000000019,706.4549999999999,708.585000000001,665.25,644.7749999999996,775.7070000000003,695.6819999999989,896.351999999999,675.4380000000001,3809.5469999999987,3982.1940000000013,0.0,16046.265000000007,287.16899999999987,177.54900000000043,518.8739999999998,18231.285000000003,09-05-26-104246,0,0.0026467728432122972,0,0.0005019328752705055,0,0.0015527972375269372,0,0.004729980216755747,0,0.0069871654097757585,0,0.0011419214483632534,0,0.004639991669169702,0,0.000513767983465363,0,0.00042101110527037466,0,0.007036439284670459,0,0.003893239463311632,0,0.014448670166075706,0,0.016966292621414525,0,0.002698552491985917,0,0.0020093890809861348,0,0.007022976734526926,0,0.0003807717511638553,0,0.0028132103140417197,0,0.0011433572809992076,0,0.00021490095135473508,0,0.00497035725349515,0,0.0012511900252510366,0,0.001461489585114717,0,0.0,0,0.0008238985857127179,0,0.03018337293351578,0,0.010726697824160275,0,0.002628341397452383,0,0.0008081760633416313,exp1,5,360,1000.0,10
15,355.4340000000002,617.3310000000001,735.1499999999996,797.2949999999983,809.0519999999997,650.6189999999988,665.5349999999999,846.384,874.152,768.0630000000001,856.1699999999983,688.3230000000021,771.723,729.402,836.2049999999981,850.8299999999999,756.1440000000002,848.6190000000006,762.0900000000001,779.487000000001,787.7699999999986,4160.85,4319.802,0.0,16948.988999999994,274.9770000000003,186.21900000000005,505.2630000000008,19664.483999999993,09-05-26-104246,0,0.002029809718119502,0,0.006202422075121894,0,0.0001796586034289449,0,0.002651102696734242,0,0.0003532734009934202,0,0.005542414718950978,0,0.00481525235261851,0,0.0019010280327352302,0,0.00296825133421294,0,0.0006378423542172107,0,0.0024588416097924837,0,0.001873799817706162,0,0.008844576353289002,0,0.008412656143940545,0,0.00037005050786959037,0,0.0007202868582334987,0,0.004783258543490654,0,0.009614737662481193,0,0.005532745681852136,0,0.004708617778200447,0,0.003157454181878211,0,9.88872804564278e-05,0,0.0003963475917897197,0,0.0,0,0.0008653957793191835,0,0.033706176842172114,0,0.004593316191416397,0,0.004267377518242799,0,0.0013411739038674542,exp1,5,360,1000.0,10
16,357.89999999999964,722.3220000000001,743.8590000000022,713.3369999999995,659.0730000000003,759.018,662.4570000000003,726.9359999999997,702.8220000000001,660.0180000000018,701.9610000000011,825.7799999999988,717.0989999999983,839.4240000000009,664.746000000001,721.7039999999997,618.6479999999992,667.1729999999989,663.5010000000002,741.3270000000011,622.7160000000003,4058.214,4247.699999999999,0.0,15735.591000000004,188.8380000000002,140.4449999999997,597.1799999999985,18212.435999999998,09-05-26-104246,0,0.005071796576105875,0,0.0009554312177814384,0,0.007194003479261635,0,0.0007170013152162646,0,0.0010870818714703023,0,0.000703908088579841,0,0.015870962965606167,0,0.004165857565748832,0,0.0003650156014208539,0,0.0005343635022025117,0,0.0014001798591342096,0,0.0018952402134414514,0,0.007951963266299988,0,0.0009676216602015342,0,0.0015932447089595236,0,0.0003969972896271934,0,0.002374932567175969,0,0.00454969628478652,0,0.005617929003116973,0,0.0004090242094622887,0,0.0008030376278370388,0,0.0015831052590753736,0,0.0013777754361249117,0,0.0,0,0.0005882920518615609,0,0.013328295029589182,0,0.03498965071304913,0,0.00492434004287487,0,0.0005691031091777099,exp1,5,360,1000.0,10
17,443.3700000000008,615.3809999999994,901.337999999998,693.3330000000005,689.0460000000003,635.2739999999994,831.119999999999,674.0730000000003,688.2749999999996,681.9809999999998,758.9459999999999,704.7450000000008,708.3840000000018,699.6779999999999,754.4249999999993,728.8829999999998,636.7649999999994,846.7049999999999,681.6000000000004,862.7160000000003,606.969000000001,3762.3870000000006,3979.070999999998,0.0,16171.571999999996,185.6939999999995,177.65099999999984,514.8240000000023,18255.366000000005,09-05-26-104246,0,0.002721094509995192,0,0.0019757788327676995,0,0.001127442906187326,0,0.0023221875901024147,0,0.006189291625996435,0,0.001005206452438706,0,0.006407203560611419,0,0.00587543028194612,0,0.006440420959925086,0,0.004773854198878658,0,0.006587926660491766,0,0.00125681095812466,0,0.002006058154656931,0,0.0005637695479996929,0,0.009756431662556714,0,0.009194240300100853,0,0.005495425148793531,0,0.0018655461609366764,0,0.0066712934880271135,0,0.009232974559797463,0,0.007203582909516837,0,0.0015465557495007165,0,0.0009429388747297096,0,0.0,0,0.002622728686751813,0,0.001164303125586602,0,0.04094020313643787,0,0.00522136619115271,0,0.0020358433079327998,exp1,5,360,1000.0,10
18,358.7459999999992,602.7030000000013,693.1859999999997,722.871000000001,764.0699999999997,618.0690000000013,691.4520000000011,829.4369999999999,822.7260000000006,763.1669999999976,889.4939999999988,766.9889999999996,775.9079999999994,671.1839999999993,799.3950000000004,846.759,779.5889999999999,730.2659999999996,864.219000000001,729.9509999999991,770.9969999999994,4096.520999999997,4244.604000000001,0.0,16654.905,135.07800000000043,173.8950000000009,494.8139999999985,19293.120000000003,09-05-26-104246,0,0.0028862192173661483,0,0.010594665474958131,0,0.00013697496321082858,0,0.010821323922528436,0,8.540976820942126e-05,0,0.007023611902774424,0,0.006253850462593691,0,0.0017427489675310437,0,0.0008602231287044015,0,0.0034626003142329553,0,0.005217699985474,0,0.006372771079196093,0,0.003111870457731175,0,0.006997623363811434,0,0.0022562742507994393,0,0.0005229897651402027,0,0.0003639240398049248,0,0.0044778843307288485,0,0.004489609588238186,0,0.009335424040954443,0,0.0014245115278965492,0,0.0024655176850711114,0,0.002252450745779039,0,0.0,0,0.0013446531207489398,0,0.019267351992913406,0,0.03960764271846731,0,0.002877202276824281,0,0.0006619272294753897,exp1,5,360,1000.0,10
19,373.7159999999994,798.375,788.460000000001,917.7779999999984,647.4479999999985,749.0159999999996,688.994999999999,719.4930000000004,701.8080000000009,629.9580000000005,716.9490000000005,986.8829999999998,655.8809999999994,852.5339999999997,706.5540000000001,688.6770000000015,662.4000000000015,720.8970000000008,701.2260000000006,648.7950000000001,621.2700000000004,4128.870000000003,4288.446000000002,0.0,16224.545999999991,191.067,185.01299999999992,589.0889999999999,18848.363999999998,09-05-26-104246,0,0.004079804454611008,0,0.0038778588842565687,0,0.009115508324494342,0,0.0033102860568203496,0,0.00010424261621419517,0,0.0014996472149011453,0,0.012533548700983693,0,0.0023696299924460817,0,0.0004471846410642466,0,0.004667747082611862,0,0.006775145513025771,0,0.007513562891522274,0,0.0078926725220054,0,0.0007320368518964893,0,0.0023629197722596362,0,0.0007019341752995678,0,0.000659727755221079,0,0.0015816273756889543,0,0.0041942647895559515,0,0.0035714900591840015,0,0.0017240105651094295,0,0.0007059766208767915,0,0.0006625123995371851,0,0.0,0,0.0009104122817887861,0,0.03522006621540322,0,0.03822966669190456,0,0.002381418752250425,0,0.0006513841998814218,exp1,5,360,1000.0,10
20,452.3970000000008,628.1069999999982,1001.688,701.6250000000018,694.635000000002,672.4470000000001,852.510000000002,668.6100000000006,745.6229999999996,690.5880000000016,725.9399999999969,763.1669999999995,761.706000000002,679.6740000000009,679.848,720.381000000003,643.3379999999997,679.2330000000002,670.0409999999974,784.8719999999994,624.8400000000001,3829.185000000003,4001.1090000000004,0.0,16140.282000000001,238.57799999999952,216.8759999999993,500.1270000000004,18739.515000000003,09-05-26-104246,0,0.005971034842829931,0,0.0032484430104749995,0,0.004052098268605725,0,0.0017465716177394452,0,0.00630884658074185,0,0.0027881683422923687,0,0.0026394163677010973,0,0.00710441126601169,0,0.006348892898391745,0,0.00014275212864528486,0,8.172166253456181e-05,0,0.01141790590469094,0,0.008422339324467676,0,0.0018992827984757044,0,0.010573049658493539,0,0.006118832594086854,0,0.005891992210151659,0,0.007369027260078181,0,0.009097979323086564,0,0.003290731557387544,0,0.01119433814990975,0,0.0025880975891932334,0,0.0023708664834423965,0,0.0,1,0.0028801881196682255,0,0.041262217731338535,0,0.032569884933285054,0,0.001996767643437064,0,0.0013172006320456564,exp1,5,360,1000.0,10
21,370.3289999999997,612.6689999999999,812.1749999999993,701.5589999999993,765.0209999999988,646.7970000000005,707.4210000000003,858.7470000000012,830.9250000000011,721.400999999998,706.1550000000025,652.1640000000007,855.4949999999972,711.5759999999973,809.2950000000001,851.8439999999937,751.7759999999998,800.7300000000032,669.9390000000021,710.1600000000017,756.5009999999984,4053.977999999999,4202.661,0.0,16470.04200000001,204.0720000000001,186.53399999999965,492.4500000000007,19377.992999999988,09-05-26-104246,0,0.00725938072350496,0,0.009653170071331069,0,0.007427069987513302,0,0.0023691248704934,0,0.00037044604376654244,0,0.0038363107413139363,0,0.00026006208914133855,0,7.985844997224212e-05,0,0.0004246595375327067,0,0.0037278797860743895,0,0.00013910073579384563,0,0.0023609819485380656,0,0.00110440313662874,0,0.008664263386088278,0,0.002982944546952443,0,0.0006857775398959876,0,0.0018400200547114276,0,0.000311640101817251,0,0.008755008577430667,0,0.004915689816531954,0,0.0034180675064892363,0,0.00263016925293183,0,0.0027995560107006157,0,0.0,0,0.0010912783737325182,0,0.038733408253227714,0,0.024061104508813602,0,0.005846789721442008,0,0.0011634206979086181,exp1,5,360,1000.0,10
22,378.3299999999999,742.902,729.0149999999994,846.4499999999971,719.844000000001,833.4570000000003,709.0619999999981,715.793999999998,739.4369999999981,588.6360000000004,827.0610000000015,814.8420000000006,694.9830000000038,877.596000000005,724.1970000000001,690.8970000000008,614.148000000001,669.9989999999962,837.8339999999989,689.4840000000004,631.2930000000015,3964.947,4119.618,0.0,16218.290999999996,258.8130000000001,205.48500000000053,493.0859999999993,19064.388000000006,09-05-26-104246,0,0.0005175659291445922,0,0.0022047901863536667,0,0.0010860931297261012,0,0.0057242259872005985,0,0.0013557862563974565,0,0.007862561468222229,0,0.006718989776456741,0,0.002143562721538178,0,0.0031298927461754222,0,0.0017240163607860903,0,0.0037254902594312522,0,0.008104347518534866,0,0.0018130049954484806,0,0.0007501335242025009,0,0.004570182765906983,0,0.001300390590959044,0,0.0005264352236135639,0,0.00964909643272946,0,0.0004319747972528487,0,0.013947510946191732,0,0.002004231821393254,0,0.0006183571172171942,0,0.0014618036852145078,0,0.0,0,0.0009774844318353182,0,0.026595819948777827,0,0.018922494551237068,0,0.007474816552319186,0,0.002885238875485724,exp1,5,360,1000.0,10
23,463.7520000000004,665.496000000001,864.1169999999984,705.1830000000009,681.5579999999973,630.1829999999991,872.8410000000003,707.5139999999992,669.3659999999982,601.0530000000035,698.9759999999987,705.8250000000007,659.607,681.8039999999964,670.9860000000008,684.117000000002,637.7729999999992,761.25,683.367000000002,900.3689999999951,662.618999999997,3851.469000000003,3994.3170000000027,0.0,15989.912999999995,355.482,257.76600000000053,572.9459999999999,18606.22200000001,09-05-26-104246,0,0.011402113965685245,0,0.0014628890046610166,0,0.0073583019004953565,0,0.004789286104817214,0,0.003269023132235954,0,0.008577658817370687,0,0.002879548904124979,0,0.004354032721861606,0,0.004979144525187357,1,0.011192425937647354,0,0.006305659403114922,0,0.004913641034949678,0,0.007962628514783243,0,0.0013120828221220848,0,0.011312794664072201,0,0.009804427792521053,0,0.0077101720367210025,0,0.008011847290329194,0,0.01006648012395972,0,0.005062403730005771,0,0.008303717262905075,0,0.003052196905334953,0,0.0038440816156501134,0,0.0,0,0.0025972121873550913,0,0.009990744591956341,0,0.0034385412656191827,0,0.0016232666236191406,0,0.001423333683116007,exp1,5,360,1000.0,10
24,374.1930000000011,689.2289999999994,698.4989999999998,693.7620000000024,800.6190000000024,683.2109999999993,709.0800000000017,845.523000000001,819.390000000003,820.8359999999993,716.1090000000004,778.0829999999987,687.6539999999986,716.3100000000013,725.2019999999975,832.6080000000002,862.0529999999999,887.9490000000005,702.9389999999985,834.3960000000043,794.607,4439.75399999999,4582.322999999993,0.0,16819.056000000008,261.45300000000043,233.5559999999996,516.7109999999993,20090.024999999994,09-05-26-104246,0,0.011451558087101604,0,0.004912224670151316,0,0.002914016069874986,0,0.007051594305177655,0,0.005316233301571993,0,0.004693146595088626,0,0.003942384298771362,0,0.0023624354894822563,0,0.0012381013045034417,0,4.4029850867849385e-05,0,0.0063498870651549355,0,0.00597870599553571,0,0.006282574275526309,0,0.00589610749424499,0,0.010333609196722021,0,0.0022787297658242167,0,0.0038855812587291483,0,0.0008154746737892293,0,0.00997522369536269,0,0.0046143016909674095,0,0.001771518559635532,0,3.548182688997703e-05,0,0.0010469060077975267,0,0.0,0,0.0011491581537214635,0,0.02167466108967936,0,0.0055232875470067055,0,0.007043881489992021,1,0.004065924960224149,exp1,5,360,1000.0,10
0,403.344,682.2720000000002,881.811,728.6489999999999,696.2460000000001,653.8409999999999,855.3900000000001,720.963,710.547,663.687,734.1120000000001,696.4560000000001,766.269,777.4080000000001,708.0029999999999,719.2350000000001,605.265,702.9929999999999,755.919,846.8430000000001,681.675,3928.041,4076.5350000000003,0.0,16364.487,220.281,305.121,570.693,18361.623,10-05-26-023318,1,0.015221433446190258,0,0.0009697703795205903,1,0.03190899471591149,1,0.01339828326348974,1,0.01759830791806713,0,0.006499918568766777,1,0.0200179103139351,0,0.008967081625523121,1,0.01098196400925261,0,0.005863866990984096,0,0.00587691293738285,1,0.02403699111465188,0,0.002231348652549231,0,0.0021642583504628,0,0.011655835001174564,0,0.009407626965833304,1,0.016905717054612024,1,0.012706453267814721,0,0.001295612667541135,1,0.02484900118268965,0,0.0036702836766490388,0,0.003368586647515076,0,0.004667306507543906,0,0.0,0,0.0011743702581113458,0,0.002356539266969604,1,0.061788098784854834,1,0.018800847554655553,1,0.006246076318168259,exp1,5,360,1000.0,10
1,348.48900000000003,674.6369999999997,661.8419999999999,798.1109999999999,861.546,614.655,676.2779999999998,819.8040000000001,830.2079999999999,767.7990000000001,715.2450000000001,735.1199999999999,748.674,810.279,682.9649999999999,882.1680000000001,730.908,836.7150000000001,697.2360000000001,699.3149999999998,748.6110000000001,4104.477,4267.950000000001,0.0,16514.508,149.57399999999996,212.262,494.3850000000001,18771.18,10-05-26-023318,0,0.0005894377627791991,0,0.0020832122381131413,0,0.0030026859429679587,0,0.004508021392057471,0,0.00402928781214848,1,0.012296659055039433,0,0.0030052174304001644,0,0.0041240475270880594,0,0.0049294946444258525,0,0.009350548239759948,0,0.008370445800997717,0,0.019158814925694156,0,8.984242971551981e-05,0,0.0020155418453309815,1,0.014984781850543444,1,0.012173156718985306,0,0.0020889029604576614,0,0.005102207190881364,0,0.009000021855274015,0,0.005281736454338715,0,0.005965240514249487,0,0.001047152184990019,0,8.171402901005487e-05,0,0.0,0,0.000263022871007601,0,0.03383131694430852,0,0.022237388334793995,0,0.00417696123307007,0,0.004085573297029743,exp1,5,360,1000.0,10
2,357.4440000000001,777.7080000000003,763.5239999999999,914.334,659.547,775.3679999999999,746.1209999999999,681.8940000000002,706.431,654.153,845.559,874.2389999999998,845.7690000000002,962.2020000000002,851.2589999999998,670.5509999999997,702.732,680.2229999999997,809.2529999999999,703.74,632.0249999999999,4088.973,4258.754999999999,0.0,16737.780000000002,177.84900000000005,196.302,474.6809999999998,19109.574,10-05-26-023318,0,0.002695459271970735,0,0.007566471369117395,0,0.0022753270012159654,0,0.00837212017733957,0,0.006381004274181479,0,0.001620488521863861,0,0.004694495339284288,0,0.0036893596834823295,0,0.0007391976936372557,0,0.0033502419410206263,0,0.002280231724848092,0,0.005831138959825122,0,0.007675824694894584,1,0.016287593020400226,0,0.0011773239742371155,0,0.0006807036371622999,0,0.0055806911101203005,0,0.00285563592430485,0,0.0017637878317872668,0,0.0008494141023877855,0,0.002011388899908373,0,0.0022603816599527093,0,0.0012999647641850354,0,0.0,0,0.0009449812395003476,0,0.03593195020352419,0,0.004522005875911339,0,0.0032150886594208006,0,0.002175337233430358,exp1,5,360,1000.0,10
3,406.8599999999999,608.9339999999997,834.0330000000004,721.5330000000004,694.4459999999999,645.2160000000003,821.2200000000003,677.9369999999999,689.2470000000003,633.6959999999999,736.9949999999999,737.6760000000004,676.8869999999997,747.7049999999995,696.8040000000005,766.395,688.3559999999998,709.2780000000002,669.81,880.7520000000004,687.6089999999999,3920.358,4087.3410000000003,0.0,16081.541999999998,182.529,186.41699999999992,589.1910000000003,18161.181,10-05-26-023318,0,0.00225269196173844,0,8.482749872576467e-05,0,0.006544470621938081,0,0.002474140091965199,0,0.009303084789854615,0,0.001047556479167433,0,0.000712506623687964,0,0.00785810838167883,0,0.004716031830782064,0,0.0011446538526904138,0,0.0004314595584900549,0,0.00778227065013487,0,0.0004189199123563192,0,0.009786147849558391,0,0.004541437627730044,0,0.001281836536903641,0,0.006239908420879403,0,0.004899832344570421,0,0.007299309270404647,0,0.007823937006425835,0,0.001999009088141601,0,0.0007569967283108381,0,6.241724066299859e-05,0,0.0,0,0.0004442736046736673,0,0.03594063050624824,0,0.006440805873882627,0,0.004061400565094048,0,0.003721709765491854,exp1,5,360,1000.0,10
4,357.61799999999994,614.9760000000001,706.038,851.2679999999996,839.2410000000004,638.7059999999997,700.7219999999998,848.4269999999997,826.8869999999997,797.8799999999997,848.3610000000003,736.5480000000002,815.8110000000001,743.8679999999999,870.2339999999995,840.7590000000005,733.9890000000005,822.9000000000001,803.1120000000001,752.0010000000002,741.8610000000003,4075.2000000000003,4233.975,0.0,17009.367000000002,189.963,140.30099999999993,468.5459999999998,19179.681,10-05-26-023318,0,3.2332029182013944e-05,0,0.004051707443830543,0,0.002377985141287675,0,0.005577130992629409,0,0.0034784317713538737,0,0.0030335902430755346,0,0.004518857739626764,0,0.0013270466801136027,0,0.00021872634294195503,0,0.005755625323320884,0,0.005209614097003268,0,0.009009876860070182,0,0.0033957040087338464,0,0.0056901191352828895,0,0.002663502632703041,0,0.005582377196114902,0,0.009394944693528917,0,7.362702885022054e-05,0,0.003620208701792943,0,0.006197231059166114,0,0.001132277161561085,0,0.0014050844124660067,0,0.000525275971071465,0,0.0,0,0.0009767135583841902,0,0.03462215929402723,0,0.020875224368702455,0,0.0008210089104590812,0,0.002500408911779911,exp1,5,360,1000.0,10
5,351.7410000000002,781.1009999999997,711.924,727.7490000000007,743.2799999999988,767.6850000000004,676.7730000000001,675.8339999999998,689.7449999999999,764.5320000000002,672.2759999999998,954.8309999999992,672.6869999999999,825.2940000000008,653.8409999999994,683.9520000000002,609.7049999999999,696.0720000000001,733.6469999999999,762.5159999999996,647.7930000000001,4211.865,4368.843000000001,0.0,16043.321999999998,194.4270000000001,144.28800000000024,570.933,17938.053,10-05-26-023318,0,0.005538155551202323,0,0.001713340123573992,0,0.006552011500982946,0,0.005531055522966677,0,0.001016889514669217,0,0.0037027352192755825,0,0.013702657838581461,0,0.0037179151153912127,0,0.0008876998541108017,0,0.011650422095813517,0,0.001940623835605254,0,0.00402963041100321,0,0.0015425558119084026,0,0.00812574825731488,0,0.00021695777556468565,0,0.003713057191569613,0,0.009663439119376505,0,0.0004423135248184107,0,0.004789832623059348,0,0.0017233719063337039,0,0.0008186660118345013,0,0.004246438010137521,0,0.003326321586546277,0,0.0,0,0.00019630845888701787,0,0.039225657686378285,0,0.04827616305559171,0,0.0008026111921743406,0,0.003394178779870166,exp1,5,360,1000.0,10
6,415.2479999999996,650.6310000000012,896.1329999999998,674.7959999999994,835.848,670.2959999999994,893.2199999999993,895.4430000000002,699.3419999999996,862.902000000001,653.7359999999999,791.1419999999998,694.3559999999998,679.610999999999,674.688000000001,843.677999999999,624.3780000000006,847.0079999999989,728.8530000000001,837.4170000000004,731.6610000000001,4092.4860000000012,4360.557000000001,0.0,16860.269999999997,295.83899999999994,228.25499999999988,496.9470000000001,18768.318,10-05-26-023318,0,0.001584749561030524,0,0.0003129846418519766,0,0.005763338368720006,0,0.0007820517453278053,0,0.002361804106502441,0,0.006995099200255456,0,0.0025483334401903146,0,0.00028932851012594685,0,0.007848259930233442,1,0.017209575821376222,0,0.001311079411505378,0,0.006856913531816278,0,0.00440888049975055,0,0.001479572211755098,0,0.0006571477759197142,0,0.0016738279033868542,0,0.0032213870505612974,0,0.00010600176242328563,0,0.0031294518975439334,0,0.009050193644619897,0,0.0017946558232109222,0,0.004126396466823085,0,0.004213729496395757,0,0.0,0,0.0010364822885768066,0,0.013182078651906542,0,0.04555145349710921,0,0.000606215549484701,0,0.0034002178510094683,exp1,5,360,1000.0,10
7,347.4720000000002,767.5169999999989,682.1760000000004,916.2090000000009,845.7750000000015,780.0330000000004,701.3460000000014,702.0990000000002,827.4540000000006,605.4689999999991,765.1589999999997,868.0380000000014,942.9720000000008,736.8960000000006,830.5259999999998,713.1540000000005,718.9619999999995,702.0060000000003,783.4110000000001,687.5759999999991,623.1059999999989,4043.6609999999996,4250.465999999999,0.0,16684.392,266.3220000000001,276.51,469.2449999999999,19011.962999999996,10-05-26-023318,0,0.0005207790135509927,0,0.0002814926852426347,0,0.00148733510269361,0,0.0006860611835302621,0,0.007384509015449459,0,0.00727113446150654,0,0.004850491966146342,0,0.0013597598676739764,0,0.0014112337959235888,0,0.01436379976830432,0,0.0055614645757527115,0,0.0065439653573106105,0,0.0007204570795477094,0,0.009980183352888694,0,0.0017597766604626752,0,0.003930967039901506,0,0.004202843026125641,0,0.0012663973615671398,0,0.0044865559462761995,0,0.008192633677511052,0,0.00230821647971044,0,0.0036727793864574643,0,0.004134300034640742,0,0.0,0,0.0009067537457656261,0,0.0025712018179037954,0,0.03188650606593513,0,0.001022923868634118,0,0.003606185626333913,exp1,5,360,1000.0,10
