round,namespace,pod_name,container_name,joules,exp,K,Z,sigma_ed,sigma_iid,timestamp,anomaly_score
11,client16,client16-6dc7f87f54-t8mtd,client16,885.9899999999998,exp1,5,330,1000.0,10,08-05-26-234107,0.06181438389178817
11,client16,client16-6dc7f87f54-t8mtd,linkerd-proxy,885.7739999999994,exp1,5,330,1000.0,10,08-05-26-234107,0.06181579782918073
11,client16,client16-6dc7f87f54-t8mtd,sidecar,794.9790000000003,exp1,5,330,1000.0,10,08-05-26-234107,0.05578877449181299
11,client16,client16-6dc7f87f54-zmsnw,client16,931.8089999999992,exp1,5,330,1000.0,10,10-05-26-012033,0.033568039747742556
11,client16,client16-6dc7f87f54-zmsnw,linkerd-proxy,931.7459999999992,exp1,5,330,1000.0,10,10-05-26-012033,0.03360624990159916
11,client16,client16-6dc7f87f54-zmsnw,sidecar,929.2980000000008,exp1,5,330,1000.0,10,10-05-26-012033,0.0335312758881218
22,client17,client17-69b85b5ccf-5ll7m,client17,789.8159999999989,exp1,5,330,1000.0,10,10-05-26-012033,0.03289151970958967
24,client17,client17-69b85b5ccf-5ll7m,linkerd-proxy,787.3890000000029,exp1,5,330,1000.0,10,10-05-26-012033,0.03324367001629644
2,client17,client17-69b85b5ccf-5ll7m,sidecar,781.863,exp1,5,330,1000.0,10,10-05-26-012033,0.05973481693008886
9,client17,client17-69b85b5ccf-kvp8f,client17,789.1379999999999,exp1,5,330,1000.0,10,10-05-26-230852,0.0325862931893692
9,client17,client17-69b85b5ccf-kvp8f,linkerd-proxy,786.0030000000006,exp1,5,330,1000.0,10,10-05-26-230852,0.032788817652700114
13,client17,client17-69b85b5ccf-kvp8f,sidecar,468.4679999999989,exp1,5,330,1000.0,10,10-05-26-230852,0.04347314362877308
7,client17,client17-69b85b5ccf-mgrmf,client17,766.3320000000003,exp1,5,330,1000.0,10,08-05-26-234107,0.05566796739147087
7,client17,client17-69b85b5ccf-mgrmf,linkerd-proxy,763.2269999999999,exp1,5,330,1000.0,10,08-05-26-234107,0.055943775648964966
2,client17,client17-69b85b5ccf-mgrmf,sidecar,704.733,exp1,5,330,1000.0,10,08-05-26-234107,0.058689952242865384
7,client17,maurits-dijk-0329b7f7client171-srgbk,hfl-train,782.7420000000002,exp1,5,330,1000.0,10,08-05-26-234107,0.053526390527295326
7,client17,maurits-dijk-0329b7f7client171-srgbk,hfl-train-model,759.9539999999997,exp1,5,330,1000.0,10,08-05-26-234107,0.05613278366915986
2,client17,maurits-dijk-0329b7f7client171-srgbk,sidecar,728.6400000000003,exp1,5,330,1000.0,10,08-05-26-234107,0.08050985533931271
9,client17,maurits-dijk-0ae41388client171-8s76b,hfl-train,816.4110000000001,exp1,5,330,1000.0,10,10-05-26-230852,0.03380302827105383
9,client17,maurits-dijk-0ae41388client171-8s76b,hfl-train-model,782.9580000000005,exp1,5,330,1000.0,10,10-05-26-230852,0.032844244097996966
9,client17,maurits-dijk-0ae41388client171-8s76b,sidecar,736.7579999999998,exp1,5,330,1000.0,10,10-05-26-230852,0.05387457943548335
22,client17,maurits-dijk-e2a11350client171-v7l82,hfl-train,813.4680000000008,exp1,5,330,1000.0,10,10-05-26-012033,0.033423989454720915
24,client17,maurits-dijk-e2a11350client171-v7l82,hfl-train-model,783.9330000000027,exp1,5,330,1000.0,10,10-05-26-012033,0.03333143827026128
24,client17,maurits-dijk-e2a11350client171-v7l82,sidecar,784.251000000002,exp1,5,330,1000.0,10,10-05-26-012033,0.06022487776754509
2,client18,client18-69db77c748-gbpq8,client18,937.4489999999998,exp1,5,330,1000.0,10,08-05-26-234107,0.06617113362885269
2,client18,client18-69db77c748-gbpq8,linkerd-proxy,937.284,exp1,5,330,1000.0,10,08-05-26-234107,0.06618107665017775
2,client18,client18-69db77c748-gbpq8,sidecar,935.7119999999996,exp1,5,330,1000.0,10,08-05-26-234107,0.06623913764768563
21,client18,client18-69db77c748-xg8mr,client18,926.8349999999992,exp1,5,330,1000.0,10,10-05-26-230852,0.04101879986179674
21,client18,client18-69db77c748-xg8mr,linkerd-proxy,926.7690000000002,exp1,5,330,1000.0,10,10-05-26-230852,0.041054207592887776
21,client18,client18-69db77c748-xg8mr,sidecar,924.9719999999998,exp1,5,330,1000.0,10,10-05-26-230852,0.04106813324187736
22,client18,client18-69db77c748-z5qkz,client18,916.9229999999952,exp1,5,330,1000.0,10,10-05-26-012033,0.043422270661228335
22,client18,client18-69db77c748-z5qkz,linkerd-proxy,916.7819999999992,exp1,5,330,1000.0,10,10-05-26-012033,0.04344245601766364
22,client18,client18-69db77c748-z5qkz,sidecar,915.1439999999966,exp1,5,330,1000.0,10,10-05-26-012033,0.04346835090090184
12,client19,client19-56fccdb4d9-2v4m4,client19,1006.7969999999988,exp1,5,330,1000.0,10,10-05-26-012033,0.05443676454858859
12,client19,client19-56fccdb4d9-2v4m4,linkerd-proxy,1006.7969999999988,exp1,5,330,1000.0,10,10-05-26-012033,0.05447654746797645
12,client19,client19-56fccdb4d9-2v4m4,sidecar,1005.018,exp1,5,330,1000.0,10,10-05-26-012033,0.05451416120927918
0,client19,client19-56fccdb4d9-j5qg8,client19,909.978,exp1,5,330,1000.0,10,08-05-26-234107,0.06667318329668537
0,client19,client19-56fccdb4d9-j5qg8,linkerd-proxy,909.696,exp1,5,330,1000.0,10,08-05-26-234107,0.06664225105353225
0,client19,client19-56fccdb4d9-j5qg8,sidecar,908.127,exp1,5,330,1000.0,10,08-05-26-234107,0.06671987941603266
21,client19,client19-56fccdb4d9-zrtcv,client19,894.6780000000017,exp1,5,330,1000.0,10,10-05-26-230852,0.03564326592367209
21,client19,client19-56fccdb4d9-zrtcv,linkerd-proxy,894.5730000000003,exp1,5,330,1000.0,10,10-05-26-230852,0.03566290140939343
21,client19,client19-56fccdb4d9-zrtcv,sidecar,892.9320000000025,exp1,5,330,1000.0,10,10-05-26-230852,0.03570018896638752
2,client2,client2-86cd6d8cf7-5x8fk,client2,899.5440000000001,exp1,5,330,1000.0,10,08-05-26-234107,0.055085759902324255
2,client2,client2-86cd6d8cf7-5x8fk,linkerd-proxy,899.2829999999997,exp1,5,330,1000.0,10,08-05-26-234107,0.05506704646105373
2,client2,client2-86cd6d8cf7-5x8fk,sidecar,897.6569999999999,exp1,5,330,1000.0,10,08-05-26-234107,0.055077121050274847
10,client2,client2-86cd6d8cf7-q295w,client2,970.4819999999992,exp1,5,330,1000.0,10,10-05-26-230852,0.05520659968066907
10,client2,client2-86cd6d8cf7-q295w,linkerd-proxy,970.2840000000006,exp1,5,330,1000.0,10,10-05-26-230852,0.055207665527101296
10,client2,client2-86cd6d8cf7-q295w,sidecar,968.6279999999988,exp1,5,330,1000.0,10,10-05-26-230852,0.05525582968549847
12,client2,client2-86cd6d8cf7-zn79x,client2,931.161,exp1,5,330,1000.0,10,10-05-26-012033,0.04672978573351638
12,client2,client2-86cd6d8cf7-zn79x,linkerd-proxy,931.0499999999992,exp1,5,330,1000.0,10,10-05-26-012033,0.046744233738816254
12,client2,client2-86cd6d8cf7-zn79x,sidecar,929.4419999999992,exp1,5,330,1000.0,10,10-05-26-012033,0.04679818283335646
7,client20,client20-65f8864f77-8cglk,client20,937.0110000000004,exp1,5,330,1000.0,10,10-05-26-230852,0.0515959134867853
7,client20,client20-65f8864f77-8cglk,linkerd-proxy,936.8850000000002,exp1,5,330,1000.0,10,10-05-26-230852,0.05162029967649759
13,client20,client20-65f8864f77-8cglk,sidecar,896.5110000000004,exp1,5,330,1000.0,10,10-05-26-230852,0.055377898127766334
3,client20,client20-65f8864f77-ccwqg,client20,951.6509999999998,exp1,5,330,1000.0,10,08-05-26-234107,0.08270930726568529
3,client20,client20-65f8864f77-ccwqg,linkerd-proxy,951.3990000000005,exp1,5,330,1000.0,10,08-05-26-234107,0.08269665301426102
3,client20,client20-65f8864f77-ccwqg,sidecar,806.8649999999998,exp1,5,330,1000.0,10,08-05-26-234107,0.05365807644686263
15,client20,client20-65f8864f77-hqjbb,client20,916.7219999999998,exp1,5,330,1000.0,10,10-05-26-012033,0.04167469740450386
15,client20,client20-65f8864f77-hqjbb,linkerd-proxy,916.601999999999,exp1,5,330,1000.0,10,10-05-26-012033,0.041700218275672024
15,client20,client20-65f8864f77-hqjbb,sidecar,914.8979999999992,exp1,5,330,1000.0,10,10-05-26-012033,0.055126737750973515
11,client3,client3-58c68898cd-6b4gn,client3,886.4610000000011,exp1,5,330,1000.0,10,08-05-26-234107,0.06208075774258626
11,client3,client3-58c68898cd-6b4gn,linkerd-proxy,886.4760000000006,exp1,5,330,1000.0,10,08-05-26-234107,0.06210175611346014
11,client3,client3-58c68898cd-6b4gn,sidecar,883.9620000000014,exp1,5,330,1000.0,10,08-05-26-234107,0.06211999954149458
13,client3,client3-58c68898cd-bdxjs,client3,916.6440000000002,exp1,5,330,1000.0,10,10-05-26-230852,0.04225013855465165
13,client3,client3-58c68898cd-bdxjs,linkerd-proxy,916.5989999999985,exp1,5,330,1000.0,10,10-05-26-230852,0.04225971061524772
13,client3,client3-58c68898cd-bdxjs,sidecar,914.1270000000004,exp1,5,330,1000.0,10,10-05-26-230852,0.04227193697105913
20,client3,client3-58c68898cd-gsmfd,client3,1002.3089999999976,exp1,5,330,1000.0,10,10-05-26-012033,0.050357921483500656
20,client3,client3-58c68898cd-gsmfd,linkerd-proxy,1002.2940000000016,exp1,5,330,1000.0,10,10-05-26-012033,0.05037077015925889
20,client3,client3-58c68898cd-gsmfd,sidecar,999.6389999999992,exp1,5,330,1000.0,10,10-05-26-012033,0.05041484416360917
11,client4,client4-744474fb99-22z7n,client4,934.226999999999,exp1,5,330,1000.0,10,10-05-26-012033,0.04346292374451172
11,client4,client4-744474fb99-22z7n,linkerd-proxy,934.1640000000008,exp1,5,330,1000.0,10,10-05-26-012033,0.04346686874813763
11,client4,client4-744474fb99-22z7n,sidecar,931.8779999999988,exp1,5,330,1000.0,10,10-05-26-012033,0.043563892668762816
11,client4,client4-744474fb99-fz26j,client4,939.09,exp1,5,330,1000.0,10,08-05-26-234107,0.06491966674373584
11,client4,client4-744474fb99-fz26j,linkerd-proxy,938.8950000000004,exp1,5,330,1000.0,10,08-05-26-234107,0.06487538404045179
11,client4,client4-744474fb99-fz26j,sidecar,936.5700000000016,exp1,5,330,1000.0,10,08-05-26-234107,0.06495418419332977
3,client4,client4-744474fb99-k44bn,client4,890.7119999999995,exp1,5,330,1000.0,10,10-05-26-230852,0.03883800072515339
3,client4,client4-744474fb99-k44bn,linkerd-proxy,890.5620000000004,exp1,5,330,1000.0,10,10-05-26-230852,0.038838649842951684
3,client4,client4-744474fb99-k44bn,sidecar,888.2999999999997,exp1,5,330,1000.0,10,10-05-26-230852,0.03890135515259413
6,client5,client5-7d5ff7f8b4-hd8t4,client5,864.7889999999998,exp1,5,330,1000.0,10,10-05-26-230852,0.05687621849877425
6,client5,client5-7d5ff7f8b4-hd8t4,linkerd-proxy,860.6789999999992,exp1,5,330,1000.0,10,10-05-26-230852,0.056877189851815196
18,client5,client5-7d5ff7f8b4-hd8t4,sidecar,711.5580000000009,exp1,5,330,1000.0,10,10-05-26-230852,0.04477559379977086
14,client5,client5-7d5ff7f8b4-ldr67,client5,797.9399999999987,exp1,5,330,1000.0,10,10-05-26-012033,0.038893510381430296
14,client5,client5-7d5ff7f8b4-ldr67,linkerd-proxy,795.0240000000013,exp1,5,330,1000.0,10,10-05-26-012033,0.03924362075914764
22,client5,client5-7d5ff7f8b4-ldr67,sidecar,681.6029999999992,exp1,5,330,1000.0,10,10-05-26-012033,0.041523108266400516
7,client5,client5-7d5ff7f8b4-sxbhq,client5,814.4939999999997,exp1,5,330,1000.0,10,08-05-26-234107,0.06949423846258873
7,client5,client5-7d5ff7f8b4-sxbhq,linkerd-proxy,810.612000000001,exp1,5,330,1000.0,10,08-05-26-234107,0.06959515519615742
7,client5,client5-7d5ff7f8b4-sxbhq,sidecar,710.8290000000002,exp1,5,330,1000.0,10,08-05-26-234107,0.08337647848248034
7,client5,maurits-dijk-0329b7f7client51-8bxbg,hfl-train,834.0239999999994,exp1,5,330,1000.0,10,08-05-26-234107,0.06808302508716171
7,client5,maurits-dijk-0329b7f7client51-8bxbg,hfl-train-model,808.2359999999999,exp1,5,330,1000.0,10,08-05-26-234107,0.069763988272629
11,client5,maurits-dijk-0329b7f7client51-8bxbg,sidecar,726.5160000000005,exp1,5,330,1000.0,10,08-05-26-234107,0.070673773427407
6,client5,maurits-dijk-0ae41388client51-zgng5,hfl-train,880.9290000000001,exp1,5,330,1000.0,10,10-05-26-230852,0.05457795785802458
6,client5,maurits-dijk-0ae41388client51-zgng5,hfl-train-model,858.4259999999995,exp1,5,330,1000.0,10,10-05-26-230852,0.05705980618546522
6,client5,maurits-dijk-0ae41388client51-zgng5,sidecar,821.7059999999997,exp1,5,330,1000.0,10,10-05-26-230852,0.059479217894215314
14,client5,maurits-dijk-e2a11350client51-86wzj,hfl-train,820.6650000000009,exp1,5,330,1000.0,10,10-05-26-012033,0.039059209461012906
14,client5,maurits-dijk-e2a11350client51-86wzj,hfl-train-model,792.6959999999999,exp1,5,330,1000.0,10,10-05-26-012033,0.03934773678490011
2,client5,maurits-dijk-e2a11350client51-86wzj,sidecar,718.8719999999998,exp1,5,330,1000.0,10,10-05-26-012033,0.056369275262325574
19,client6,client6-785d875985-8clh6,client6,893.8559999999998,exp1,5,330,1000.0,10,10-05-26-012033,0.037400545319487416
19,client6,client6-785d875985-8clh6,linkerd-proxy,893.9010000000017,exp1,5,330,1000.0,10,10-05-26-012033,0.03747130864361112
19,client6,client6-785d875985-8clh6,sidecar,891.4019999999982,exp1,5,330,1000.0,10,10-05-26-012033,0.03746978468654488
18,client6,client6-785d875985-crl4f,client6,919.8599999999988,exp1,5,330,1000.0,10,10-05-26-230852,0.044412691967239154
18,client6,client6-785d875985-crl4f,linkerd-proxy,919.6050000000014,exp1,5,330,1000.0,10,10-05-26-230852,0.044408089253969635
18,client6,client6-785d875985-crl4f,sidecar,917.1989999999988,exp1,5,330,1000.0,10,10-05-26-230852,0.04444454581729565
4,client6,client6-785d875985-jx7p5,client6,899.0640000000003,exp1,5,330,1000.0,10,08-05-26-234107,0.06955435989133099
4,client6,client6-785d875985-jx7p5,linkerd-proxy,898.779,exp1,5,330,1000.0,10,08-05-26-234107,0.0695439261966854
4,client6,client6-785d875985-jx7p5,sidecar,896.4330000000009,exp1,5,330,1000.0,10,08-05-26-234107,0.06960286140904395
16,client7,client7-544486cc98-48f8s,client7,912.348,exp1,5,330,1000.0,10,10-05-26-230852,0.04317132694029904
16,client7,client7-544486cc98-48f8s,linkerd-proxy,912.126000000002,exp1,5,330,1000.0,10,10-05-26-230852,0.04321854602971853
16,client7,client7-544486cc98-48f8s,sidecar,910.7909999999991,exp1,5,330,1000.0,10,10-05-26-230852,0.043231406559603225
8,client7,client7-544486cc98-6ql57,client7,938.4090000000006,exp1,5,330,1000.0,10,08-05-26-234107,0.06585805293799449
8,client7,client7-544486cc98-6ql57,linkerd-proxy,938.1239999999998,exp1,5,330,1000.0,10,08-05-26-234107,0.06589293958729059
8,client7,client7-544486cc98-6ql57,sidecar,936.7920000000004,exp1,5,330,1000.0,10,08-05-26-234107,0.06591279208551099
9,client7,client7-544486cc98-shgvd,client7,938.3820000000004,exp1,5,330,1000.0,10,10-05-26-012033,0.04533383462893062
9,client7,client7-544486cc98-shgvd,linkerd-proxy,938.0069999999996,exp1,5,330,1000.0,10,10-05-26-012033,0.04533419908504638
9,client7,client7-544486cc98-shgvd,sidecar,936.648000000001,exp1,5,330,1000.0,10,10-05-26-012033,0.04536589256246423
4,client8,client8-5845965f99-6h6pc,client8,970.2629999999996,exp1,5,330,1000.0,10,08-05-26-234107,0.07019561441948646
4,client8,client8-5845965f99-6h6pc,linkerd-proxy,969.896999999999,exp1,5,330,1000.0,10,08-05-26-234107,0.07017860627067193
9,client8,client8-5845965f99-6h6pc,sidecar,873.8100000000004,exp1,5,330,1000.0,10,08-05-26-234107,0.05603039577089386
24,client8,client8-5845965f99-gdll6,client8,905.3280000000012,exp1,5,330,1000.0,10,10-05-26-012033,0.04509555324139175
24,client8,client8-5845965f99-gdll6,linkerd-proxy,905.3100000000012,exp1,5,330,1000.0,10,10-05-26-012033,0.04513657533360621
24,client8,client8-5845965f99-gdll6,sidecar,903.7590000000018,exp1,5,330,1000.0,10,10-05-26-012033,0.05531367794724815
14,client8,client8-5845965f99-rzx9d,client8,884.4570000000003,exp1,5,330,1000.0,10,10-05-26-230852,0.033362261470486404
14,client8,client8-5845965f99-rzx9d,linkerd-proxy,884.2289999999994,exp1,5,330,1000.0,10,10-05-26-230852,0.03340195759046477
14,client8,client8-5845965f99-rzx9d,sidecar,882.8400000000001,exp1,5,330,1000.0,10,10-05-26-230852,0.04538101079184942
2,client9,client9-d68fb99b4-8kchv,client9,835.239,exp1,5,330,1000.0,10,08-05-26-234107,0.06863161284764913
2,client9,client9-d68fb99b4-8kchv,linkerd-proxy,833.454,exp1,5,330,1000.0,10,08-05-26-234107,0.06854308961239713
2,client9,client9-d68fb99b4-8kchv,sidecar,770.3099999999997,exp1,5,330,1000.0,10,08-05-26-234107,0.09607870086739531
14,client9,client9-d68fb99b4-gbbln,client9,837.1589999999997,exp1,5,330,1000.0,10,10-05-26-012033,0.03950149125894828
14,client9,client9-d68fb99b4-gbbln,linkerd-proxy,836.9879999999976,exp1,5,330,1000.0,10,10-05-26-012033,0.03993845262622059
22,client9,client9-d68fb99b4-gbbln,sidecar,736.773000000001,exp1,5,330,1000.0,10,10-05-26-012033,0.05681083555405991
15,client9,client9-d68fb99b4-j79h5,client9,860.0280000000002,exp1,5,330,1000.0,10,10-05-26-230852,0.03784181544687398
15,client9,client9-d68fb99b4-j79h5,linkerd-proxy,858.3450000000012,exp1,5,330,1000.0,10,10-05-26-230852,0.0378844089305396
15,client9,client9-d68fb99b4-j79h5,sidecar,812.1540000000005,exp1,5,330,1000.0,10,10-05-26-230852,0.05835927196095264
2,client9,maurits-dijk-0329b7f7client91-z2zzh,hfl-train,857.4150000000004,exp1,5,330,1000.0,10,08-05-26-234107,0.06692655482112203
2,client9,maurits-dijk-0329b7f7client91-z2zzh,hfl-train-model,826.4130000000002,exp1,5,330,1000.0,10,08-05-26-234107,0.06787805958686885
11,client9,maurits-dijk-0329b7f7client91-z2zzh,sidecar,693.155999999999,exp1,5,330,1000.0,10,08-05-26-234107,0.059653518766525
15,client9,maurits-dijk-0ae41388client91-p95jq,hfl-train,878.726999999999,exp1,5,330,1000.0,10,10-05-26-230852,0.0368649856582188
15,client9,maurits-dijk-0ae41388client91-p95jq,hfl-train-model,851.9160000000011,exp1,5,330,1000.0,10,10-05-26-230852,0.03791368613501825
24,client9,maurits-dijk-0ae41388client91-p95jq,sidecar,787.2360000000008,exp1,5,330,1000.0,10,10-05-26-230852,0.04844442459113965
14,client9,maurits-dijk-e2a11350client91-42ngh,hfl-train,851.9459999999999,exp1,5,330,1000.0,10,10-05-26-012033,0.037486577886363004
14,client9,maurits-dijk-e2a11350client91-42ngh,hfl-train-model,830.753999999999,exp1,5,330,1000.0,10,10-05-26-012033,0.040022319784274174
22,client9,maurits-dijk-e2a11350client91-42ngh,sidecar,802.8600000000006,exp1,5,330,1000.0,10,10-05-26-012033,0.06440182590127874
0,orchestrator,orchestrator-555f7b7c9d-nsvns,linkerd-proxy,425.793,exp1,5,330,1000.0,10,10-05-26-230852,0.037412982324526334
21,orchestrator,orchestrator-555f7b7c9d-nsvns,orchestrator,128.1030000000001,exp1,5,330,1000.0,10,10-05-26-230852,0.087527265723112
17,orchestrator,orchestrator-555f7b7c9d-nsvns,sidecar,363.9839999999994,exp1,5,330,1000.0,10,10-05-26-230852,0.03518065962104791
4,orchestrator,orchestrator-555f7b7c9d-nwq8k,linkerd-proxy,415.2540000000001,exp1,5,330,1000.0,10,08-05-26-234107,0.05655468323952531
15,orchestrator,orchestrator-555f7b7c9d-nwq8k,orchestrator,133.25999999999976,exp1,5,330,1000.0,10,08-05-26-234107,0.06020892144896085
7,orchestrator,orchestrator-555f7b7c9d-nwq8k,sidecar,366.096,exp1,5,330,1000.0,10,08-05-26-234107,0.05467863051330679
13,orchestrator,orchestrator-555f7b7c9d-vcqhd,linkerd-proxy,422.7030000000004,exp1,5,330,1000.0,10,10-05-26-012033,0.03219993061838344
15,orchestrator,orchestrator-555f7b7c9d-vcqhd,orchestrator,138.0359999999996,exp1,5,330,1000.0,10,10-05-26-012033,0.035495551056549404
16,orchestrator,orchestrator-555f7b7c9d-vcqhd,sidecar,401.85300000000007,exp1,5,330,1000.0,10,10-05-26-012033,0.04690358620587587
0,orchestrator,policy-enforcer-cb8dccbd8-mw69b,linkerd-proxy,425.8560000000001,exp1,5,330,1000.0,10,10-05-26-230852,0.03746552444110676
14,orchestrator,policy-enforcer-cb8dccbd8-mw69b,policy-enforcer,357.3929999999996,exp1,5,330,1000.0,10,10-05-26-230852,0.07963419080488895
1,orchestrator,policy-enforcer-cb8dccbd8-mw69b,sidecar,239.23200000000008,exp1,5,330,1000.0,10,10-05-26-230852,0.05698489339379384
13,orchestrator,policy-enforcer-cb8dccbd8-p9t6t,linkerd-proxy,422.5739999999996,exp1,5,330,1000.0,10,10-05-26-012033,0.03215538165290896
23,orchestrator,policy-enforcer-cb8dccbd8-p9t6t,policy-enforcer,151.02300000000014,exp1,5,330,1000.0,10,10-05-26-012033,0.0759673682166585
4,orchestrator,policy-enforcer-cb8dccbd8-p9t6t,sidecar,409.2450000000001,exp1,5,330,1000.0,10,10-05-26-012033,0.04577272737657828
4,orchestrator,policy-enforcer-cb8dccbd8-wqmcn,linkerd-proxy,415.212,exp1,5,330,1000.0,10,08-05-26-234107,0.056553257051988326
9,orchestrator,policy-enforcer-cb8dccbd8-wqmcn,policy-enforcer,326.3220000000001,exp1,5,330,1000.0,10,08-05-26-234107,0.06679678457458116
9,orchestrator,policy-enforcer-cb8dccbd8-wqmcn,sidecar,358.49699999999984,exp1,5,330,1000.0,10,08-05-26-234107,0.06469381844338687
0,server,maurits-dijk-0329b7f7server1-9c2bp,hfl-train,696.7470000000001,exp1,5,330,1000.0,10,08-05-26-234107,0.09672096981673445
0,server,maurits-dijk-0329b7f7server1-9c2bp,hfl-train-model,997.587,exp1,5,330,1000.0,10,08-05-26-234107,0.05870434581994688
6,server,maurits-dijk-0329b7f7server1-9c2bp,sidecar,583.9200000000005,exp1,5,330,1000.0,10,08-05-26-234107,0.08117664051494197
5,server,maurits-dijk-0ae41388server1-99vnk,hfl-train,591.3210000000004,exp1,5,330,1000.0,10,10-05-26-230852,0.03524386296974957
19,server,maurits-dijk-0ae41388server1-99vnk,hfl-train-model,890.0969999999998,exp1,5,330,1000.0,10,10-05-26-230852,0.0251099228348797
17,server,maurits-dijk-0ae41388server1-99vnk,sidecar,519.5880000000006,exp1,5,330,1000.0,10,10-05-26-230852,0.05909979352417985
23,server,maurits-dijk-e2a11350server1-rdvht,hfl-train,577.4129999999986,exp1,5,330,1000.0,10,10-05-26-012033,0.0290973090991678
18,server,maurits-dijk-e2a11350server1-rdvht,hfl-train-model,903.1740000000028,exp1,5,330,1000.0,10,10-05-26-012033,0.023020698990320998
2,server,maurits-dijk-e2a11350server1-rdvht,sidecar,338.6399999999999,exp1,5,330,1000.0,10,10-05-26-012033,0.05439671945334823
0,server,server-656f98b57f-5gz6d,linkerd-proxy,756.945,exp1,5,330,1000.0,10,08-05-26-234107,0.11773010479873613
0,server,server-656f98b57f-5gz6d,server,769.851,exp1,5,330,1000.0,10,08-05-26-234107,0.11417250033942941
15,server,server-656f98b57f-5gz6d,sidecar,287.9219999999996,exp1,5,330,1000.0,10,08-05-26-234107,0.04766180865322475
5,server,server-656f98b57f-865jx,linkerd-proxy,595.8449999999998,exp1,5,330,1000.0,10,10-05-26-230852,0.03531343501442394
11,server,server-656f98b57f-865jx,server,611.424,exp1,5,330,1000.0,10,10-05-26-230852,0.034425457266168885
22,server,server-656f98b57f-865jx,sidecar,530.6369999999988,exp1,5,330,1000.0,10,10-05-26-230852,0.03997850486019183
23,server,server-656f98b57f-dbmnl,linkerd-proxy,581.1750000000011,exp1,5,330,1000.0,10,10-05-26-012033,0.028777091234635704
23,server,server-656f98b57f-dbmnl,server,598.985999999999,exp1,5,330,1000.0,10,10-05-26-012033,0.029049665065934538
23,server,server-656f98b57f-dbmnl,sidecar,556.3170000000009,exp1,5,330,1000.0,10,10-05-26-012033,0.05362762196458287
9,api-gateway,api-gateway-6bf76d45b7-fnbgn,api-gateway,431.7300000000005,exp1,5,360,1000.0,10,11-05-26-002038,0.031054798745067225
9,api-gateway,api-gateway-6bf76d45b7-fnbgn,linkerd-proxy,443.118,exp1,5,360,1000.0,10,11-05-26-002038,0.031689398684364684
15,api-gateway,api-gateway-6bf76d45b7-fnbgn,sidecar,411.384,exp1,5,360,1000.0,10,11-05-26-002038,0.05056000258539334
17,api-gateway,api-gateway-6bf76d45b7-sj58l,api-gateway,433.902,exp1,5,360,1000.0,10,10-05-26-023318,0.032306990454858936
17,api-gateway,api-gateway-6bf76d45b7-sj58l,linkerd-proxy,438.183,exp1,5,360,1000.0,10,10-05-26-023318,0.029215222372752203
11,api-gateway,api-gateway-6bf76d45b7-sj58l,sidecar,408.75300000000016,exp1,5,360,1000.0,10,10-05-26-023318,0.051690646408210944
23,api-gateway,api-gateway-6bf76d45b7-xzpw7,api-gateway,463.7520000000004,exp1,5,360,1000.0,10,09-05-26-104246,0.03905675892844837
23,api-gateway,api-gateway-6bf76d45b7-xzpw7,linkerd-proxy,444.741,exp1,5,360,1000.0,10,09-05-26-104246,0.030732106993376584
1,api-gateway,api-gateway-6bf76d45b7-xzpw7,sidecar,256.773,exp1,5,360,1000.0,10,09-05-26-104246,0.04727588214835521
5,client1,client1-7b9db886dd-2kr2k,client1,856.9860000000003,exp1,5,360,1000.0,10,09-05-26-104246,0.0502507040671393
5,client1,client1-7b9db886dd-2kr2k,linkerd-proxy,855.5910000000008,exp1,5,360,1000.0,10,09-05-26-104246,0.050052074287895765
5,client1,client1-7b9db886dd-2kr2k,sidecar,791.6459999999997,exp1,5,360,1000.0,10,09-05-26-104246,0.04915410734232825
16,client1,client1-7b9db886dd-fcltx,client1,834.8910000000014,exp1,5,360,1000.0,10,10-05-26-023318,0.043529320051834824
16,client1,client1-7b9db886dd-fcltx,linkerd-proxy,833.7360000000008,exp1,5,360,1000.0,10,10-05-26-023318,0.043277600606684036
10,client1,client1-7b9db886dd-fcltx,sidecar,756.4079999999994,exp1,5,360,1000.0,10,10-05-26-023318,0.0390347310590593
11,client1,client1-7b9db886dd-vpmnq,client1,887.835000000001,exp1,5,360,1000.0,10,11-05-26-002038,0.05756111640653544
11,client1,client1-7b9db886dd-vpmnq,linkerd-proxy,885.6779999999999,exp1,5,360,1000.0,10,11-05-26-002038,0.05706476091799004
11,client1,client1-7b9db886dd-vpmnq,sidecar,866.5500000000002,exp1,5,360,1000.0,10,11-05-26-002038,0.06565510878181713
16,client1,maurits-dijk-7a1c376dclient11-pxgjq,hfl-train,854.9610000000011,exp1,5,360,1000.0,10,10-05-26-023318,0.0429606616263547
16,client1,maurits-dijk-7a1c376dclient11-pxgjq,hfl-train-model,827.5800000000017,exp1,5,360,1000.0,10,10-05-26-023318,0.043418833141997626
10,client1,maurits-dijk-7a1c376dclient11-pxgjq,sidecar,734.9100000000008,exp1,5,360,1000.0,10,10-05-26-023318,0.049411386934218204
5,client1,maurits-dijk-dd4ae495client11-6fr6s,hfl-train,870.4139999999993,exp1,5,360,1000.0,10,09-05-26-104246,0.04829719118599693
5,client1,maurits-dijk-dd4ae495client11-6fr6s,hfl-train-model,849.2999999999997,exp1,5,360,1000.0,10,09-05-26-104246,0.05027785873112933
