round,namespace,pod_name,container_name,joules
6,client1,maurits-dijk-a51e0be5client11-jfcr5,hfl-train,0.0
6,client1,maurits-dijk-a51e0be5client11-jfcr5,hfl-train-model,0.0
6,client13,maurits-dijk-a51e0be5client131-bbdtg,hfl-train-model,0.0
6,client13,maurits-dijk-a51e0be5client131-bbdtg,hfl-train,0.0
6,client13,maurits-dijk-a51e0be5client131-bbdtg,sidecar,0.0
7,client20,client20-65f8864f77-l5kdx,linkerd-init,0.0
7,server,server-656f98b57f-rlwxb,linkerd-proxy,498.66300000000047
7,server,server-656f98b57f-rlwxb,linkerd-init,0.0
7,client8,client8-5845965f99-vwgpx,linkerd-proxy,738.0210000000661
7,client8,client8-5845965f99-vwgpx,client8,738.4349999999395
7,client8,client8-5845965f99-vwgpx,linkerd-init,0.0
7,client8,client8-5845965f99-vwgpx,sidecar,736.971000000136
7,client14,client14-856b5b5576-k4dxn,client14,734.7630000000354
7,client14,client14-856b5b5576-k4dxn,linkerd-proxy,734.5500000000466
7,client14,client14-856b5b5576-k4dxn,linkerd-init,0.0
7,client14,client14-856b5b5576-k4dxn,sidecar,733.1790000000037
7,client10,client10-694b6b97b4-fmmw2,sidecar,667.0470000000205
7,client10,client10-694b6b97b4-fmmw2,client10,669.2669999999925
7,client10,client10-694b6b97b4-fmmw2,linkerd-init,0.0
7,client10,client10-694b6b97b4-fmmw2,linkerd-proxy,669.1469999998808
7,orchestrator,orchestrator-555f7b7c9d-vv2z2,linkerd-proxy,338.2859999999637
7,api-gateway,api-gateway-6bf76d45b7-k9j8g,linkerd-proxy,338.26499999995576
7,api-gateway,api-gateway-6bf76d45b7-k9j8g,linkerd-init,0.0
7,orchestrator,policy-enforcer-cb8dccbd8-z7pmg,linkerd-proxy,338.2469999999739
7,orchestrator,orchestrator-555f7b7c9d-vv2z2,linkerd-init,0.0
7,orchestrator,policy-enforcer-cb8dccbd8-z7pmg,linkerd-init,0.0
7,client6,client6-785d875985-p6wj7,linkerd-proxy,697.310999999987
7,client6,client6-785d875985-p6wj7,sidecar,695.8830000000307
7,client6,client6-785d875985-p6wj7,client6,697.6439999999711
7,client6,client6-785d875985-p6wj7,linkerd-init,0.0
7,client4,client4-744474fb99-7r6nj,client4,780.4529999999795
7,client4,client4-744474fb99-7r6nj,sidecar,778.0350000000326
7,client4,client4-744474fb99-7r6nj,linkerd-proxy,780.3029999999562
7,client4,client4-744474fb99-7r6nj,linkerd-init,0.0
7,client17,client17-69b85b5ccf-vqwrf,linkerd-init,0.0
7,client17,client17-69b85b5ccf-vqwrf,linkerd-proxy,907.722000000067
7,client15,client15-79c969ddf-jsj98,linkerd-init,0.0
7,client15,client15-79c969ddf-jsj98,linkerd-proxy,888.7440000000643
7,client9,client9-d68fb99b4-27ck8,client9,897.3869999999879
7,client9,client9-d68fb99b4-27ck8,sidecar,895.0890000000363
7,client9,client9-d68fb99b4-27ck8,linkerd-proxy,897.252000000095
7,client9,client9-d68fb99b4-27ck8,linkerd-init,0.0
7,client5,client5-7d5ff7f8b4-vtj9q,linkerd-proxy,792.6000000000931
7,client5,client5-7d5ff7f8b4-vtj9q,linkerd-init,0.0
7,client12,client12-79bc8d5846-jnjhx,client12,948.0749999999534
7,client12,client12-79bc8d5846-jnjhx,linkerd-init,0.0
7,client12,client12-79bc8d5846-jnjhx,sidecar,945.5759999998845
7,client12,client12-79bc8d5846-jnjhx,linkerd-proxy,948.2099999999627
7,client16,client16-6dc7f87f54-mhgpm,linkerd-proxy,899.9159999998519
7,client16,client16-6dc7f87f54-mhgpm,sidecar,898.4910000000382
7,client16,client16-6dc7f87f54-mhgpm,client16,900.1650000000373
7,client16,client16-6dc7f87f54-mhgpm,linkerd-init,0.0
7,client2,client2-86cd6d8cf7-5d6gw,linkerd-init,0.0
7,client2,client2-86cd6d8cf7-5d6gw,client2,753.1620000000112
7,client2,client2-86cd6d8cf7-5d6gw,linkerd-proxy,753.1169999999693
7,client2,client2-86cd6d8cf7-5d6gw,sidecar,751.4910000000382
7,client3,client3-58c68898cd-8576n,linkerd-proxy,891.984000000055
7,client3,client3-58c68898cd-8576n,sidecar,889.9980000000214
7,client3,client3-58c68898cd-8576n,client3,892.1040000000503
7,client3,client3-58c68898cd-8576n,linkerd-init,0.0
7,client18,client18-69db77c748-ggr7s,client18,914.5110000000568
7,client18,client18-69db77c748-ggr7s,linkerd-proxy,914.2260000000242
7,client18,client18-69db77c748-ggr7s,linkerd-init,0.0
7,client18,client18-69db77c748-ggr7s,sidecar,912.6870000001509
7,client7,client7-544486cc98-xbnlj,sidecar,977.6879999999655
7,client7,client7-544486cc98-xbnlj,linkerd-proxy,978.984000000055
7,client7,client7-544486cc98-xbnlj,client7,979.3619999999646
7,client7,client7-544486cc98-xbnlj,linkerd-init,0.0
7,client11,client11-565c48c7c7-bhp5f,linkerd-proxy,918.7050000000745
7,client11,client11-565c48c7c7-bhp5f,client11,919.0110000000568
7,client11,client11-565c48c7c7-bhp5f,sidecar,916.9020000000019
7,client11,client11-565c48c7c7-bhp5f,linkerd-init,0.0
7,client19,client19-56fccdb4d9-2l2q6,sidecar,852.4020000000019
7,client19,client19-56fccdb4d9-2l2q6,client19,854.1959999998799
7,client19,client19-56fccdb4d9-2l2q6,linkerd-proxy,854.0819999999367
7,client19,client19-56fccdb4d9-2l2q6,linkerd-init,0.0
7,client1,client1-7b9db886dd-8vd8t,linkerd-init,0.0
7,client1,client1-7b9db886dd-8vd8t,sidecar,881.2560000000522
7,client1,client1-7b9db886dd-8vd8t,client1,883.1820000000298
7,client1,client1-7b9db886dd-8vd8t,linkerd-proxy,883.1340000000782
7,client13,client13-7bf86f4f87-bmwmr,linkerd-proxy,687.7560000000522
7,client13,client13-7bf86f4f87-bmwmr,linkerd-init,0.0
7,client13,client13-7bf86f4f87-bmwmr,sidecar,686.4089999998687
7,client13,client13-7bf86f4f87-bmwmr,client13,687.9960000000428
7,client20,client20-65f8864f77-l5kdx,sidecar,708.1110000000335
7,client20,client20-65f8864f77-l5kdx,client20,709.7340000001714
7,client20,client20-65f8864f77-l5kdx,linkerd-proxy,709.5599999999395
7,server,server-656f98b57f-rlwxb,sidecar,496.6829999999609
7,server,server-656f98b57f-rlwxb,server,498.8429999999935
7,orchestrator,policy-enforcer-cb8dccbd8-z7pmg,sidecar,337.6019999999553
7,orchestrator,orchestrator-555f7b7c9d-vv2z2,orchestrator,87.9089999999851
7,api-gateway,api-gateway-6bf76d45b7-k9j8g,sidecar,337.6349999999511
7,orchestrator,orchestrator-555f7b7c9d-vv2z2,sidecar,337.61699999996927
7,api-gateway,api-gateway-6bf76d45b7-k9j8g,api-gateway,182.625
7,orchestrator,policy-enforcer-cb8dccbd8-z7pmg,policy-enforcer,121.68300000001909
7,client17,client17-69b85b5ccf-vqwrf,client17,907.9560000000056
7,client17,client17-69b85b5ccf-vqwrf,sidecar,906.2489999999525
7,client15,client15-79c969ddf-jsj98,client15,889.0139999999665
7,client15,client15-79c969ddf-jsj98,sidecar,887.265000000014
7,client5,client5-7d5ff7f8b4-vtj9q,sidecar,791.045999999973
7,client5,client5-7d5ff7f8b4-vtj9q,client5,792.7829999999376
7,client17,maurits-dijk-a51e0be5client171-4w5xg,hfl-train,0.0
7,client17,maurits-dijk-a51e0be5client171-4w5xg,sidecar,0.0
7,client17,maurits-dijk-a51e0be5client171-4w5xg,hfl-train-model,0.0
7,client9,maurits-dijk-a51e0be5client91-hvvmg,sidecar,0.0
7,client9,maurits-dijk-a51e0be5client91-hvvmg,hfl-train,0.0
7,client9,maurits-dijk-a51e0be5client91-hvvmg,hfl-train-model,0.0
7,client5,maurits-dijk-a51e0be5client51-55jvj,hfl-train,0.0
7,client5,maurits-dijk-a51e0be5client51-55jvj,sidecar,0.0
7,client5,maurits-dijk-a51e0be5client51-55jvj,hfl-train-model,0.0
7,client1,maurits-dijk-a51e0be5client11-jfcr5,sidecar,0.0
7,client1,maurits-dijk-a51e0be5client11-jfcr5,hfl-train,0.0
7,client1,maurits-dijk-a51e0be5client11-jfcr5,hfl-train-model,0.0
7,client13,maurits-dijk-a51e0be5client131-bbdtg,hfl-train-model,0.0
7,client13,maurits-dijk-a51e0be5client131-bbdtg,hfl-train,0.0
7,client13,maurits-dijk-a51e0be5client131-bbdtg,sidecar,0.0
8,client20,client20-65f8864f77-l5kdx,linkerd-init,0.0
8,server,server-656f98b57f-rlwxb,linkerd-proxy,612.8399999999674
8,server,server-656f98b57f-rlwxb,linkerd-init,0.0
8,client8,client8-5845965f99-vwgpx,linkerd-proxy,798.0839999999152
8,client8,client8-5845965f99-vwgpx,client8,798.5640000001295
8,client8,client8-5845965f99-vwgpx,linkerd-init,0.0
8,client8,client8-5845965f99-vwgpx,sidecar,796.8179999999702
8,client14,client14-856b5b5576-k4dxn,client14,855.3509999999078
8,client14,client14-856b5b5576-k4dxn,linkerd-proxy,855.2070000000531
8,client14,client14-856b5b5576-k4dxn,linkerd-init,0.0
8,client14,client14-856b5b5576-k4dxn,sidecar,853.7339999999385
8,client10,client10-694b6b97b4-fmmw2,sidecar,774.7380000000121
8,client10,client10-694b6b97b4-fmmw2,client10,777.3660000000382
8,client10,client10-694b6b97b4-fmmw2,linkerd-init,0.0
8,client10,client10-694b6b97b4-fmmw2,linkerd-proxy,777.3810000000522
8,orchestrator,orchestrator-555f7b7c9d-vv2z2,linkerd-proxy,410.2019999999902
8,api-gateway,api-gateway-6bf76d45b7-k9j8g,linkerd-proxy,410.26800000004005
8,api-gateway,api-gateway-6bf76d45b7-k9j8g,linkerd-init,0.0
8,orchestrator,policy-enforcer-cb8dccbd8-z7pmg,linkerd-proxy,410.25299999996787
8,orchestrator,orchestrator-555f7b7c9d-vv2z2,linkerd-init,0.0
8,orchestrator,policy-enforcer-cb8dccbd8-z7pmg,linkerd-init,0.0
8,client6,client6-785d875985-p6wj7,linkerd-proxy,801.9210000000894
8,client6,client6-785d875985-p6wj7,sidecar,800.4539999999106
8,client6,client6-785d875985-p6wj7,client6,802.2929999999469
8,client6,client6-785d875985-p6wj7,linkerd-init,0.0
8,client4,client4-744474fb99-7r6nj,client4,695.201999999932
8,client4,client4-744474fb99-7r6nj,sidecar,693.0300000000279
8,client4,client4-744474fb99-7r6nj,linkerd-proxy,695.0519999999087
8,client4,client4-744474fb99-7r6nj,linkerd-init,0.0
8,client17,client17-69b85b5ccf-vqwrf,linkerd-init,0.0
8,client17,client17-69b85b5ccf-vqwrf,linkerd-proxy,746.900999999838
8,client15,client15-79c969ddf-jsj98,linkerd-init,0.0
8,client15,client15-79c969ddf-jsj98,linkerd-proxy,693.3780000000261
8,client9,client9-d68fb99b4-27ck8,client9,743.1389999999665
8,client9,client9-d68fb99b4-27ck8,sidecar,741.1799999999348
8,client9,client9-d68fb99b4-27ck8,linkerd-proxy,742.9889999999432
8,client9,client9-d68fb99b4-27ck8,linkerd-init,0.0
8,client5,client5-7d5ff7f8b4-vtj9q,linkerd-proxy,675.7139999998035
8,client5,client5-7d5ff7f8b4-vtj9q,linkerd-init,0.0
8,client12,client12-79bc8d5846-jnjhx,client12,697.6199999998789
8,client12,client12-79bc8d5846-jnjhx,linkerd-init,0.0
8,client12,client12-79bc8d5846-jnjhx,sidecar,695.502000000095
8,client12,client12-79bc8d5846-jnjhx,linkerd-proxy,697.5600000000559
8,client16,client16-6dc7f87f54-mhgpm,linkerd-proxy,760.1670000001322
8,client16,client16-6dc7f87f54-mhgpm,sidecar,758.9879999998957
8,client16,client16-6dc7f87f54-mhgpm,client16,760.3950000000186
8,client16,client16-6dc7f87f54-mhgpm,linkerd-init,0.0
8,client2,client2-86cd6d8cf7-5d6gw,linkerd-init,0.0
8,client2,client2-86cd6d8cf7-5d6gw,client2,652.3589999999385
8,client2,client2-86cd6d8cf7-5d6gw,linkerd-proxy,652.2660000000615
8,client2,client2-86cd6d8cf7-5d6gw,sidecar,650.8919999999925
8,client3,client3-58c68898cd-8576n,linkerd-proxy,743.1959999999963
8,client3,client3-58c68898cd-8576n,sidecar,741.2340000001714
8,client3,client3-58c68898cd-8576n,client3,743.3009999999776
8,client3,client3-58c68898cd-8576n,linkerd-init,0.0
8,client18,client18-69db77c748-ggr7s,client18,792.5729999999749
8,client18,client18-69db77c748-ggr7s,linkerd-proxy,792.3479999999981
8,client18,client18-69db77c748-ggr7s,linkerd-init,0.0
8,client18,client18-69db77c748-ggr7s,sidecar,791.0009999999311
8,client7,client7-544486cc98-xbnlj,sidecar,776.1750000000466
8,client7,client7-544486cc98-xbnlj,linkerd-proxy,777.2669999999925
8,client7,client7-544486cc98-xbnlj,client7,777.6570000000065
8,client7,client7-544486cc98-xbnlj,linkerd-init,0.0
8,client11,client11-565c48c7c7-bhp5f,linkerd-proxy,697.1339999999618
8,client11,client11-565c48c7c7-bhp5f,client11,697.2719999999972
8,client11,client11-565c48c7c7-bhp5f,sidecar,695.7000000000698
8,client11,client11-565c48c7c7-bhp5f,linkerd-init,0.0
8,client19,client19-56fccdb4d9-2l2q6,sidecar,704.9879999998957
8,client19,client19-56fccdb4d9-2l2q6,client19,706.440000000177
8,client19,client19-56fccdb4d9-2l2q6,linkerd-proxy,706.3050000000512
8,client19,client19-56fccdb4d9-2l2q6,linkerd-init,0.0
8,client1,client1-7b9db886dd-8vd8t,linkerd-init,0.0
8,client1,client1-7b9db886dd-8vd8t,sidecar,810.1350000000093
8,client1,client1-7b9db886dd-8vd8t,client1,812.1419999998761
8,client1,client1-7b9db886dd-8vd8t,linkerd-proxy,811.9919999999693
8,client13,client13-7bf86f4f87-bmwmr,linkerd-proxy,681.1650000000373
8,client13,client13-7bf86f4f87-bmwmr,linkerd-init,0.0
8,client13,client13-7bf86f4f87-bmwmr,sidecar,679.8840000000782
8,client13,client13-7bf86f4f87-bmwmr,client13,681.4830000000075
8,client20,client20-65f8864f77-l5kdx,sidecar,757.5239999999758
8,client20,client20-65f8864f77-l5kdx,client20,759.0659999998752
8,client20,client20-65f8864f77-l5kdx,linkerd-proxy,758.9880000001285
8,server,server-656f98b57f-rlwxb,sidecar,611.0040000000154
8,server,server-656f98b57f-rlwxb,server,613.2419999999693
8,orchestrator,policy-enforcer-cb8dccbd8-z7pmg,sidecar,409.4459999999963
8,orchestrator,orchestrator-555f7b7c9d-vv2z2,orchestrator,108.89400000002934
8,api-gateway,api-gateway-6bf76d45b7-k9j8g,sidecar,409.4459999999963
8,orchestrator,orchestrator-555f7b7c9d-vv2z2,sidecar,409.46100000006845
8,api-gateway,api-gateway-6bf76d45b7-k9j8g,api-gateway,228.5669999999809
8,orchestrator,policy-enforcer-cb8dccbd8-z7pmg,policy-enforcer,148.02600000001257
8,client17,client17-69b85b5ccf-vqwrf,client17,746.9939999999478
8,client17,client17-69b85b5ccf-vqwrf,sidecar,745.5449999999255
8,client15,client15-79c969ddf-jsj98,client15,693.609000000055
8,client15,client15-79c969ddf-jsj98,sidecar,692.112000000081
8,client5,client5-7d5ff7f8b4-vtj9q,sidecar,674.3730000000214
8,client5,client5-7d5ff7f8b4-vtj9q,client5,675.954000000027
8,client17,maurits-dijk-a51e0be5client171-4w5xg,hfl-train,0.0
8,client17,maurits-dijk-a51e0be5client171-4w5xg,sidecar,0.0
8,client17,maurits-dijk-a51e0be5client171-4w5xg,hfl-train-model,0.0
8,client9,maurits-dijk-a51e0be5client91-hvvmg,sidecar,0.0
8,client9,maurits-dijk-a51e0be5client91-hvvmg,hfl-train,0.0
8,client9,maurits-dijk-a51e0be5client91-hvvmg,hfl-train-model,0.0
8,client5,maurits-dijk-a51e0be5client51-55jvj,hfl-train,0.0
8,client5,maurits-dijk-a51e0be5client51-55jvj,sidecar,0.0
8,client5,maurits-dijk-a51e0be5client51-55jvj,hfl-train-model,0.0
8,client1,maurits-dijk-a51e0be5client11-jfcr5,sidecar,0.0
8,client1,maurits-dijk-a51e0be5client11-jfcr5,hfl-train,0.0
8,client1,maurits-dijk-a51e0be5client11-jfcr5,hfl-train-model,0.0
8,client13,maurits-dijk-a51e0be5client131-bbdtg,hfl-train-model,0.0
8,client13,maurits-dijk-a51e0be5client131-bbdtg,hfl-train,0.0
8,client13,maurits-dijk-a51e0be5client131-bbdtg,sidecar,0.0
9,client20,client20-65f8864f77-l5kdx,linkerd-init,0.0
9,server,server-656f98b57f-rlwxb,linkerd-proxy,487.4459999999963
9,server,server-656f98b57f-rlwxb,linkerd-init,0.0
9,client8,client8-5845965f99-vwgpx,linkerd-proxy,667.5540000000037
9,client8,client8-5845965f99-vwgpx,client8,667.7729999999283
9,client8,client8-5845965f99-vwgpx,linkerd-init,0.0
9,client8,client8-5845965f99-vwgpx,sidecar,666.3510000000242
9,client14,client14-856b5b5576-k4dxn,client14,788.0310000000754
9,client14,client14-856b5b5576-k4dxn,linkerd-proxy,787.8479999999981
9,client14,client14-856b5b5576-k4dxn,linkerd-init,0.0
9,client14,client14-856b5b5576-k4dxn,sidecar,786.5490000001155
9,client10,client10-694b6b97b4-fmmw2,sidecar,773.2379999998957
9,client10,client10-694b6b97b4-fmmw2,client10,775.3469999999506
9,client10,client10-694b6b97b4-fmmw2,linkerd-init,0.0
9,client10,client10-694b6b97b4-fmmw2,linkerd-proxy,775.3919999999925
9,orchestrator,orchestrator-555f7b7c9d-vv2z2,linkerd-proxy,352.67700000002515
9,api-gateway,api-gateway-6bf76d45b7-k9j8g,linkerd-proxy,352.6620000000112
9,api-gateway,api-gateway-6bf76d45b7-k9j8g,linkerd-init,0.0
9,orchestrator,policy-enforcer-cb8dccbd8-z7pmg,linkerd-proxy,352.5600000000559
9,orchestrator,orchestrator-555f7b7c9d-vv2z2,linkerd-init,0.0
9,orchestrator,policy-enforcer-cb8dccbd8-z7pmg,linkerd-init,0.0
9,client6,client6-785d875985-p6wj7,linkerd-proxy,721.5359999999637
9,client6,client6-785d875985-p6wj7,sidecar,720.1200000001118
9,client6,client6-785d875985-p6wj7,client6,721.752000000095
9,client6,client6-785d875985-p6wj7,linkerd-init,0.0
9,client4,client4-744474fb99-7r6nj,client4,768.252000000095
9,client4,client4-744474fb99-7r6nj,sidecar,766.1159999999218
9,client4,client4-744474fb99-7r6nj,linkerd-proxy,768.237000000081
9,client4,client4-744474fb99-7r6nj,linkerd-init,0.0
9,client17,client17-69b85b5ccf-vqwrf,linkerd-init,0.0
9,client17,client17-69b85b5ccf-vqwrf,linkerd-proxy,748.7550000000047
9,client15,client15-79c969ddf-jsj98,linkerd-init,0.0
9,client15,client15-79c969ddf-jsj98,linkerd-proxy,688.5629999999655
9,client9,client9-d68fb99b4-27ck8,client9,781.5929999999935
9,client9,client9-d68fb99b4-27ck8,sidecar,779.6909999999916
9,client9,client9-d68fb99b4-27ck8,linkerd-proxy,781.3980000000447
9,client9,client9-d68fb99b4-27ck8,linkerd-init,0.0
9,client5,client5-7d5ff7f8b4-vtj9q,linkerd-proxy,690.597000000067
9,client5,client5-7d5ff7f8b4-vtj9q,linkerd-init,0.0
9,client12,client12-79bc8d5846-jnjhx,client12,786.4890000000596
9,client12,client12-79bc8d5846-jnjhx,linkerd-init,0.0
9,client12,client12-79bc8d5846-jnjhx,sidecar,784.1820000000298
9,client12,client12-79bc8d5846-jnjhx,linkerd-proxy,786.3689999999478
9,client16,client16-6dc7f87f54-mhgpm,linkerd-proxy,925.7969999999041
9,client16,client16-6dc7f87f54-mhgpm,sidecar,924.2730000001611
9,client16,client16-6dc7f87f54-mhgpm,client16,925.9469999999274
9,client16,client16-6dc7f87f54-mhgpm,linkerd-init,0.0
9,client2,client2-86cd6d8cf7-5d6gw,linkerd-init,0.0
9,client2,client2-86cd6d8cf7-5d6gw,client2,850.1940000000177
9,client2,client2-86cd6d8cf7-5d6gw,linkerd-proxy,850.188000000082
9,client2,client2-86cd6d8cf7-5d6gw,sidecar,848.4869999999646
9,client3,client3-58c68898cd-8576n,linkerd-proxy,855.7530000000261
9,client3,client3-58c68898cd-8576n,sidecar,853.2719999998808
9,client3,client3-58c68898cd-8576n,client3,855.857999999891
9,client3,client3-58c68898cd-8576n,linkerd-init,0.0
9,client18,client18-69db77c748-ggr7s,client18,965.9550000000745
9,client18,client18-69db77c748-ggr7s,linkerd-proxy,965.8080000000773
9,client18,client18-69db77c748-ggr7s,linkerd-init,0.0
9,client18,client18-69db77c748-ggr7s,sidecar,964.14300000004
9,client7,client7-544486cc98-xbnlj,sidecar,1018.3769999999786
9,client7,client7-544486cc98-xbnlj,linkerd-proxy,1019.7540000000736
9,client7,client7-544486cc98-xbnlj,client7,1019.9490000000224
9,client7,client7-544486cc98-xbnlj,linkerd-init,0.0
9,client11,client11-565c48c7c7-bhp5f,linkerd-proxy,808.1279999999097
9,client11,client11-565c48c7c7-bhp5f,client11,808.4579999999842
9,client11,client11-565c48c7c7-bhp5f,sidecar,806.4270000000251
9,client11,client11-565c48c7c7-bhp5f,linkerd-init,0.0
9,client19,client19-56fccdb4d9-2l2q6,sidecar,883.3050000000512
9,client19,client19-56fccdb4d9-2l2q6,client19,885.1469999998808
9,client19,client19-56fccdb4d9-2l2q6,linkerd-proxy,884.98199999996
9,client19,client19-56fccdb4d9-2l2q6,linkerd-init,0.0
9,client1,client1-7b9db886dd-8vd8t,linkerd-init,0.0
9,client1,client1-7b9db886dd-8vd8t,sidecar,852.5069999999832
9,client1,client1-7b9db886dd-8vd8t,client1,854.3640000000596
9,client1,client1-7b9db886dd-8vd8t,linkerd-proxy,854.313000000082
9,client13,client13-7bf86f4f87-bmwmr,linkerd-proxy,881.0519999999087
9,client13,client13-7bf86f4f87-bmwmr,linkerd-init,0.0
9,client13,client13-7bf86f4f87-bmwmr,sidecar,879.2099999999627
9,client13,client13-7bf86f4f87-bmwmr,client13,881.2020000000484
9,client20,client20-65f8864f77-l5kdx,sidecar,870.6269999999786
9,client20,client20-65f8864f77-l5kdx,client20,872.1990000000224
9,client20,client20-65f8864f77-l5kdx,linkerd-proxy,872.0549999999348
9,server,server-656f98b57f-rlwxb,sidecar,485.6609999999637
9,server,server-656f98b57f-rlwxb,server,487.87200000003213
9,orchestrator,policy-enforcer-cb8dccbd8-z7pmg,sidecar,352.01700000005076
9,orchestrator,orchestrator-555f7b7c9d-vv2z2,orchestrator,107.19599999999627
9,api-gateway,api-gateway-6bf76d45b7-k9j8g,sidecar,351.9990000000107
9,orchestrator,orchestrator-555f7b7c9d-vv2z2,sidecar,352.0320000000065
9,api-gateway,api-gateway-6bf76d45b7-k9j8g,api-gateway,196.64999999999418
9,orchestrator,policy-enforcer-cb8dccbd8-z7pmg,policy-enforcer,143.92799999995623
9,client17,client17-69b85b5ccf-vqwrf,client17,748.9050000000279
9,client17,client17-69b85b5ccf-vqwrf,sidecar,747.3780000001425
9,client15,client15-79c969ddf-jsj98,client15,688.7160000000149
9,client15,client15-79c969ddf-jsj98,sidecar,687.3389999999199
9,client5,client5-7d5ff7f8b4-vtj9q,sidecar,689.3159999999916
9,client5,client5-7d5ff7f8b4-vtj9q,client5,690.7050000000745
9,client17,maurits-dijk-a51e0be5client171-4w5xg,hfl-train,0.0
9,client17,maurits-dijk-a51e0be5client171-4w5xg,sidecar,0.0
9,client17,maurits-dijk-a51e0be5client171-4w5xg,hfl-train-model,0.0
9,client9,maurits-dijk-a51e0be5client91-hvvmg,sidecar,0.0
9,client9,maurits-dijk-a51e0be5client91-hvvmg,hfl-train,0.0
9,client9,maurits-dijk-a51e0be5client91-hvvmg,hfl-train-model,0.0
9,client5,maurits-dijk-a51e0be5client51-55jvj,hfl-train,0.0
9,client5,maurits-dijk-a51e0be5client51-55jvj,sidecar,0.0
9,client5,maurits-dijk-a51e0be5client51-55jvj,hfl-train-model,0.0
9,client1,maurits-dijk-a51e0be5client11-jfcr5,sidecar,0.0
9,client1,maurits-dijk-a51e0be5client11-jfcr5,hfl-train,0.0
9,client1,maurits-dijk-a51e0be5client11-jfcr5,hfl-train-model,0.0
9,client13,maurits-dijk-a51e0be5client131-bbdtg,hfl-train-model,0.0
9,client13,maurits-dijk-a51e0be5client131-bbdtg,hfl-train,0.0
9,client13,maurits-dijk-a51e0be5client131-bbdtg,sidecar,0.0
10,client20,client20-65f8864f77-l5kdx,linkerd-init,0.0
10,server,server-656f98b57f-rlwxb,linkerd-proxy,507.6510000000126
10,server,server-656f98b57f-rlwxb,linkerd-init,0.0
10,client8,client8-5845965f99-vwgpx,linkerd-proxy,863.4210000000894
10,client8,client8-5845965f99-vwgpx,client8,863.8349999999627
10,client8,client8-5845965f99-vwgpx,linkerd-init,0.0
10,client8,client8-5845965f99-vwgpx,sidecar,862.1459999999497
10,client14,client14-856b5b5576-k4dxn,client14,876.0569999999134
10,client14,client14-856b5b5576-k4dxn,linkerd-proxy,875.6309999999357
10,client14,client14-856b5b5576-k4dxn,linkerd-init,0.0
10,client14,client14-856b5b5576-k4dxn,sidecar,874.1129999998957
10,client10,client10-694b6b97b4-fmmw2,sidecar,806.4239999999991
10,client10,client10-694b6b97b4-fmmw2,client10,809.0729999999749
10,client10,client10-694b6b97b4-fmmw2,linkerd-init,0.0
10,client10,client10-694b6b97b4-fmmw2,linkerd-proxy,809.1480000000447
10,orchestrator,orchestrator-555f7b7c9d-vv2z2,linkerd-proxy,416.93700000003446
10,api-gateway,api-gateway-6bf76d45b7-k9j8g,linkerd-proxy,416.9340000000084
10,api-gateway,api-gateway-6bf76d45b7-k9j8g,linkerd-init,0.0
10,orchestrator,policy-enforcer-cb8dccbd8-z7pmg,linkerd-proxy,416.88000000000466
10,orchestrator,orchestrator-555f7b7c9d-vv2z2,linkerd-init,0.0
10,orchestrator,policy-enforcer-cb8dccbd8-z7pmg,linkerd-init,0.0
10,client6,client6-785d875985-p6wj7,linkerd-proxy,903.9930000000168
10,client6,client6-785d875985-p6wj7,sidecar,901.9199999999255
10,client6,client6-785d875985-p6wj7,client6,904.2630000000354
10,client6,client6-785d875985-p6wj7,linkerd-init,0.0
10,client4,client4-744474fb99-7r6nj,client4,857.1269999999786
10,client4,client4-744474fb99-7r6nj,sidecar,854.8110000001034
10,client4,client4-744474fb99-7r6nj,linkerd-proxy,857.0069999999832
10,client4,client4-744474fb99-7r6nj,linkerd-init,0.0
10,client17,client17-69b85b5ccf-vqwrf,linkerd-init,0.0
10,client17,client17-69b85b5ccf-vqwrf,linkerd-proxy,914.3310000000056
10,client15,client15-79c969ddf-jsj98,linkerd-init,0.0
10,client15,client15-79c969ddf-jsj98,linkerd-proxy,831.8190000001341
10,client9,client9-d68fb99b4-27ck8,client9,857.9880000001285
10,client9,client9-d68fb99b4-27ck8,sidecar,855.4229999999516
10,client9,client9-d68fb99b4-27ck8,linkerd-proxy,857.8829999999143
10,client9,client9-d68fb99b4-27ck8,linkerd-init,0.0
10,client5,client5-7d5ff7f8b4-vtj9q,linkerd-proxy,830.1390000000829
10,client5,client5-7d5ff7f8b4-vtj9q,linkerd-init,0.0
10,client12,client12-79bc8d5846-jnjhx,client12,685.2569999999832
10,client12,client12-79bc8d5846-jnjhx,linkerd-init,0.0
10,client12,client12-79bc8d5846-jnjhx,sidecar,683.0039999999572
10,client12,client12-79bc8d5846-jnjhx,linkerd-proxy,685.1819999999134
10,client16,client16-6dc7f87f54-mhgpm,linkerd-proxy,702.9780000000028
10,client16,client16-6dc7f87f54-mhgpm,sidecar,701.7269999998389
10,client16,client16-6dc7f87f54-mhgpm,client16,703.1040000000503
10,client16,client16-6dc7f87f54-mhgpm,linkerd-init,0.0
10,client2,client2-86cd6d8cf7-5d6gw,linkerd-init,0.0
10,client2,client2-86cd6d8cf7-5d6gw,client2,712.4340000000084
10,client2,client2-86cd6d8cf7-5d6gw,linkerd-proxy,712.3409999998985
10,client2,client2-86cd6d8cf7-5d6gw,sidecar,710.8349999999627
10,client3,client3-58c68898cd-8576n,linkerd-proxy,749.3789999999572
