Round,ClientID,ClientAccuracy,ClientTrainingTime,clients,rounds,timestamp,experiment
29,client13,0.5964952732303436,228.2986962236464,15,60,19-01-26-120442,C15_R60_19-01-26-120442
29,client17,0.602196752626552,94.68443598598242,15,60,19-01-26-120442,C15_R60_19-01-26-120442
29,client16,0.6119228521332554,99.9470162205398,15,60,19-01-26-120442,C15_R60_19-01-26-120442
29,client8,0.600347021399653,80.10301133617759,15,60,19-01-26-120442,C15_R60_19-01-26-120442
29,client18,0.6154328732747805,136.58187305554748,15,60,19-01-26-120442,C15_R60_19-01-26-120442
29,client6,0.6195341234164283,109.51391234993936,15,60,19-01-26-120442,C15_R60_19-01-26-120442
29,client3,0.5771428571428572,223.0827142484486,15,60,19-01-26-120442,C15_R60_19-01-26-120442
29,client5,0.6051956739881815,807.6005801558495,15,60,19-01-26-120442,C15_R60_19-01-26-120442
29,client2,0.5943235572374646,482.2570160031319,15,60,19-01-26-120442,C15_R60_19-01-26-120442
29,client12,0.5763481046449547,153.86820677667856,15,60,19-01-26-120442,C15_R60_19-01-26-120442
29,client4,0.5898258478460129,102.37478325143456,15,60,19-01-26-120442,C15_R60_19-01-26-120442
29,client9,0.585991879350348,280.1798339933157,15,60,19-01-26-120442,C15_R60_19-01-26-120442
29,client10,0.6020118822576289,702.2355291992426,15,60,19-01-26-120442,C15_R60_19-01-26-120442
30,client7,0.6073765615704938,74.59801621735096,15,60,19-01-26-120442,C15_R60_19-01-26-120442
30,client8,0.5876229034123771,78.3784817904234,15,60,19-01-26-120442,C15_R60_19-01-26-120442
30,client6,0.6215774417654271,112.40864032879472,15,60,19-01-26-120442,C15_R60_19-01-26-120442
30,client17,0.5787965616045845,96.9571378082037,15,60,19-01-26-120442,C15_R60_19-01-26-120442
30,client16,0.6054938632378726,99.50027009472252,15,60,19-01-26-120442,C15_R60_19-01-26-120442
30,client18,0.6006900878293601,136.29383221268654,15,60,19-01-26-120442,C15_R60_19-01-26-120442
30,client13,0.5835831219737145,225.8486612699926,15,60,19-01-26-120442,C15_R60_19-01-26-120442
30,client20,0.5996860282574569,366.9882011599839,15,60,19-01-26-120442,C15_R60_19-01-26-120442
30,client5,0.5951053629167131,783.7884798645973,15,60,19-01-26-120442,C15_R60_19-01-26-120442
30,client3,0.6004232804232804,217.9000279866159,15,60,19-01-26-120442,C15_R60_19-01-26-120442
30,client4,0.5939505041246563,103.45707507804036,15,60,19-01-26-120442,C15_R60_19-01-26-120442
30,client2,0.6019867549668875,502.04250728711486,15,60,19-01-26-120442,C15_R60_19-01-26-120442
30,client12,0.591030432461292,158.95591722801328,15,60,19-01-26-120442,C15_R60_19-01-26-120442
30,client9,0.5948375870069605,282.7012063935399,15,60,19-01-26-120442,C15_R60_19-01-26-120442
30,client10,0.6046448825276802,665.6027152203023,15,60,19-01-26-120442,C15_R60_19-01-26-120442
31,client8,0.5876229034123771,77.5077692233026,15,60,19-01-26-120442,C15_R60_19-01-26-120442
31,client6,0.6170821413976297,109.67374499887228,15,60,19-01-26-120442,C15_R60_19-01-26-120442
31,client7,0.6008328375966686,72.89187097921968,15,60,19-01-26-120442,C15_R60_19-01-26-120442
31,client17,0.6026743075453678,94.5033049210906,15,60,19-01-26-120442,C15_R60_19-01-26-120442
31,client18,0.6119824341279799,133.33962811157107,15,60,19-01-26-120442,C15_R60_19-01-26-120442
31,client16,0.6049094097019287,93.6267557553947,15,60,19-01-26-120442,C15_R60_19-01-26-120442
31,client13,0.5911920682499423,250.17872918397188,15,60,19-01-26-120442,C15_R60_19-01-26-120442
31,client20,0.5675643038280401,354.3488569557667,15,60,19-01-26-120442,C15_R60_19-01-26-120442
31,client5,0.6021853049392352,820.9739909507334,15,60,19-01-26-120442,C15_R60_19-01-26-120442
31,client4,0.5976168652612283,97.75543492287396,15,60,19-01-26-120442,C15_R60_19-01-26-120442
31,client3,0.5913227513227514,233.901834115386,15,60,19-01-26-120442,C15_R60_19-01-26-120442
31,client2,0.5641438032166509,509.943048004061,15,60,19-01-26-120442,C15_R60_19-01-26-120442
31,client9,0.5900522041763341,286.776093300432,15,60,19-01-26-120442,C15_R60_19-01-26-120442
31,client12,0.595301655098772,168.87599835172296,15,60,19-01-26-120442,C15_R60_19-01-26-120442
31,client10,0.5983661895760194,728.515715803951,15,60,19-01-26-120442,C15_R60_19-01-26-120442
32,client7,0.5835812016656752,72.47453788295388,15,60,19-01-26-120442,C15_R60_19-01-26-120442
32,client8,0.5945633314054367,72.66751304268837,15,60,19-01-26-120442,C15_R60_19-01-26-120442
32,client6,0.6228034327748263,106.42418498173356,15,60,19-01-26-120442,C15_R60_19-01-26-120442
32,client17,0.6074498567335244,101.8912740983069,15,60,19-01-26-120442,C15_R60_19-01-26-120442
32,client18,0.6126097867001254,136.97734009474516,15,60,19-01-26-120442,C15_R60_19-01-26-120442
32,client16,0.592635885447107,92.00142370536923,15,60,19-01-26-120442,C15_R60_19-01-26-120442
32,client13,0.5946506801936823,237.0346919633448,15,60,19-01-26-120442,C15_R60_19-01-26-120442
32,client20,0.5970293442820915,367.7271218039096,15,60,19-01-26-120442,C15_R60_19-01-26-120442
32,client5,0.6021295573642547,845.3139709308743,15,60,19-01-26-120442,C15_R60_19-01-26-120442
32,client4,0.5884509624197983,106.96446103975175,15,60,19-01-26-120442,C15_R60_19-01-26-120442
32,client3,0.5870899470899471,225.91162798926237,15,60,19-01-26-120442,C15_R60_19-01-26-120442
32,client2,0.5735099337748344,511.3308378495276,15,60,19-01-26-120442,C15_R60_19-01-26-120442
32,client12,0.5779498131340096,162.17545606195927,15,60,19-01-26-120442,C15_R60_19-01-26-120442
32,client9,0.5559744779582366,287.89358912035823,15,60,19-01-26-120442,C15_R60_19-01-26-120442
32,client10,0.605184985147178,707.0600730367005,15,60,19-01-26-120442,C15_R60_19-01-26-120442
33,client8,0.5882012724117988,76.83847984299064,15,60,19-01-26-120442,C15_R60_19-01-26-120442
33,client6,0.6162648140580302,105.655025690794,15,60,19-01-26-120442,C15_R60_19-01-26-120442
33,client17,0.6055396370582617,91.77832072600722,15,60,19-01-26-120442,C15_R60_19-01-26-120442
33,client18,0.6097867001254705,133.11471417546272,15,60,19-01-26-120442,C15_R60_19-01-26-120442
33,client16,0.5897136177673875,88.1968829780817,15,60,19-01-26-120442,C15_R60_19-01-26-120442
33,client7,0.6020226055919096,69.31251380592585,15,60,19-01-26-120442,C15_R60_19-01-26-120442
33,client13,0.5946506801936823,237.6851201988757,15,60,19-01-26-120442,C15_R60_19-01-26-120442
33,client5,0.6026312855390791,743.4027846902609,15,60,19-01-26-120442,C15_R60_19-01-26-120442
33,client20,0.604516362758121,367.39606782794,15,60,19-01-26-120442,C15_R60_19-01-26-120442
33,client4,0.5962419798350137,101.60191915929316,15,60,19-01-26-120442,C15_R60_19-01-26-120442
33,client3,0.5987301587301588,212.65804208815095,15,60,19-01-26-120442,C15_R60_19-01-26-120442
33,client2,0.5898770104068117,510.009044315666,15,60,19-01-26-120442,C15_R60_19-01-26-120442
33,client9,0.5872969837587007,303.85026009753346,15,60,19-01-26-120442,C15_R60_19-01-26-120442
33,client12,0.5920982381206621,171.59261321648955,15,60,19-01-26-120442,C15_R60_19-01-26-120442
33,client10,0.6028895490143127,696.5661202557385,15,60,19-01-26-120442,C15_R60_19-01-26-120442
34,client17,0.6041069723018148,96.03687515482306,15,60,19-01-26-120442,C15_R60_19-01-26-120442
34,client16,0.6125073056691993,94.97119393199682,15,60,19-01-26-120442,C15_R60_19-01-26-120442
34,client8,0.5945633314054367,77.81131472438574,15,60,19-01-26-120442,C15_R60_19-01-26-120442
34,client18,0.5796737766624843,130.9070666320622,15,60,19-01-26-120442,C15_R60_19-01-26-120442
34,client6,0.61667347772783,107.59797878563404,15,60,19-01-26-120442,C15_R60_19-01-26-120442
34,client7,0.6067816775728733,68.49691877141595,15,60,19-01-26-120442,C15_R60_19-01-26-120442
34,client13,0.592114364768273,230.36075895652172,15,60,19-01-26-120442,C15_R60_19-01-26-120442
34,client20,0.5998067866199734,358.1004408188164,15,60,19-01-26-120442,C15_R60_19-01-26-120442
34,client5,0.5770988961980154,754.7497749328613,15,60,19-01-26-120442,C15_R60_19-01-26-120442
34,client2,0.5858088930936614,496.9379473477602,15,60,19-01-26-120442,C15_R60_19-01-26-120442
34,client4,0.5797433547204399,104.17369101196527,15,60,19-01-26-120442,C15_R60_19-01-26-120442
34,client3,0.5991534391534391,234.48454588651657,15,60,19-01-26-120442,C15_R60_19-01-26-120442
34,client9,0.5928074245939675,288.87653117999434,15,60,19-01-26-120442,C15_R60_19-01-26-120442
34,client10,0.5802052389954091,697.345326654613,15,60,19-01-26-120442,C15_R60_19-01-26-120442
34,client12,0.5923651895355045,152.42524864152074,15,60,19-01-26-120442,C15_R60_19-01-26-120442
35,client8,0.5853094274146906,72.02388206496835,15,60,19-01-26-120442,C15_R60_19-01-26-120442
35,client6,0.613404168369432,104.16197637096047,15,60,19-01-26-120442,C15_R60_19-01-26-120442
35,client7,0.6044021415823915,71.8271522782743,15,60,19-01-26-120442,C15_R60_19-01-26-120442
35,client17,0.6045845272206304,96.3840577751398,15,60,19-01-26-120442,C15_R60_19-01-26-120442
35,client18,0.6154328732747805,146.889619063586,15,60,19-01-26-120442,C15_R60_19-01-26-120442
35,client16,0.6107539450613676,87.59903442114592,15,60,19-01-26-120442,C15_R60_19-01-26-120442
35,client13,0.5932672354161863,233.61114505678412,15,60,19-01-26-120442,C15_R60_19-01-26-120442
35,client20,0.5873686752807632,367.3952841199935,15,60,19-01-26-120442,C15_R60_19-01-26-120442
35,client5,0.5736425465492251,771.4426391758025,15,60,19-01-26-120442,C15_R60_19-01-26-120442
35,client4,0.5930339138405133,102.76257107034326,15,60,19-01-26-120442,C15_R60_19-01-26-120442
35,client3,0.6006349206349206,257.82335828989744,15,60,19-01-26-120442,C15_R60_19-01-26-120442
35,client2,0.5918637653736991,545.8845621906221,15,60,19-01-26-120442,C15_R60_19-01-26-120442
35,client12,0.599038974906567,149.71908507868648,15,60,19-01-26-120442,C15_R60_19-01-26-120442
35,client9,0.5862819025522041,277.5471331551671,15,60,19-01-26-120442,C15_R60_19-01-26-120442
35,client10,0.5897245476640561,714.0006991103292,15,60,19-01-26-120442,C15_R60_19-01-26-120442
36,client8,0.5922498554077501,82.49923260882497,15,60,19-01-26-120442,C15_R60_19-01-26-120442
36,client6,0.6223947691050266,108.92451414838432,15,60,19-01-26-120442,C15_R60_19-01-26-120442
36,client7,0.6038072575847709,70.441585034132,15,60,19-01-26-120442,C15_R60_19-01-26-120442
36,client17,0.5978987583572111,94.89166690036654,15,60,19-01-26-120442,C15_R60_19-01-26-120442
36,client18,0.5577164366373902,142.5536242313683,15,60,19-01-26-120442,C15_R60_19-01-26-120442
36,client13,0.5745907309199908,231.4336569979787,15,60,19-01-26-120442,C15_R60_19-01-26-120442
36,client16,0.6095850379894798,101.41185903921723,15,60,19-01-26-120442,C15_R60_19-01-26-120442
36,client20,0.598116169544741,378.70434299111366,15,60,19-01-26-120442,C15_R60_19-01-26-120442
36,client5,0.6046939458133571,886.4655219949782,15,60,19-01-26-120442,C15_R60_19-01-26-120442
36,client4,0.5889092575618698,98.94060622900724,15,60,19-01-26-120442,C15_R60_19-01-26-120442
36,client3,0.5997883597883598,225.93872109428048,15,60,19-01-26-120442,C15_R60_19-01-26-120442
36,client2,0.6025543992431409,519.1771201789379,15,60,19-01-26-120442,C15_R60_19-01-26-120442
36,client9,0.5896171693735499,301.51353869587183,15,60,19-01-26-120442,C15_R60_19-01-26-120442
36,client12,0.6003737319807795,172.2044269554317,15,60,19-01-26-120442,C15_R60_19-01-26-120442
36,client10,0.6022144207399406,708.034576382488,15,60,19-01-26-120442,C15_R60_19-01-26-120442
37,client8,0.5939849624060151,74.20125091448426,15,60,19-01-26-120442,C15_R60_19-01-26-120442
37,client6,0.6174908050674295,100.59310868382454,15,60,19-01-26-120442,C15_R60_19-01-26-120442
37,client7,0.5996430696014278,76.84647617861629,15,60,19-01-26-120442,C15_R60_19-01-26-120442
37,client17,0.606494746895893,97.9469227604568,15,60,19-01-26-120442,C15_R60_19-01-26-120442
37,client18,0.6129234629861983,136.80633809417486,15,60,19-01-26-120442,C15_R60_19-01-26-120442
37,client16,0.6107539450613676,93.14505476504564,15,60,19-01-26-120442,C15_R60_19-01-26-120442
37,client13,0.5821996771962186,235.6023327447474,15,60,19-01-26-120442,C15_R60_19-01-26-120442
37,client20,0.6013766453326893,364.5867151208222,15,60,19-01-26-120442,C15_R60_19-01-26-120442
37,client5,0.5969450328910693,779.6634221449494,15,60,19-01-26-120442,C15_R60_19-01-26-120442
37,client4,0.5925756186984418,92.67331706359982,15,60,19-01-26-120442,C15_R60_19-01-26-120442
37,client3,0.5966137566137566,208.9650509878993,15,60,19-01-26-120442,C15_R60_19-01-26-120442
37,client2,0.5977294228949858,511.3912071101368,15,60,19-01-26-120442,C15_R60_19-01-26-120442
37,client12,0.5993059263214096,167.04614693298936,15,60,19-01-26-120442,C15_R60_19-01-26-120442
37,client9,0.5964327146171694,314.95052902027965,15,60,19-01-26-120442,C15_R60_19-01-26-120442
37,client10,0.5927626248987308,709.3410729430616,15,60,19-01-26-120442,C15_R60_19-01-26-120442
38,client7,0.6079714455681142,74.38217382878065,15,60,19-01-26-120442,C15_R60_19-01-26-120442
38,client13,0.5877334563062024,217.7893351763487,15,60,19-01-26-120442,C15_R60_19-01-26-120442
38,client20,0.5751720806665862,368.9338406547904,15,60,19-01-26-120442,C15_R60_19-01-26-120442
38,client17,0.6002865329512894,95.25513090193272,15,60,19-01-26-120442,C15_R60_19-01-26-120442
38,client16,0.576271186440678,96.5898740105331,15,60,19-01-26-120442,C15_R60_19-01-26-120442
38,client18,0.6119824341279799,142.03975582495332,15,60,19-01-26-120442,C15_R60_19-01-26-120442
38,client8,0.5968768074031232,72.87593698129058,15,60,19-01-26-120442,C15_R60_19-01-26-120442
38,client6,0.613404168369432,104.1332706809044,15,60,19-01-26-120442,C15_R60_19-01-26-120442
38,client5,0.5834541197457911,775.6475298665464,15,60,19-01-26-120442,C15_R60_19-01-26-120442
38,client3,0.6019047619047619,233.69840485975143,15,60,19-01-26-120442,C15_R60_19-01-26-120442
38,client2,0.5947965941343425,525.5240597762167,15,60,19-01-26-120442,C15_R60_19-01-26-120442
38,client12,0.592632140950347,162.7461682073772,15,60,19-01-26-120442,C15_R60_19-01-26-120442
38,client4,0.5985334555453712,101.65539616718888,15,60,19-01-26-120442,C15_R60_19-01-26-120442
38,client10,0.6045098568728058,685.2370337583125,15,60,19-01-26-120442,C15_R60_19-01-26-120442
38,client9,0.58207656612529,298.2636666856706,15,60,19-01-26-120442,C15_R60_19-01-26-120442
39,client7,0.6020226055919096,70.79836120828986,15,60,19-01-26-120442,C15_R60_19-01-26-120442
39,client8,0.5934065934065934,73.90648080036044,15,60,19-01-26-120442,C15_R60_19-01-26-120442
39,client6,0.6211687780956273,106.08913889154792,15,60,19-01-26-120442,C15_R60_19-01-26-120442
39,client17,0.6074498567335244,95.02380527555944,15,60,19-01-26-120442,C15_R60_19-01-26-120442
39,client18,0.6082183186951067,141.11848128959537,15,60,19-01-26-120442,C15_R60_19-01-26-120442
39,client16,0.6049094097019287,124.96249983087182,15,60,19-01-26-120442,C15_R60_19-01-26-120442
39,client13,0.5891169010836984,233.32377709448335,15,60,19-01-26-120442,C15_R60_19-01-26-120442
39,client20,0.5996860282574569,396.5580649673939,15,60,19-01-26-120442,C15_R60_19-01-26-120442
39,client5,0.5956070910915375,794.9723438359797,15,60,19-01-26-120442,C15_R60_19-01-26-120442
39,client3,0.6025396825396825,252.85316398367289,15,60,19-01-26-120442,C15_R60_19-01-26-120442
39,client4,0.5989917506874427,105.26202898472548,15,60,19-01-26-120442,C15_R60_19-01-26-120442
39,client2,0.6017975402081363,577.5553570128977,15,60,19-01-26-120442,C15_R60_19-01-26-120442
39,client12,0.5987720234917245,153.82849192246795,15,60,19-01-26-120442,C15_R60_19-01-26-120442
39,client9,0.5636600928074246,281.40428801998496,15,60,19-01-26-120442,C15_R60_19-01-26-120442
39,client10,0.5839184445044558,696.5405587106943,15,60,19-01-26-120442,C15_R60_19-01-26-120442
40,client8,0.5968768074031232,72.48411513864994,15,60,19-01-26-120442,C15_R60_19-01-26-120442
40,client6,0.6138128320392318,99.86063092947006,15,60,19-01-26-120442,C15_R60_19-01-26-120442
40,client17,0.605062082139446,97.49412117525937,15,60,19-01-26-120442,C15_R60_19-01-26-120442
40,client16,0.5996493278784336,94.19010067358612,15,60,19-01-26-120442,C15_R60_19-01-26-120442
40,client7,0.6038072575847709,72.26440962404013,15,60,19-01-26-120442,C15_R60_19-01-26-120442
40,client18,0.6126097867001254,161.7803480476141,15,60,19-01-26-120442,C15_R60_19-01-26-120442
40,client13,0.5953424025824302,236.15804221481085,15,60,19-01-26-120442,C15_R60_19-01-26-120442
40,client20,0.5795193817171839,385.3097008541226,15,60,19-01-26-120442,C15_R60_19-01-26-120442
40,client5,0.6021295573642547,776.4797080308199,15,60,19-01-26-120442,C15_R60_19-01-26-120442
40,client4,0.5967002749770852,94.2878150381148,15,60,19-01-26-120442,C15_R60_19-01-26-120442
40,client3,0.6002116402116402,279.3441968970001,15,60,19-01-26-120442,C15_R60_19-01-26-120442
40,client2,0.5944181646168402,557.7654289081693,15,60,19-01-26-120442,C15_R60_19-01-26-120442
40,client9,0.5948375870069605,285.4608613997698,15,60,19-01-26-120442,C15_R60_19-01-26-120442
40,client12,0.593166043780032,150.09804582223296,15,60,19-01-26-120442,C15_R60_19-01-26-120442
40,client10,0.5635295706184175,716.7404252104461,15,60,19-01-26-120442,C15_R60_19-01-26-120442
41,client8,0.572006940427993,86.44734788686037,15,60,19-01-26-120442,C15_R60_19-01-26-120442
41,client7,0.6139202855443189,81.26669563353062,15,60,19-01-26-120442,C15_R60_19-01-26-120442
41,client6,0.6219861054352268,111.7071988992393,15,60,19-01-26-120442,C15_R60_19-01-26-120442
41,client17,0.5916905444126075,101.28703527152538,15,60,19-01-26-120442,C15_R60_19-01-26-120442
41,client18,0.592534504391468,132.14510073885322,15,60,19-01-26-120442,C15_R60_19-01-26-120442
41,client16,0.5885447106954997,107.49343410134315,15,60,19-01-26-120442,C15_R60_19-01-26-120442
41,client13,0.5951118284528476,245.38613017648456,15,60,19-01-26-120442,C15_R60_19-01-26-120442
41,client20,0.5989614780823572,375.5267658270896,15,60,19-01-26-120442,C15_R60_19-01-26-120442
41,client5,0.585962760619913,763.3545179851353,15,60,19-01-26-120442,C15_R60_19-01-26-120442
41,client4,0.5907424381301558,98.06262422353028,15,60,19-01-26-120442,C15_R60_19-01-26-120442
41,client3,0.6029629629629629,251.6406569629908,15,60,19-01-26-120442,C15_R60_19-01-26-120442
41,client2,0.5928098391674551,519.4252622313797,15,60,19-01-26-120442,C15_R60_19-01-26-120442
41,client12,0.5987720234917245,155.67924827337265,15,60,19-01-26-120442,C15_R60_19-01-26-120442
41,client9,0.5919373549883991,280.0160748884082,15,60,19-01-26-120442,C15_R60_19-01-26-120442
41,client10,0.6043748312179315,687.9194737412035,15,60,19-01-26-120442,C15_R60_19-01-26-120442
42,client7,0.6032123735871505,73.62701278179884,15,60,19-01-26-120442,C15_R60_19-01-26-120442
42,client20,0.594734935394276,361.8745347484946,15,60,19-01-26-120442,C15_R60_19-01-26-120442
42,client13,0.5881946045653678,229.6652588993311,15,60,19-01-26-120442,C15_R60_19-01-26-120442
42,client17,0.6055396370582617,96.48389602079988,15,60,19-01-26-120442,C15_R60_19-01-26-120442
42,client16,0.6095850379894798,94.72042508423328,15,60,19-01-26-120442,C15_R60_19-01-26-120442
42,client8,0.5835743204164257,78.34522798657417,15,60,19-01-26-120442,C15_R60_19-01-26-120442
42,client18,0.6028858218318696,132.93214282020926,15,60,19-01-26-120442,C15_R60_19-01-26-120442
42,client6,0.6211687780956273,106.28170380368827,15,60,19-01-26-120442,C15_R60_19-01-26-120442
42,client3,0.5944973544973545,257.30999326333404,15,60,19-01-26-120442,C15_R60_19-01-26-120442
42,client5,0.6047496933883376,777.8690531849861,15,60,19-01-26-120442,C15_R60_19-01-26-120442
42,client2,0.5859981078524125,498.7000999972224,15,60,19-01-26-120442,C15_R60_19-01-26-120442
42,client12,0.5763481046449547,156.07837494462729,15,60,19-01-26-120442,C15_R60_19-01-26-120442
42,client4,0.5934922089825848,94.18084705248476,15,60,19-01-26-120442,C15_R60_19-01-26-120442
42,client9,0.593822505800464,274.2365547455847,15,60,19-01-26-120442,C15_R60_19-01-26-120442
42,client10,0.5992438563327032,682.5287905521691,15,60,19-01-26-120442,C15_R60_19-01-26-120442
43,client8,0.5962984384037016,76.45205780863762,15,60,19-01-26-120442,C15_R60_19-01-26-120442
43,client7,0.6085663295657346,67.81256105750799,15,60,19-01-26-120442,C15_R60_19-01-26-120442
43,client6,0.6195341234164283,107.76030691340566,15,60,19-01-26-120442,C15_R60_19-01-26-120442
43,client17,0.60792741165234,98.50007528439164,15,60,19-01-26-120442,C15_R60_19-01-26-120442
43,client18,0.6107277289836889,132.4279229156673,15,60,19-01-26-120442,C15_R60_19-01-26-120442
43,client16,0.6113383985973115,133.43667332082987,15,60,19-01-26-120442,C15_R60_19-01-26-120442
43,client13,0.5815079548074706,237.9111871123314,15,60,19-01-26-120442,C15_R60_19-01-26-120442
43,client20,0.5913537012438111,373.9759139716625,15,60,19-01-26-120442,C15_R60_19-01-26-120442
43,client5,0.6035789943137474,808.8793163187802,15,60,19-01-26-120442,C15_R60_19-01-26-120442
43,client4,0.5989917506874427,107.51337837427856,15,60,19-01-26-120442,C15_R60_19-01-26-120442
43,client3,0.5993650793650793,262.8565267659724,15,60,19-01-26-120442,C15_R60_19-01-26-120442
43,client2,0.6027436140018921,538.6607781983912,15,60,19-01-26-120442,C15_R60_19-01-26-120442
43,client12,0.590496529631607,165.14338832348585,15,60,19-01-26-120442,C15_R60_19-01-26-120442
43,client9,0.5951276102088167,311.01646553725004,15,60,19-01-26-120442,C15_R60_19-01-26-120442
43,client10,0.6038347285984337,713.6884778738022,15,60,19-01-26-120442,C15_R60_19-01-26-120442
44,client8,0.5766338924233662,79.36492003500462,15,60,19-01-26-120442,C15_R60_19-01-26-120442
44,client7,0.6061867935752528,74.15929203853011,15,60,19-01-26-120442,C15_R60_19-01-26-120442
44,client6,0.6154474867184307,107.38936439156532,15,60,19-01-26-120442,C15_R60_19-01-26-120442
44,client17,0.605062082139446,96.59502608701588,15,60,19-01-26-120442,C15_R60_19-01-26-120442
44,client13,0.5879640304357852,224.1518972441554,15,60,19-01-26-120442,C15_R60_19-01-26-120442
44,client16,0.6148451198129748,90.8646178431809,15,60,19-01-26-120442,C15_R60_19-01-26-120442
44,client18,0.616060225846926,136.9865103624761,15,60,19-01-26-120442,C15_R60_19-01-26-120442
44,client20,0.6022219538703055,360.3895870037377,15,60,19-01-26-120442,C15_R60_19-01-26-120442
44,client5,0.5995651689151522,761.4764580503106,15,60,19-01-26-120442,C15_R60_19-01-26-120442
44,client4,0.5957836846929423,94.20354012399912,15,60,19-01-26-120442,C15_R60_19-01-26-120442
44,client3,0.5606349206349206,226.4737458899617,15,60,19-01-26-120442,C15_R60_19-01-26-120442
44,client2,0.6014191106906339,507.4988268315792,15,60,19-01-26-120442,C15_R60_19-01-26-120442
44,client9,0.5872969837587007,310.8609691262245,15,60,19-01-26-120442,C15_R60_19-01-26-120442
44,client12,0.5616657768286172,165.10961577296257,15,60,19-01-26-120442,C15_R60_19-01-26-120442
44,client10,0.5686605455036456,637.1656567789614,15,60,19-01-26-120442,C15_R60_19-01-26-120442
45,client8,0.5939849624060151,75.54288394749165,15,60,19-01-26-120442,C15_R60_19-01-26-120442
45,client6,0.61667347772783,118.42226097360252,15,60,19-01-26-120442,C15_R60_19-01-26-120442
45,client7,0.5978584176085663,74.7531270608306,15,60,19-01-26-120442,C15_R60_19-01-26-120442
45,client17,0.5959885386819485,104.32036127895115,15,60,19-01-26-120442,C15_R60_19-01-26-120442
45,client18,0.5991217063989962,136.1618172377348,15,60,19-01-26-120442,C15_R60_19-01-26-120442
45,client16,0.6084161309175921,90.85976891219616,15,60,19-01-26-120442,C15_R60_19-01-26-120442
45,client13,0.5953424025824302,225.48759821802375,15,60,19-01-26-120442,C15_R60_19-01-26-120442
45,client20,0.5791571066296342,365.7253850251436,15,60,19-01-26-120442,C15_R60_19-01-26-120442
45,client5,0.5985617125655034,762.9954968579113,15,60,19-01-26-120442,C15_R60_19-01-26-120442
45,client4,0.5921173235563703,101.55129712074996,15,60,19-01-26-120442,C15_R60_19-01-26-120442
45,client3,0.6004232804232804,224.87138118594885,15,60,19-01-26-120442,C15_R60_19-01-26-120442
45,client2,0.5588457899716178,486.5431278012693,15,60,19-01-26-120442,C15_R60_19-01-26-120442
45,client12,0.593166043780032,159.77462008595467,15,60,19-01-26-120442,C15_R60_19-01-26-120442
45,client9,0.5838167053364269,284.14018684998155,15,60,19-01-26-120442,C15_R60_19-01-26-120442
45,client10,0.605184985147178,688.7707337737083,15,60,19-01-26-120442,C15_R60_19-01-26-120442
46,client8,0.6043956043956044,80.9671483002603,15,60,19-01-26-120442,C15_R60_19-01-26-120442
46,client6,0.5991009399264405,104.84815621748568,15,60,19-01-26-120442,C15_R60_19-01-26-120442
46,client17,0.5888252148997135,92.76087209582327,15,60,19-01-26-120442,C15_R60_19-01-26-120442
46,client16,0.614260666277031,91.03833278641105,15,60,19-01-26-120442,C15_R60_19-01-26-120442
46,client18,0.6097867001254705,150.0955712981522,15,60,19-01-26-120442,C15_R60_19-01-26-120442
46,client7,0.6151100535395598,76.71137107536197,15,60,19-01-26-120442,C15_R60_19-01-26-120442
46,client20,0.5779495230044681,354.1768859140575,15,60,19-01-26-120442,C15_R60_19-01-26-120442
46,client5,0.6048054409633181,791.1251410841942,15,60,19-01-26-120442,C15_R60_19-01-26-120442
46,client13,0.590039197602029,224.5830739848316,15,60,19-01-26-120442,C15_R60_19-01-26-120442
46,client4,0.6017415215398717,93.3948471210897,15,60,19-01-26-120442,C15_R60_19-01-26-120442
46,client2,0.6017029328287606,501.3519669882953,15,60,19-01-26-120442,C15_R60_19-01-26-120442
46,client3,0.6023280423280424,242.4088986590505,15,60,19-01-26-120442,C15_R60_19-01-26-120442
46,client9,0.5958526682134571,306.1006711795926,15,60,19-01-26-120442,C15_R60_19-01-26-120442
46,client10,0.5962732919254659,646.7297170311213,15,60,19-01-26-120442,C15_R60_19-01-26-120442
46,client12,0.5891617725573945,159.38655892387033,15,60,19-01-26-120442,C15_R60_19-01-26-120442
47,client7,0.5954788816180845,70.83818688988686,15,60,19-01-26-120442,C15_R60_19-01-26-120442
47,client13,0.590730919990777,228.81384519860148,15,60,19-01-26-120442,C15_R60_19-01-26-120442
47,client20,0.601135128607656,378.14878206700087,15,60,19-01-26-120442,C15_R60_19-01-26-120442
47,client16,0.6130917592051431,124.25173120573164,15,60,19-01-26-120442,C15_R60_19-01-26-120442
47,client18,0.6094730238393977,129.22507105395198,15,60,19-01-26-120442,C15_R60_19-01-26-120442
47,client17,0.6103151862464183,109.48559176176786,15,60,19-01-26-120442,C15_R60_19-01-26-120442
47,client6,0.6113608500204332,107.33327688649295,15,60,19-01-26-120442,C15_R60_19-01-26-120442
47,client8,0.6026604973973395,80.25911496952176,15,60,19-01-26-120442,C15_R60_19-01-26-120442
47,client3,0.6012698412698413,218.0707510560751,15,60,19-01-26-120442,C15_R60_19-01-26-120442
47,client5,0.5613780800535176,801.6501939855516,15,60,19-01-26-120442,C15_R60_19-01-26-120442
47,client2,0.5956480605487228,559.2478946782649,15,60,19-01-26-120442,C15_R60_19-01-26-120442
47,client4,0.5939505041246563,103.45268482342362,15,60,19-01-26-120442,C15_R60_19-01-26-120442
