Unnamed: 0,GlobalAccuracy,AggregationTime,TotalTrainingTime,RoundDuration,K,Z,sigma_ed,sigma_iid,timestamp
22,0.6765903503380455,512.9097879398614,36392.24525797181,162091814653,5,30,1000.0,10,02-03-26-211419
23,0.6897664413030117,509.6506988629699,37156.474152812734,157815097220,5,30,1000.0,10,02-03-26-211419
24,0.7440073755377996,488.01989085040987,36659.86188268289,159400744863,5,30,1000.0,10,02-03-26-211419
0,0.1400968039336201,612.9913700278848,9615.314775146544,153863909154,5,120,1000.0,10,03-03-26-004803
1,0.2193454210202827,512.7241869922727,9470.115762902424,155385423767,5,120,1000.0,10,03-03-26-004803
2,0.3235248924400737,492.8377310279757,9387.31079734862,155470249356,5,120,1000.0,10,03-03-26-004803
3,0.4525968039336202,511.0532210674137,10081.039559096098,154958960675,5,120,1000.0,10,03-03-26-004803
4,0.4779886293792256,503.95134510472417,10165.645740693437,154340660980,5,120,1000.0,10,03-03-26-004803
5,0.531999078057775,526.0612941347063,9238.045722944662,152253696385,5,120,1000.0,10,03-03-26-004803
6,0.58819913952059,537.9903751891106,9481.706095859408,155789189983,5,120,1000.0,10,03-03-26-004803
7,0.5724877074370006,479.15005893446505,9730.858693132175,152587877459,5,120,1000.0,10,03-03-26-004803
8,0.5626152427781193,494.071964873001,9306.529441615568,154843388450,5,120,1000.0,10,03-03-26-004803
9,0.5154425322679779,513.3329778909683,9763.902799924836,154624803786,5,120,1000.0,10,03-03-26-004803
10,0.3715427166564228,483.425848884508,9370.907525531948,153966900438,5,120,1000.0,10,03-03-26-004803
11,0.3239090350338045,480.382276000455,9578.70559906587,153593541378,5,120,1000.0,10,03-03-26-004803
12,0.2892209588199139,482.1672821417451,9452.795199351383,152492898699,5,120,1000.0,10,03-03-26-004803
13,0.3519514443761524,510.708780027926,9253.935828106478,154973937765,5,120,1000.0,10,03-03-26-004803
14,0.4687307928703134,543.9269179478288,9231.079057091849,156285792154,5,120,1000.0,10,03-03-26-004803
15,0.5757145052243393,508.0826359335333,9638.666437007489,154769354716,5,120,1000.0,10,03-03-26-004803
16,0.5982252612169637,489.66443887911737,9234.018753049895,154852682563,5,120,1000.0,10,03-03-26-004803
17,0.6327212661339889,509.034750983119,9941.821496002376,154485866749,5,120,1000.0,10,03-03-26-004803
18,0.6152427781192379,474.5900749694556,9518.996584927663,153396354074,5,120,1000.0,10,03-03-26-004803
19,0.6364090350338045,504.85651893541217,9405.45471594669,153833976116,5,120,1000.0,10,03-03-26-004803
20,0.6590350338045482,444.99023305252194,10171.590314246714,155883792859,5,120,1000.0,10,03-03-26-004803
21,0.6537338660110633,515.6485950574279,9423.369157360868,153873549326,5,120,1000.0,10,03-03-26-004803
22,0.6730562384757222,461.3393989857286,9721.963935066016,152655262730,5,120,1000.0,10,03-03-26-004803
23,0.6789720344191764,469.3548690993339,9301.617167890072,154141393207,5,120,1000.0,10,03-03-26-004803
24,0.6727489244007375,487.95914999209344,9561.955918325111,155184187901,5,120,1000.0,10,03-03-26-004803
0,0.1089812538414259,681.2884469982237,4983.756392728537,153297443706,5,260,1000.0,10,03-03-26-052615
1,0.1644898586355255,512.4087638687342,4522.664551855996,153493652800,5,260,1000.0,10,03-03-26-052615
2,0.2185771358328211,527.12222491391,4572.050352115184,151217272945,5,260,1000.0,10,03-03-26-052615
3,0.2479256299938537,512.6643711701035,4481.592891039327,154573351540,5,260,1000.0,10,03-03-26-052615
4,0.3371619545175169,551.8510320689529,4534.2459310777485,151148426575,5,260,1000.0,10,03-03-26-052615
5,0.3653580208973571,524.4913299102336,4618.91762772575,153595789905,5,260,1000.0,10,03-03-26-052615
6,0.3889827904118008,542.5963688176125,4484.404225135222,152347038894,5,260,1000.0,10,03-03-26-052615
7,0.432198832206515,517.6330110989511,4585.301618091762,152805073862,5,260,1000.0,10,03-03-26-052615
8,0.4719575906576521,549.2047159932554,4681.3738462515175,153508048342,5,260,1000.0,10,03-03-26-052615
9,0.4947756607252612,517.5252221524715,4574.492786079645,152848349730,5,260,1000.0,10,03-03-26-052615
10,0.4976951444376152,546.651063952595,4677.8763954062015,154304171662,5,260,1000.0,10,03-03-26-052615
11,0.5421020282728949,504.756823880598,4555.762110976502,153324481840,5,260,1000.0,10,03-03-26-052615
12,0.4905116779348494,499.4810970965773,4795.174162136391,155099659854,5,260,1000.0,10,03-03-26-052615
13,0.5320374923171481,503.02043789997697,4409.377853851765,153186733549,5,260,1000.0,10,03-03-26-052615
14,0.5463275968039336,510.80930489115417,4563.202272867784,152290815561,5,260,1000.0,10,03-03-26-052615
15,0.5986094038106945,510.9409689903259,4586.253275861964,153005260443,5,260,1000.0,10,03-03-26-052615
16,0.5155577750460971,563.016050029546,4588.596276007593,153084904920,5,260,1000.0,10,03-03-26-052615
17,0.506799323909035,536.6790308617055,4520.098057575524,153846711815,5,260,1000.0,10,03-03-26-052615
18,0.423440381069453,504.50302194803953,4461.551134474576,152407717207,5,260,1000.0,10,03-03-26-052615
19,0.3258297480024585,505.9695299714804,4810.072898399085,155461656368,5,260,1000.0,10,03-03-26-052615
20,0.3289028887523048,483.26678294688463,5077.407227130607,153293829664,5,260,1000.0,10,03-03-26-052615
21,0.251920712968654,572.8765721432865,4561.238064896315,155680145587,5,260,1000.0,10,03-03-26-052615
22,0.3111939151813153,527.8322130907327,4566.005503991619,151658322072,5,260,1000.0,10,03-03-26-052615
23,0.3770743700061463,512.9359839484096,4494.176667183638,153853096616,5,260,1000.0,10,03-03-26-052615
24,0.4088045482483097,541.043917182833,4833.605956053361,153859291642,5,260,1000.0,10,03-03-26-052615
0,0.0671481253841426,674.4906471576542,3913.87532860972,153388449087,5,330,1000.0,10,03-03-26-074522
1,0.1589582052858021,521.038532955572,3555.89981097728,153694804984,5,330,1000.0,10,03-03-26-074522
2,0.1270359557467732,469.9235919397324,3665.726294973865,151372397129,5,330,1000.0,10,03-03-26-074522
3,0.2344422249539028,486.72520206309855,3517.242133850232,153815372694,5,330,1000.0,10,03-03-26-074522
4,0.2420866625691456,528.9013080764562,3550.2779518719763,152299046920,5,330,1000.0,10,03-03-26-074522
5,0.2894898586355255,551.4295899774879,3635.250292951241,153784410615,5,330,1000.0,10,03-03-26-074522
6,0.328019360786724,499.7466849163175,3628.0963846948,152502356529,5,330,1000.0,10,03-03-26-074522
7,0.3789182544560541,507.7607249841094,3582.575459266081,153704795885,5,330,1000.0,10,03-03-26-074522
8,0.4355024585125999,519.7538351640105,3578.13070807606,152334240153,5,330,1000.0,10,03-03-26-074522
9,0.4749539028887523,522.7523799985647,3725.849475013092,152280395974,5,330,1000.0,10,03-03-26-074522
10,0.480639213275968,545.2788372058421,3577.347555430606,153842649039,5,330,1000.0,10,03-03-26-074522
11,0.5568146896127842,476.49906505830586,3627.408517990261,153250363248,5,330,1000.0,10,03-03-26-074522
12,0.5278119237861094,479.1562799364328,3636.1571033485234,107790845020,5,330,1000.0,10,03-03-26-074522
0,0.1996004917025199,608.2379368599504,18952.50559272245,156126290637,5,60,1000.0,10,02-03-26-222653
1,0.4352719729563614,562.7658711746335,17861.4866361022,155295916439,5,60,1000.0,10,02-03-26-222653
2,0.5336893054701906,510.6291389092803,17651.90649102442,155227703876,5,60,1000.0,10,02-03-26-222653
3,0.5997234173325138,503.21797002106905,19144.972095265985,156018738435,5,60,1000.0,10,02-03-26-222653
4,0.5939612784265519,560.0054659880698,18271.00720605813,155653125105,5,60,1000.0,10,02-03-26-222653
5,0.5654194837123541,525.7394660729915,17752.617340302095,155917567970,5,60,1000.0,10,02-03-26-222653
6,0.3071220036877689,515.039627905935,18678.97996096872,155552700851,5,60,1000.0,10,02-03-26-222653
7,0.3367009834050399,630.2556749433279,18141.46363572217,156179994806,5,60,1000.0,10,02-03-26-222653
