Round,ClientID,ClientAccuracy,ClientTrainingTime,K,Z,sigma_ed,sigma_iid,timestamp
17,client17,0.7545232579978715,5932.292622048408,5,100,1.7,6,18-03-26-181832
17,client1,0.8790820829655781,881.489627994597,5,100,1.7,6,18-03-26-181832
17,client9,0.8625546381738708,979.2191119631752,5,100,1.7,6,18-03-26-181832
18,client5,0.8313173521002859,2001.971760066226,5,100,1.7,6,18-03-26-181832
18,client13,0.832463768115942,872.2408330067992,5,100,1.7,6,18-03-26-181832
18,client17,0.8114317911475615,5970.097291981801,5,100,1.7,6,18-03-26-181832
18,client1,0.8605472197705207,1039.9422759655863,5,100,1.7,6,18-03-26-181832
18,client9,0.7071393880524527,878.6797849461436,5,100,1.7,6,18-03-26-181832
19,client5,0.7583021772597317,1653.632603934966,5,100,1.7,6,18-03-26-181832
19,client13,0.8417391304347827,873.1130169471726,5,100,1.7,6,18-03-26-181832
19,client17,0.8349715144306017,5831.90792798996,5,100,1.7,6,18-03-26-181832
19,client1,0.880847308031774,879.9142889911309,5,100,1.7,6,18-03-26-181832
19,client9,0.7265662943176299,814.2509299796075,5,100,1.7,6,18-03-26-181832
20,client5,0.7736969430393666,2015.0625379756093,5,100,1.7,6,18-03-26-181832
20,client13,0.8643478260869565,828.609733027406,5,100,1.7,6,18-03-26-181832
20,client17,0.8846177925248857,6369.473763974384,5,100,1.7,6,18-03-26-181832
20,client1,0.8786407766990292,1018.8706290209666,5,100,1.7,6,18-03-26-181832
20,client9,0.7629917435648373,807.5456209480762,5,100,1.7,6,18-03-26-181832
21,client5,0.7987684187376292,1717.4678819719702,5,100,1.7,6,18-03-26-181832
21,client13,0.8939130434782608,835.7232280541211,5,100,1.7,6,18-03-26-181832
21,client17,0.905402867338634,5903.973390930332,5,100,1.7,6,18-03-26-181832
21,client1,0.8773168578993822,1108.064490952529,5,100,1.7,6,18-03-26-181832
21,client9,0.8305002428363283,921.5808640001342,5,100,1.7,6,18-03-26-181832
22,client5,0.8891576863866285,1596.0669750347731,5,100,1.7,6,18-03-26-181832
22,client13,0.8568115942028985,843.8382990425453,5,100,1.7,6,18-03-26-181832
22,client17,0.8938834282852314,6402.260028058663,5,100,1.7,6,18-03-26-181832
22,client1,0.8724624889673434,916.4011179236696,5,100,1.7,6,18-03-26-181832
22,client9,0.8640116561437591,825.27058001142,5,100,1.7,6,18-03-26-181832
23,client5,0.8550692764460084,1661.3275640411302,5,100,1.7,6,18-03-26-181832
23,client13,0.9055072463768116,826.3729610480368,5,100,1.7,6,18-03-26-181832
23,client17,0.9184874475677706,6680.989605956711,5,100,1.7,6,18-03-26-181832
23,client1,0.9037952338923212,1043.0152569897473,5,100,1.7,6,18-03-26-181832
23,client9,0.7391937833899952,1079.451771103777,5,100,1.7,6,18-03-26-181832
24,client5,0.8810204530459643,1874.051594058983,5,100,1.7,6,18-03-26-181832
24,client13,0.9113043478260868,997.9175420012324,5,100,1.7,6,18-03-26-181832
24,client17,0.90678019157328,6081.197430030443,5,100,1.7,6,18-03-26-181832
24,client1,0.8932038834951457,908.1432808889076,5,100,1.7,6,18-03-26-181832
24,client9,0.8130160271976687,952.6193080237136,5,100,1.7,6,18-03-26-181832
0,client5,0.1707175925925926,739.9609659332782,5,100,1.7,6,19-03-26-155306
0,client17,0.194375,704.3993410188705,5,100,1.7,6,19-03-26-155306
0,client13,0.2071692145492883,1031.2474300153551,5,100,1.7,6,19-03-26-155306
0,client1,0.2701812191103789,1151.9115690607578,5,100,1.7,6,19-03-26-155306
0,client9,0.6339058171745152,4033.623459050432,5,100,1.7,6,19-03-26-155306
1,client5,0.359375,692.6906399894506,5,100,1.7,6,19-03-26-155306
1,client17,0.28,666.3302439264953,5,100,1.7,6,19-03-26-155306
1,client13,0.2277279915656299,937.530169961974,5,100,1.7,6,19-03-26-155306
1,client1,0.2940691927512356,1080.4057240020484,5,100,1.7,6,19-03-26-155306
1,client9,0.6793351800554016,3822.308939998038,5,100,1.7,6,19-03-26-155306
2,client5,0.4612268518518518,660.2446150500327,5,100,1.7,6,19-03-26-155306
2,client17,0.30125,620.9203479811549,5,100,1.7,6,19-03-26-155306
2,client13,0.2857142857142857,918.8200130593032,5,100,1.7,6,19-03-26-155306
2,client1,0.3509060955518945,1032.4045590823516,5,100,1.7,6,19-03-26-155306
2,client9,0.6930747922437673,3750.385092920624,5,100,1.7,6,19-03-26-155306
3,client5,0.5787037037037037,806.2950529856607,5,100,1.7,6,19-03-26-155306
3,client17,0.441875,625.6938820006326,5,100,1.7,6,19-03-26-155306
3,client13,0.3647865050079072,945.1602560002356,5,100,1.7,6,19-03-26-155306
3,client1,0.4229818780889621,950.6114749237896,5,100,1.7,6,19-03-26-155306
3,client9,0.5906925207756233,3726.590864942409,5,100,1.7,6,19-03-26-155306
4,client5,0.6712962962962963,659.9796469090506,5,100,1.7,6,19-03-26-155306
4,client17,0.48125,677.9692280106246,5,100,1.7,6,19-03-26-155306
4,client13,0.4064312071692145,910.7706040376796,5,100,1.7,6,19-03-26-155306
4,client1,0.5807248764415156,942.4930380191654,5,100,1.7,6,19-03-26-155306
4,client9,0.7450415512465374,4164.284016937017,5,100,1.7,6,19-03-26-155306
5,client5,0.7013888888888888,658.4051529644057,5,100,1.7,6,19-03-26-155306
5,client17,0.554375,630.2288389997557,5,100,1.7,6,19-03-26-155306
5,client13,0.4907749077490775,913.3729469031096,5,100,1.7,6,19-03-26-155306
5,client1,0.6429159802306426,1017.509046010673,5,100,1.7,6,19-03-26-155306
5,client9,0.7329639889196676,3897.124105016701,5,100,1.7,6,19-03-26-155306
6,client5,0.5978009259259259,660.6662480626255,5,100,1.7,6,19-03-26-155306
6,client17,0.391875,621.2758010951802,5,100,1.7,6,19-03-26-155306
6,client13,0.3247232472324723,905.610252986662,5,100,1.7,6,19-03-26-155306
